"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","ReactiveCapabilityCurve:
Path","ReactiveCapabilityCurve:
InternalId","ReactiveCapabilityCurve:
Name","SynchronousMachine:
ReactiveCapabilityCurveMemberOfSynchronousMachine:
ReactiveCapabilityCurve:
ID","ReactiveCapabilityCurve:
Parent","ReactiveCapabilityCurve:
ObjectType"
_34137270-9fb6-4d76-b190-cd9de65fd8c4,795926,UN-01,_5d6e9908-c3e3-46af-af8e-cb2ed88d5d71,SynchronousMachine,Network/.MVAr Capability Curves/01ECA-U1,796215,01ECA-U1,_47cb9627-97e6-4043-9de9-0b5beeabddf3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_30d97bf3-ff39-438b-8b51-dfd0cbf06834,798166,UN-01,_27fd0ba2-4759-4cf9-875f-1c339bc07674,SynchronousMachine,Network/.MVAr Capability Curves/01ELG-U1,798180,01ELG-U1,_4264051e-d39c-45b7-8445-2cf2cad2d8fe,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_48d9c7f0-b7d3-413f-a6dd-4da6e376f5d7,798168,UN-02,_27fd0ba2-4759-4cf9-875f-1c339bc07674,SynchronousMachine,Network/.MVAr Capability Curves/01ELG-U2,798186,01ELG-U2,_93717320-3206-4480-8c81-8e07498f8119,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_23808aae-75b2-44ef-9e50-5ace1b9b1fb9,799848,UNPTA,_5f9606f3-e3a8-4a19-b4c9-17df04bad563,SynchronousMachine,Network/.MVAr Capability Curves/01GEV-PTA,800216,01GEV-PTA,_ccb8d1fd-30a0-4cb3-8fce-3aa0d8079e34,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9850c245-5c7f-44e2-bb66-0ef9fddd0395,799850,UN-01,_5f9606f3-e3a8-4a19-b4c9-17df04bad563,SynchronousMachine,Network/.MVAr Capability Curves/01GEV-U1,800222,01GEV-U1,_feabbe5b-1d2e-4225-81eb-9f29a434310b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_365f4c50-4cca-4db4-87f2-d739aa0683d0,799852,UN-02,_5f9606f3-e3a8-4a19-b4c9-17df04bad563,SynchronousMachine,Network/.MVAr Capability Curves/01GEV-U2,800228,01GEV-U2,_b3a48d20-06c1-46f3-86ee-3a091d81e66a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ce4422c3-c7aa-4173-8b99-876c5a51ff3a,799854,UN-03,_5f9606f3-e3a8-4a19-b4c9-17df04bad563,SynchronousMachine,Network/.MVAr Capability Curves/01GEV-U3,800234,01GEV-U3,_29633768-71a9-4fd0-8cc2-91f9b01fae49,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_47d384c1-5755-42b5-babc-622404d2b19c,801763,UN-01,_a54304f5-490a-4609-bf10-cb76d834a757,SynchronousMachine,Network/.MVAr Capability Curves/01INF-U1,802381,01INF-U1,_706de9f1-36d3-4ea8-bdca-da7bc79d20c2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_da8931fa-4eda-4ce8-9983-41af95c9690f,801765,UN-02,_a54304f5-490a-4609-bf10-cb76d834a757,SynchronousMachine,Network/.MVAr Capability Curves/01INF-U2,802387,01INF-U2,_718d032e-f8a3-4c4c-b461-5d650c7fdf50,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5a3e58f8-a2cf-4c97-8581-666c5d9d39fe,801767,UN-03,_a54304f5-490a-4609-bf10-cb76d834a757,SynchronousMachine,Network/.MVAr Capability Curves/01INF-U3,802393,01INF-U3,_3256f148-d67c-4177-81b6-ca74549590cc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_91af2988-73d3-4ec9-9723-ffad532c323a,801769,UN-04,_a54304f5-490a-4609-bf10-cb76d834a757,SynchronousMachine,Network/.MVAr Capability Curves/01INF-U4,802399,01INF-U4,_c741619e-7b3e-4ed8-a621-00b97dc2f33f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a9cdc28f-9704-4e49-b9b5-fa4dbd34f360,801771,UN-05,_a54304f5-490a-4609-bf10-cb76d834a757,SynchronousMachine,Network/.MVAr Capability Curves/01INF-U5,802405,01INF-U5,_8f4c91a4-bf4c-4f19-9358-1b3fb1ce4fd4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_09a02ad3-18e3-496f-82fe-6fb315eff302,801773,UN-06,_a54304f5-490a-4609-bf10-cb76d834a757,SynchronousMachine,Network/.MVAr Capability Curves/01INF-U6,802411,01INF-U6,_e8956573-74fd-4641-8655-4547fec28115,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_d09ed293-541f-46cc-bce0-cf1e408dfe25,804300,UN-01,_62cd6088-bb61-4c02-ae9e-e42fed68869b,SynchronousMachine,Network/.MVAr Capability Curves/01IUN-U1,804350,01IUN-U1,_b787a441-d91c-4df7-a018-c29d3395c1e2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_b0cb8c30-eb50-468c-8789-65ccdce609fb,805113,UN-01,_28f54f20-34ce-460e-ba9b-229683b7fdf7,SynchronousMachine,Network/.MVAr Capability Curves/01IZT-U1,805474,01IZT-U1,_ec9716f3-48bf-44b4-9221-698338d713ef,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_263d55b6-0530-4d8c-bde7-0142b72ae216,810218,UN-01,_d3cfddc8-69c9-4edd-9654-dff0a6523a64,SynchronousMachine,Network/.MVAr Capability Curves/01JOL-U1,810428,01JOL-U1,_68d8c75b-f8b1-497c-83e5-dd83e88abb61,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c46467e3-ee24-45ab-ab57-133d071dac81,810220,UN-02,_d3cfddc8-69c9-4edd-9654-dff0a6523a64,SynchronousMachine,Network/.MVAr Capability Curves/01JOL-U2,810434,01JOL-U2,_acb55074-5f53-4331-9960-30e31f039e70,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_07e27155-0a35-49f6-9bf9-6cffba6d2a02,810222,UN-03,_d3cfddc8-69c9-4edd-9654-dff0a6523a64,SynchronousMachine,Network/.MVAr Capability Curves/01JOL-U3,810440,01JOL-U3,_7bde0d63-89fe-457b-aff8-87844fa9d81e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e6c2ab9f-2f59-4cee-a9e1-7c2747b8106c,810224,UN-04,_d3cfddc8-69c9-4edd-9654-dff0a6523a64,SynchronousMachine,Network/.MVAr Capability Curves/01JOL-U4,810446,01JOL-U4,_12bf86e6-3690-4973-bf56-f6e3d2df642c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_00e92b95-64f4-4152-97f4-e51e832ef042,815531,UN-01,_78515f02-d909-4505-9872-edea44932c2b,SynchronousMachine,Network/.MVAr Capability Curves/01LEC-U1,815984,01LEC-U1,_e93f31ce-708d-4b84-aa75-07b695109444,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_845a7f51-793c-45c4-b25e-528f617b21e0,815533,UN-02,_78515f02-d909-4505-9872-edea44932c2b,SynchronousMachine,Network/.MVAr Capability Curves/01LEC-U2,815990,01LEC-U2,_d17a1cb2-6d15-41ab-8567-6cda3eb675af,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_993d2a66-d225-4834-a21b-57a4f27f976a,815535,UN-03,_78515f02-d909-4505-9872-edea44932c2b,SynchronousMachine,Network/.MVAr Capability Curves/01LEC-U3,815996,01LEC-U3,_68086656-ac87-40d7-b27b-94c4393792d5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3dec41d4-b290-4461-89d8-d857850d0568,815537,UN-04,_78515f02-d909-4505-9872-edea44932c2b,SynchronousMachine,Network/.MVAr Capability Curves/01LEC-U4,816002,01LEC-U4,_3d4804df-00db-4db8-8860-da20c0cd9ba0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9bcdeb79-950a-480c-8870-d8260528d778,819217,UN-01,_e5eb5309-0aca-449b-949e-b4e32b69690d,SynchronousMachine,Network/.MVAr Capability Curves/01MAG-U1,819473,01MAG-U1,_3f078b44-0140-4ecf-9276-1164690f6f2d,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_37dbd381-1979-437d-b380-1b12d32239b3,825438,UN-01,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U1,825499,01NEC-U1,_ad8e7897-6d30-4df1-ab96-2a6d3275a86f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1bd07f7d-5ecd-4cd7-850b-2c425a0e1a87,825440,UN-10,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U10,825505,01NEC-U10,_6f23d0e6-9515-4c23-9973-386f42a2c53c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_daf584b6-9ae1-4dbc-83a2-53cef1d47762,825442,UN-02,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U2,825511,01NEC-U2,_a4ea56c2-e273-4864-ad31-a7715e341559,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e03acaea-962a-4d8a-b987-4e9f370fa57b,825444,UN-03,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U3,825517,01NEC-U3,_65041aae-c664-4449-9a4b-ecebaa57bca6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4ff7a647-3388-46fc-97cc-91833a0ea32b,825446,UN-04,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U4,825523,01NEC-U4,_6734b48d-3284-4b3c-8293-11fbe87a1d96,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f0145dc1-f823-4a13-b217-8c0214b8b97f,825448,UN-05,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U5,825529,01NEC-U5,_04ab2ae3-a2f7-4e7e-8f70-40a3389e9dba,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3e0f5869-19c1-4a07-b556-7d7c53682a2c,825450,UN-06,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U6,825535,01NEC-U6,_1c8605aa-211d-4136-9a92-b8680fec6396,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_728d9562-c5a8-4769-ab33-14507d8dfbb5,825452,UN-07,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U7,825541,01NEC-U7,_5ee1d15e-649f-4757-9de5-c8f6d826b833,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1a330a8f-bbb1-4204-a334-fcc01f151b1d,825454,UN-08,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U8,825547,01NEC-U8,_ef0f8b42-91cf-4ba2-a630-579ce5eaa807,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1fc48cec-8409-4c8c-a299-92febefc6f4a,825456,UN-09,_3c81d298-e9c2-464e-b794-0392c0600a37,SynchronousMachine,Network/.MVAr Capability Curves/01NEC-U9,825553,01NEC-U9,_6cf8f89d-270c-4cbd-97c5-9aa811ffd39d,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f6cbd249-0a85-4be0-ba72-2ff481d14854,827439,UN-01,_cb3cfae3-f832-4985-b522-2e270b658f84,SynchronousMachine,Network/.MVAr Capability Curves/01NON-U1,827615,01NON-U1,_5e0ef850-3aea-4dfe-bd2d-fa5e6e0f68b8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cfa30060-71f6-4c5c-bf0e-df11b422d757,827441,UN-02,_cb3cfae3-f832-4985-b522-2e270b658f84,SynchronousMachine,Network/.MVAr Capability Curves/01NON-U2,827621,01NON-U2,_faa3039c-0138-4bd1-83bc-829ca3cce9b2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cdfcfe73-aaa1-4546-ab69-8f66040a32ea,827443,UN-03,_cb3cfae3-f832-4985-b522-2e270b658f84,SynchronousMachine,Network/.MVAr Capability Curves/01NON-U3,827627,01NON-U3,_f547bbbb-ce53-4cb3-beca-805fc38c1b6d,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_469ad090-e372-4d7f-ac9d-19e3623aa614,827445,UN-04,_cb3cfae3-f832-4985-b522-2e270b658f84,SynchronousMachine,Network/.MVAr Capability Curves/01NON-U4,827633,01NON-U4,_20ccfafd-8333-4016-952a-11e82cfe9a34,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_81d82f90-f320-42a3-9f0f-76fdb00d3346,832999,UN-01,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U1,833985,01PEO-U1,_4aaa9c20-72ae-4ac2-b8ad-26b224cb8c25,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e39cad08-4106-4308-81e7-6764b215adaa,833001,UN-02,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U2,833991,01PEO-U2,_9fd00b86-c00c-468b-a094-024d8719b3db,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_be488c3c-c433-4f20-96f6-7d46dc5ae820,833003,UN-03,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U3,833997,01PEO-U3,_c5d46983-b4dc-4803-99c5-dc54f8a48241,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_11d9ea24-d9b0-44d4-8c25-05293c35596c,833005,UN-04,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U4,834003,01PEO-U4,_a987ee6c-ca3d-477d-b898-809092a65f29,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3d9d92aa-7213-4d43-8553-129a68fd4fd4,833007,UN-05,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U5,834009,01PEO-U5,_49fa56bc-91f1-4abf-8379-12bb4d7429b0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c0c10e65-f33d-45ab-810f-8be58f859cff,833009,UN-06,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U6,834015,01PEO-U6,_0ef8d01a-fd71-4488-9db4-cf6800840bb5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0d7bfe21-cbea-4b97-8715-7e38269f4c95,833032,UN-07,_188c6f8d-1ff1-4004-98d8-35549b49ec7d,SynchronousMachine,Network/.MVAr Capability Curves/01PEO-U7,834122,01PEO-U7,_16f47053-6c85-42d2-9702-9aa824558923,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_52c5d99e-5b1a-4b1c-8351-d7098896ddf0,839297,UN-01,_c4d94ee5-f193-4ea3-bef8-a6add16cb40f,SynchronousMachine,Network/.MVAr Capability Curves/01PTA-U1,839437,01PTA-U1,_7eb0e0ea-9311-4be8-af73-73952ee1c653,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_6f31f90f-1a97-4ebf-b697-cdd41bec1a67,839299,UN-10,_c4d94ee5-f193-4ea3-bef8-a6add16cb40f,SynchronousMachine,Network/.MVAr Capability Curves/01PTA-U10,839443,01PTA-U10,_6b37ee8d-2a1d-4464-990f-b9e650b7dfee,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f2c3fc34-d437-4fe2-9e6a-68a3a71c88fd,839301,UN-11,_c4d94ee5-f193-4ea3-bef8-a6add16cb40f,SynchronousMachine,Network/.MVAr Capability Curves/01PTA-U11,839449,01PTA-U11,_ecb6726e-b0b4-4928-9495-b5a7d062a36b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_33b4fe5f-2430-4fd7-aeb7-c98254d63168,839303,UN-12,_c4d94ee5-f193-4ea3-bef8-a6add16cb40f,SynchronousMachine,Network/.MVAr Capability Curves/01PTA-U12,839455,01PTA-U12,_bced898b-336b-4bc2-9560-7775aeed01fc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9fcb1324-27d0-40dc-8563-05dba958652c,839305,UN-02,_c4d94ee5-f193-4ea3-bef8-a6add16cb40f,SynchronousMachine,Network/.MVAr Capability Curves/01PTA-U2,839461,01PTA-U2,_95d9307c-7787-4390-ac4f-c8fe25ff13cb,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_064f34fd-e38d-4603-8e5b-152b652fd4e7,839307,UN-03,_c4d94ee5-f193-4ea3-bef8-a6add16cb40f,SynchronousMachine,Network/.MVAr Capability Curves/01PTA-U3,839467,01PTA-U3,_bfb720e5-5663-4ecc-9a92-66746eb1d13a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
