"NonConformLoad:
ID","NonConformLoad:
Name","NonConformLoad:
Path","NonConformLoad:
LogbookText","NonConformLoad:
NAFlag","NonConformLoad:
ODBName","NonConformLoad:
SCADAFlag","NonConformLoad:
ShortID","NonConformLoad:
InternalId","NonConformLoad:
Parent","NonConformLoad:
ObjectType","NonConformLoadGroup:
Path","NonConformLoadGroup:
InternalId","NonConformLoadGroup:
Name","NonConformLoad:
NonConformLoadAssignedToNonConformLoadGroup:
NonConformLoadGroup:
ID","NonConformLoadGroup:
Parent","NonConformLoadGroup:
ObjectType"
_479262b1-e870-4625-a5b6-06c7ee0e3806,CARGA 115,Network/Companies/SIN/05NTE/05JRZINS/115/CARGA 115,CARGA 115,true,INSN0171,true,1,1644516,_257dd47c-9fa5-4c79-ad0d-8defe91ccbaa,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZINS CARGA 115-LG,1644521,05JRZINS CARGA 115-LG,_0f54994d-bb86-41f3-b444-13f537a64a5d,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_6c3e62ef-5273-48e8-af7a-2d7642e90a69,CARGA 115,Network/Companies/SIN/05NTE/05JRZLEX/115/CARGA 115,CARGA 115,true,LEXN0171,true,1,1645689,_c9694cdf-f790-47bb-93e2-f57ec5a73fff,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZLEX CARGA 115-LG,1645694,05JRZLEX CARGA 115-LG,_58c66934-4dd3-4241-8025-b11bb4b39a8b,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_653e9ffe-00cb-4d6d-b108-526c42b8ffe7,CARGA 115,Network/Companies/SIN/05NTE/05JRZLXD/115/CARGA 115,CARGA 115,true,LXDN0171,true,1,1646274,_b208f96d-388e-444f-b138-ec17d840ac47,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZLXD CARGA 115-LG,1646279,05JRZLXD CARGA 115-LG,_0a6d7b9d-c66b-4410-9a82-cb4ccffd3440,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_33e8f417-c532-488f-9757-52c03d973e66,CARGA ROB,Network/Companies/SIN/05NTE/05JRZROB/115/CARGA ROB,CARGA ROB,true,ROBN0171,true,1,1648158,_cfab7bf5-2736-4aeb-9e38-fd4542e3775c,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZROB CARGA ROB-LG,1648163,05JRZROB CARGA ROB-LG,_c1f15ca8-a3aa-4fb7-adcc-d85fee36031a,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_5fc7b418-043f-4bec-83ae-66665f53e248,CARGA 115,Network/Companies/SIN/05NTE/05JRZVIU/115/CARGA 115,CARGA 115,true,VIUN0171,true,1,1650954,_e1e927ce-2fb5-4cdc-81de-0188c8488116,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZVIU CARGA 115-LG,1650959,05JRZVIU CARGA 115-LG,_0a89d100-e6bc-4301-82ed-33a647ce50f7,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_abad7684-f4a3-4aeb-979c-fb3c6f2c26b6,CARGA 115,Network/Companies/SIN/05NTE/05JRZWER/115/CARGA 115,CARGA 115,true,WERN0171,true,1,1651373,_8eb95e41-e17b-418e-8546-b4b5653236ea,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZWER CARGA 115-LG,1651378,05JRZWER CARGA 115-LG,_966c02f5-9c77-4894-96df-949b55d050b1,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_8e3035cb-0c57-4df6-94c6-48d21b4b2d17,CARGA CLA,Network/Companies/SIN/05NTE/05LGACLA/115/CARGA CLA,CARGA CLA,true,CLAN0171,true,1,1654295,_0368b6fd-664e-43ae-853f-2b24a92be801,NonConformLoad,Network/.Load Areas/SIN/05NTE/05LGACLA CARGA CLA-LG,1654300,05LGACLA CARGA CLA-LG,_05f7dd24-a4fb-4d44-9199-cf8b507bc7d3,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_3d29caea-d209-42b2-a77c-f71270c986f4,CARGA CMT,Network/Companies/SIN/05NTE/05LGACMT/13.8/CARGA CMT,CARGA CMT,true,CMTN0141,true,1,1654408,_eae8e7dc-769f-4610-bd9e-872c5bedb811,NonConformLoad,Network/.Load Areas/SIN/05NTE/05LGACEM CARGA CMT-LG,1654413,05LGACEM CARGA CMT-LG,_611520e6-a3a1-440f-92ed-b168691a844b,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_44d782c8-b33c-4d5d-9ae3-29d466e7c729,CARGA DPH,Network/Companies/SIN/05NTE/05LGADPH/115/CARGA DPH,CARGA DPH,true,DPHN0171,true,1,1655431,_6567195a-3255-4dfc-93b3-5205c144de67,NonConformLoad,Network/.Load Areas/SIN/05NTE/05LGADPH CARGA DPH-LG,1655436,05LGADPH CARGA DPH-LG,_4e3e62f8-86a3-4eeb-8e34-d9fe05ddef76,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_7368fb5a-7463-4382-8063-e98b311923e9,CARGA GEX,Network/Companies/SIN/05NTE/05LGAJND/115/CARGA GEX,CARGA GEX,true,JNDN0171,true,1,1657425,_697213fd-f018-4e64-a35f-b8d0e9154416,NonConformLoad,Network/.Load Areas/SIN/05NTE/05LGAJND CARGA GEX-LG,1657455,05LGAJND CARGA GEX-LG,_43510d16-d3bc-4501-8857-bc247b37bbde,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
