ID,InternalId,Name,Parent,ObjectType,BaseVoltage_Path,BaseVoltage_InternalId,BaseVoltage_Name,ConductingEquipmentUsesABaseVoltage_BaseVoltage_ID,BaseVoltage_Parent,BaseVoltage_ObjectType
_3e1550fd-2d79-4b3e-a912-d535710de674,1900514,01   LAZ-73F10-01   NON,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_14b8171c-b975-41fd-b0ad-ef9ac14deb5b,1900517,01   LCT-73N50-01   ISC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d5894774-4d71-4558-b05a-53391cb97ef2,1900520,01   LEC-73H60-01   VIC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_33dd6cfd-fc21-4960-96ad-a7f2af55c9a2,1900523,01   LEC-73H70-01   VIC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_092eac1c-27ec-48e1-8fd1-c13b6fb349ec,1900526,01   LOM-73G50-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fa6140f4-36a5-48c6-ace6-a7a94ed69405,1900529,01   LQX-73K70-01   CYO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1b37fdbf-29f7-432d-8662-498483477535,1900532,01   MAG-73D00-01   TAX,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_001dc3a2-3a9e-45e4-94f6-325bdec66147,1900535,01   MAG-73D10-01   TAX,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_40a0e46d-1a07-47bf-bc25-a21946294685,1900538,01   MGR-73D60-01   AUR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0816c035-3105-4afe-903f-cc852e4532d7,1900541,01   MOS-73A10-01   VRN,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_af3b675e-3ac5-4ea8-96ab-c87c2dd43af9,1900544,01   MOS-73A20-01   VRN,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3ab63313-da7c-4d7f-a5d4-3f9112fa2d16,1900547,01   MOS-73A50-01   HTC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7587005d-bca7-441d-9e36-73ac1c547272,1900550,01   MOS-73B10-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bc1c574e-4f26-4be3-a1bf-71924a23ece5,1900553,01   MOS-73B20-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_be8bbf16-164f-4153-8c13-54994504fc04,1900556,01   NAR-73C60-01   TAX,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cf99430c-144d-46c8-a210-224cfc0f14be,1900559,01   NAU-73F70-01   NON,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ab9491e6-bf7d-4215-8fa4-a82b38427b01,1900562,01   NAU-73G20-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_26cca91c-52fc-430f-9ae9-784814ffbe44,1900565,01   NEC-73Z10-01   SAO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fb8cfa89-962c-4401-92da-29da6015fa5c,1900568,01   NEC-73Z20-01   SAO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_97c40be4-1619-4090-81f8-5d71b7d8113d,1900571,01   NEC-73Z30-01   SAO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_27a2224d-5f0d-4da5-888c-31731666244e,1900574,01   NEC-73Z40-01   SAO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a61501db-62ae-4f3f-974c-21498f16f854,1900577,01   NET-73D40-01   MAG,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c2e8eaa3-ed9a-44a9-8a86-066fa23ea679,1900580,01   NET-73D70-01   AUR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_261bb350-16ff-4e33-b89f-110163736904,1900583,01   NFA-73P40-01   LAQ,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e73cc550-b176-45d2-991d-dd5cc1d5a6f8,1900586,01   PAC-73T00-01   DCA,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2f070333-e06b-477f-bb68-11fac1b00bee,1900592,01   PAT-73J20-01   VFI,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1f7c99bb-de4d-4e47-a3d6-3a7c1d5b2b1e,1900595,01   PAT-73J40-01   VAJ,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8c1291af-221d-4579-885c-f39b7401d5fa,1900598,01   PCC-73F00-01   NON,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ad941374-e97e-4d55-92e2-ce28f7df94d0,1900601,01   PCC-73F50-01   JAM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7b3af2d4-ccaf-43ce-8c9d-c7ad4be9da72,1900604,01   PEX-73A00-01   VRN,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a7760aac-b142-48a9-942a-84fb464fb262,1900607,01   PHP-73AB0-01   PIR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d380eee1-7f85-45bd-b24b-b21be6822c16,1900610,01   PHP-73AB1-01   PIR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_54408680-e88c-4f88-9430-e275ed0a22de,1900613,01   PIR-73T20-01   TLG,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_67ea751b-5ef8-482f-9ede-82a16fa1aba9,1900616,01   PNT-73D50-01   MAG,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d2cc41b6-62c5-4fd3-856a-1849fa4d3fef,1900619,01   PNT-73D60-01   MGR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f9b98b74-d908-4b42-8f72-088cb945d6d3,1900622,01   PTL-73W70-02PTZXIP,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ab911165-be63-48d7-8953-3a2e0954b4c2,1900625,01   PTL-73Z50-01   SAO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7a9b51b3-0fa9-48d1-a4b8-57a942878e7d,1900628,01   PXA-73F60-01   TAC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f8da5759-7157-478d-a239-2d213c0d3b72,1900631,01   PXA-73G10-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_84fb3ccd-eb2d-4c7f-bfb6-4eb6aa74a04e,1900634,01   REF-73B60-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8304f78b-ec4b-42c5-96ea-d113c4d8863c,1900637,01   REF-73B70-01   REM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8e92c793-951f-4d7f-829c-e896322c729b,1900640,01   REF-73C10-01   TYA,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a8842d57-77f4-4cdc-af80-29cdddb6ca60,1900643,01   REM-73G60-01   BAR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f9b70503-39c4-4aef-9633-499aea33746c,1900646,01   SAO-73Z60-02PTZXIP,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3d5c54df-2e0d-4d48-a6fe-45549cdb4f8c,1900649,01   SAO-73Z70-01   TEP,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_176be49e-d6ac-45d5-9ee5-644abf548ee9,1900652,01   SAO-73Z80-01   TEP,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_eb898289-a9e2-432a-a5ce-3570789927bb,1900655,01   SKP-73J60-01   VLR,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4332a0a0-0628-4f1c-829c-8198be6635ed,1900658,01   SSP-73C00-01   REF,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b2a50421-880b-4592-b32d-69099851884b,1900661,01   SSP-73C80-01   INM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5732d7d4-b641-4a5f-abc0-4dc0e73e375f,1900664,01   TAC-73F90-01   NON,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_69aca349-d06d-4c88-8c4e-7ac9962d9f6c,1900667,01   TLG-73T50-01   VTU,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c9b920f8-24e5-4ddc-9234-46beccbbcb71,1900670,01   TOL-73L00-01TLCKDM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0c1f725f-5bbd-4ee3-bf22-42ada1f42b2b,1900673,01   TOL-73L10-01TLCSSO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e1c8d942-e5d0-4b85-a039-71103c9d081d,1900676,01   TOL-73L20-01TLCGMC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d39f4fbd-cd8d-48c5-8404-626a3f75a809,1900679,01   TOL-73L30-01TLCKCO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c010f0a5-acc5-4528-90ec-4cb5780a9675,1900682,01   TOL-73L40-01TLCSDI,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_75408672-e2bd-4643-b9d5-c536b5cb7a81,1900688,01   TRX-73K20-01   VIC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e1d7f507-3ca8-4881-adfe-2bfb111b9f8c,1900691,01   VAE-73AB0-01   VDM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c4e2a04a-87d8-425a-ba57-f311da6869dd,1900694,01   VAE-73AB1-01   VDM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6e0fbcfb-9368-47ca-9985-c2c8d169acb1,1900697,01   VAJ-73J60-01   SKP,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b4314ab9-9dc1-4ea3-8d5d-f6b76e71706a,1900700,01   VDF-73N90-01   VDM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ba5d189e-bbd1-4cbb-b4b4-97977fee9ced,1900703,01   VDF-73R60-01   JMX,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7e723685-879d-4ac9-a90c-95c35e6cf51e,1900706,01   VFI-73J10-01   VPM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2e34ce66-adc0-4733-9ed3-76dae5c1dbba,1900712,01   VIC-73Q40-01   ACM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1ad1f34c-7f1a-4a3c-beff-716f07a2f18f,1900715,01   VRN-73A30-01   INN,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5d954669-d4d0-4905-b9a9-b22063c00043,1900718,01   VRN-73A40-01   HTC,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4500dffb-b985-42b4-9cb7-9800fec33512,1900721,01   VRN-73A60-01   JAM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_522e7bd6-96c7-4a21-aa1c-634cf8b06db6,1900724,01   VRN-73B90-01   JAM,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_58cc328a-649b-4c6a-9af0-c45bc92f6cf8,1900727,01   ZAE-73K80-01   TRX,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ddaa5730-e15c-4cd5-b3b1-0e2f598e365e,1900730,01   ZUM-73W20-01   APA,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0ef74e78-300f-4897-90a3-acf0d73037f9,1900733,01   ZUM-73W30-01   APA,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8a5288e6-bfca-4073-aaa6-4bf70c4b5167,1900736,01TLCAAP-73M30-01TLCNIS,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2b07535c-c110-4d74-93a6-d34816504703,1900739,01TLCAMO-73M40-01TLCAAP,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3c4c299f-6ef9-4e3f-83a1-d3e1c1799049,1900742,01TLCGMC-73M60-01TLCRBS,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3e9cb6a4-f794-4e27-9c62-a0a19ecbae3c,1900745,01TLCKDM-73L70-01TLCSAF,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bacc2d49-c877-485f-99de-4feb6fe8b262,1900748,01TLCLER-73L30-01TLCKCO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_89ed6920-f6ba-485e-8314-46232ce7762a,1900751,01TLCNLE-73M70-01TLCPRO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b1352fab-0ae7-4116-bc17-d25b2e6412bc,1900754,01TLCPTH-73L40-01TLCKCO,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
