TableName,ID,Path,ShortID,Description,NAFlag,pfixedPct,qfixedPct,InternalId,Name,Parent,ObjectType
ConformLoad,_605d87bb-d429-4a85-8aba-27c3f118928c,Network/Companies/SIN/02ORI/02SURTAE/13.8/T-02 115\13.8,2,02SURTAE  T-02 115/13.8,true,100,100,38246194,T-02 115\13.8,_14293e45-a7da-4d8a-8f62-a858a2167ad3,ConformLoad
ConformLoad,_5FF576A9-071D-4C01-B268-09015F79E502,Network/Companies/SIN/01CEL/01   CUL/23/T-03 230\23,3,01   CUL  T-03 230/23,true,100,100,38247496,T-03 230\23,_d4704293-ac8a-4acf-86f0-2d2a7a2a9809,ConformLoad
ConformLoad,_48b0de68-7655-4aae-9446-5749602c50cc,Network/Companies/SIN/04NOR/04CULCMI/13.8/T-02 115\13.8,2,04CULCMI  T-02 115/13.8,true,100,100,38267491,T-02 115\13.8,_a93fa1c6-7948-4c79-8304-7d5a4b808e4e,ConformLoad
ConformLoad,_fbb78a31-ff8c-4c99-9c24-3395465c1143,Network/Companies/SIN/02ORI/02SURLHA/13.8/T-01 115\13.8,1,02SURLHA  T-01 115/13.8,true,100,100,38267803,T-01 115\13.8,_c44cec31-b4dd-4ec1-a15d-e4b9d6630a1b,ConformLoad
ConformLoad,_9e3347a3-c45c-4120-912e-aa71c61e433f,Network/Companies/SIN/02ORI/02PTXFUE/34.5/T-03 115\34.5,3,02PTXFUE  T-03 115/34.5,true,100,100,38267921,T-03 115\34.5,_66d5b413-8a80-491e-8188-3aefe29bc81d,ConformLoad
ConformLoad,_55cfb913-a63e-47a4-8a12-6b3bd0e66221,Network/Companies/SIN/03OCC/03GTOCYI/115/73M00 JOH,2,03GTOCYI  73M00 JOH,true,100,100,38275718,73M00 JOH,_cc979e54-d333-4122-9eef-c38afcda57fe,ConformLoad
ConformLoad,_d6c8f374-6e36-4989-a395-f57b538b9c79,Network/Companies/SIN/06NES/06COAFTE/13.8/T -01,1,06   FTE T -01,true,100,100,38283908,T -01,_387aaaf3-01f0-4ecd-9e8d-4fb0be510346,ConformLoad
ConformLoad,_0f6dcf9f-8ed3-48d8-be80-a4bfaa4ccd5c,Network/Companies/SIN/06NES/06COAFTE/13.8/T -02,2,06   FTE T -02,true,100,100,38283913,T -02,_387aaaf3-01f0-4ecd-9e8d-4fb0be510346,ConformLoad
ConformLoad,_9b1acdce-2aa7-4b06-8fdc-3336ba48da95,Network/Companies/SIN/03OCC/03   QNC/13.8/T-01 115\13.8,1,03   QNC  T-01 115/13.8,true,100,100,38284747,T-01 115\13.8,_fffc6578-d57d-43bf-9bcd-ab3a50f40e79,ConformLoad
ConformLoad,_db21ab91-b081-4c28-823c-0349774e857d,Network/Companies/SIN/04NOR/04   MCO/115/CARGA CCO,1,04 CENTRO CARGA CCO,true,100,100,38300675,CARGA CCO,_476b969d-8ea2-473c-9a34-288123334c58,ConformLoad
ConformLoad,_a1d9cb5b-807f-401d-8dad-8da2a6f84f6c,Network/Companies/SIN/06NES/06OPCAUS/13.2/CARGA T1,1,06OPCAUS CARGA T1,true,100,100,38309365,CARGA T1,_f63d826d-1b8e-4abd-be33-9db2f5151833,ConformLoad
ConformLoad,_d7c35173-21b8-43bf-ad4c-5d19d2d7f684,Network/Companies/SIN/06NES/06   PLX/34.5/CARGA TSA,1,06   PLX CARGA TSA,true,100,100,38382618,CARGA TSA,_2386cba3-2efb-4225-9374-4d088a9c3825,ConformLoad
ConformLoad,_73053374-38c9-42d8-b309-25e31554f525,Network/Companies/SIN/04NOR/04OBREFP/13.8/T-01 115\13.8,1,04OBREFP  T-01 115/13.8,true,100,100,38383471,T-01 115\13.8,_a1627719-7e32-4842-9397-9d704ef0f75a,ConformLoad
ConformLoad,_8D8D38CB-A883-4899-AB66-FDB33AEAFCB0,Network/Companies/SIN/05NTE/05JRZLAP/34.5/CARGA B2,2,05JRZLAP CARGA B2,true,100,100,38391664,CARGA B2,_7dac6f39-97a9-4870-a42e-168b418f90ec,ConformLoad
ConformLoad,_71fdf8b6-1979-4c6f-8f53-974fc99aa1e5,Network/Companies/SIN/04NOR/04CULVDC/13.8/T-01 115\13.8,1,04CULVDC  T-01 115/13.8,true,100,100,38392102,T-01 115\13.8,_92c297fd-26a6-4fd5-bd2d-c32d8cd634cd,ConformLoad
ConformLoad,_623144D2-ECBB-41C8-90F0-95390AB8FBDF,Network/Companies/SIN/01CEL/01   LAZ/85/73F30 CARGA,2,01   LAZ 73F30 CARGA,true,100,100,38404085,73F30 CARGA,_84c660cb-3905-4996-a28f-9659f76631a7,ConformLoad
ConformLoad,_B7797669-62A9-4C7B-851A-5C2835A53FA4,Network/Companies/SIN/02ORI/02CZINMO/34.5/T-02 115\34.5,1,02CZINMOT-02 115\34.5,true,100,100,40159758,T-02 115\34.5,_79a2f61b-c047-4b4d-96aa-83596f23cb03,ConformLoad
ConformLoad,_c28ea0c4-ad52-4b0e-bd06-d91a57b5138f,Network/Companies/SIN/03OCC/03   CMV/115/73V20 PVT,1,03   CMV  73V20 PVT,true,100,100,40163293,73V20 PVT,_4a749539-99b1-4782-b182-9f2af5759b0f,ConformLoad
ConformLoad,_2323dbcc-524f-4b82-aa86-0c72b8188495,Network/Companies/SIN/01CEL/01   EDN/23/T-01  85\23,1,01   EDN T-01  85\23,true,100,100,40371439,T-01  85\23,_ec2b662f-cf30-477f-8bee-3aaef5103508,ConformLoad
ConformLoad,_a289481c-28e1-4af4-b186-5ebed23b8de3,Network/Companies/SIN/01CEL/01   EDN/23/T-02  85\23,2,01   EDN T-02  85\23,true,100,100,40371441,T-02  85\23,_ec2b662f-cf30-477f-8bee-3aaef5103508,ConformLoad
ConformLoad,_1B9E95B1-1D74-42A9-A990-860B568FA422,Network/Companies/SIN/02ORI/02SUROCO/13.8/T-02 115\13.8,1,02SUROCO  T-01 115/34.5,true,100,100,40390632,T-02 115\13.8,_09b68ab3-8578-4d5a-bbbe-b37de9db261c,ConformLoad
ConformLoad,_809EABAA-63C2-409B-BD89-388CD61782E9,Network/Companies/SIN/06NES/06FRONVP/138/CARGA T1,1,06FRONVP CARGA T1,true,100,100,40393640,CARGA T1,_d9f46bd6-b314-477c-b2ba-1221c2cb8d0f,ConformLoad
ConformLoad,_dc1257b9-21f3-46a1-a6ac-40af2c30f998,Network/Companies/SIN/02ORI/02VERNAO/13.8/T-01 115\13.8,1,02VERNAO  T-01 115/13.8,true,100,100,40416638,T-01 115\13.8,_af086f52-3067-416f-ab4f-4e5835b5f30d,ConformLoad
ConformLoad,_69C5D595-1BB0-4CC8-A949-1114C354AAF0,Network/Companies/SIN/01CEL/01   MOS/23/T-01  230\23 010,4,01   MOS  T-01  230\23 010,true,100,100,40464313,T-01  230\23 010,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,ConformLoad
ConformLoad,_6518EC12-76CE-4091-871C-AC5E0DA19D92,Network/Companies/SIN/01CEL/01   MOS/23/T-02  230\23 020,5,01   MOS  T-02  230\23 020,true,100,100,40465666,T-02  230\23 020,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,ConformLoad
ConformLoad,_247A9A32-985F-41CB-AF1E-D510D2723D74,Network/Companies/SIN/01CEL/01   MOS/23/T-03  230\23 030,6,01   MOS  T-03  230\23 030,true,100,100,40465671,T-03  230\23 030,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,ConformLoad
ConformLoad,_B5E58DF2-052E-468C-A483-6FA3F2E3E103,Network/Companies/SIN/06NES/06   APF/115/CARGA,3,06   BRE CARGA,true,100,100,40624254,CARGA,_4ec5a573-3262-4d97-a82d-359547c364ac,ConformLoad
ConformLoad,_da0c36a2-b22a-4b47-9a54-8db20d795822,Network/Companies/SIN/08PEN/08   PPH/13.8/T-02 115\13.8,1,08   PPH  T-02 115/13.8,true,100,100,40648331,T-02 115\13.8,_7786d02f-f100-409e-b3da-fa307e16d8f3,ConformLoad
ConformLoad,_E24B77AF-C3C0-4E3E-AE9F-ADB4A867F6DA,Network/Companies/SIN/08PEN/08   UMA/13.8/T-02 115\13.8,2,08   UMA  T-02 115/13.8,true,100,100,41526876,T-02 115\13.8,_fe46af89-f827-422a-8986-a5f9317a666e,ConformLoad
ConformLoad,_6DCB6B2A-D4B1-4F31-BEFA-57D66DB7B785,Network/Companies/BCA/07BCA/07   LOS/13.8/4125,2,07   LOS 4125,true,100,100,42314472,4125,_54b39cca-f60b-4b54-93ea-0a8383fa3d71,ConformLoad
ConformLoad,_3302B5A0-5281-4D03-BCAC-97CDF9CF09C6,Network/Companies/BCA/07BCA/07   LOS/13.8/4135,3,07   LOS 4135,true,100,100,42314478,4135,_54b39cca-f60b-4b54-93ea-0a8383fa3d71,ConformLoad
ConformLoad,_B0A7A477-ECE4-4843-8FD2-1C1E9C38EB14,Network/Companies/BCA/07BCA/07   LOS/13.8/4145,4,07   LOS 4145,true,100,100,42314484,4145,_54b39cca-f60b-4b54-93ea-0a8383fa3d71,ConformLoad
ConformLoad,_88AFC275-EF26-4561-A4C6-B9B76C8B4EA9,Network/Companies/SIN/06NES/06FROAIN/138/CARGA T1,1,06FROAIN CARGA T1,true,100,100,42844749,CARGA T1,_84898E92-6ABD-441A-AB42-F26DFC01A8F5,ConformLoad
ConformLoad,_7C9C1207-1DAD-4DAB-9EED-3FE0F3369C6E,Network/Companies/SIN/06NES/06FROMEX/138/CARGA T1,1,06FROMEX CARGA T1,true,100,100,42845565,CARGA T1,_c5a54ea9-759b-4a3d-9b57-a226f3b62c51,ConformLoad
ConformLoad,_137CDD7E-B247-487A-9CBB-8AC5CC7413BB,Network/Companies/SIN/06NES/06FROMEX/138/CARGA T2,2,06FROMEX CARGA T2,true,100,100,42845770,CARGA T2,_c5a54ea9-759b-4a3d-9b57-a226f3b62c51,ConformLoad
ConformLoad,_1088BC2A-86B2-41B7-B16C-DFA558294ECD,Network/Companies/SIN/06NES/06FRORIS/138/CARGA T1,1,06FRORIS CARGA T1,true,100,100,42857727,CARGA T1,_d3bc4b52-d309-4218-8513-1642f4f845c5,ConformLoad
ConformLoad,_4337d714-f5a3-4262-881d-0f779228272b,Network/Companies/SIN/05NTE/05LGAPRA/34.5/CARGA 34.5 1,1,05LGAPRA CARGA 34.5 1,true,100,100,42858246,CARGA 34.5 1,_0ca5586b-8a91-4f74-a899-ded24e87839d,ConformLoad
ConformLoad,_43CBE3A3-2E3E-4B77-8826-18D642880C30,Network/Companies/SIN/06NES/06FROPIP/138/CARGA T1,1,06FROPIP CARGA T1,true,100,100,42863854,CARGA T1,_262F0EF8-CB7D-4475-B283-51D3F6499D9A,ConformLoad
ConformLoad,_CD1438D2-1AA1-47DD-84CB-709DB2668863,Network/Companies/SIN/06NES/06FROVEC/138/CARGA T1,1,06FROVEC CARGA T1,true,100,100,42871385,CARGA T1,_d84c75a6-fa6f-41a8-9dae-1f3338bc7377,ConformLoad
ConformLoad,_7F67F481-D3D8-445D-8921-8035A678A3D5,Network/Companies/SIN/06NES/06FROZEN/138/CARGA T1,1,06FROZEN CARGA T1,true,100,100,42879399,CARGA T1,_EFA41CF8-37D1-43F1-83C6-DD397C9178FD,ConformLoad
ConformLoad,_808F2276-E1D4-417E-9E4E-DC226DB116D3,Network/Companies/SIN/04NOR/04CULPXT/34.5/T-03 115\34.5,3,04CULPXT  T-03 115/34.5,true,100,100,42932653,T-03 115\34.5,_f85d5344-32c0-410a-84a0-d26de86066c8,ConformLoad
ConformLoad,_D9A79311-028F-433B-AD2D-43F366920886,Network/Companies/SIN/02ORI/02CZIUXT/34.5/T-02 115\34.5,1,02CZIUXT  T-02 115/34.5,true,100,100,42946048,T-02 115\34.5,_2F727D05-76B0-40AA-A032-DE364A2A3453,ConformLoad
ConformLoad,_15673C56-BFE4-4F06-A774-E694F10450FE,Network/Companies/SIN/02ORI/02SURSWV/13.8/T-01 115\13.8,1,02SURSWV  T-01 115/13.8,true,100,100,43020381,T-01 115\13.8,_48F73F10-5D8D-456D-AFFB-88F14DB2EC03,ConformLoad
ConformLoad,_136FD04B-228A-4092-93B9-C35DF9077CB6,Network/Companies/SIN/06NES/06FRODNS/138/CARGA T1,1,06FRODNS CARGA T1,true,100,100,43047627,CARGA T1,_56e914de-08db-41ce-938c-65b34d5604d4,ConformLoad
ConformLoad,_CEF4D13E-D13F-419A-AC55-5C6A70CC6E12,Network/Companies/SIN/01CEL/01   AFM/230/01   AFM CARGA  93S10,1,01   AFM CARGA  93S10,true,100,100,43144087,01   AFM CARGA  93S10,_59a9579a-95e5-4626-bde3-ce1f5eb642fc,ConformLoad
ConformLoad,_CD94B2E1-4015-425B-B148-C6BA23DC559D,Network/Companies/SIN/01CEL/01   AFM/230/01   AFM CARGA  93S20,2,01   AFM CARGA  93S20,true,100,100,43156076,01   AFM CARGA  93S20,_59a9579a-95e5-4626-bde3-ce1f5eb642fc,ConformLoad
ConformLoad,_C6A2DC8C-A65D-4D0E-A46F-8EED1E886276,Network/Companies/SIN/01CEL/01   AFM/230/01   AFM CARGA  93S30,3,01   AFM CARGA  93S30,true,100,100,43156138,01   AFM CARGA  93S30,_59a9579a-95e5-4626-bde3-ce1f5eb642fc,ConformLoad
ConformLoad,_741821DD-2357-450F-A249-79B07E07F23E,Network/Companies/SIN/03OCC/03COCATO/13.8/T-03 115\13.8,3,03COCATO  T-03 115/13.8,true,100,100,43182332,T-03 115\13.8,_c949eed9-c6d4-4608-98ba-7ca58acb8dab,ConformLoad
ConformLoad,_ef4ba572-b348-4979-be34-def729e19e4b,Network/Companies/SIN/03OCC/03   SDE/13.8/T-01 115\13.8,1,03   SDE  T-01 115/13.8,true,100,100,43224282,T-01 115\13.8,_04d848a6-d334-4627-acc6-65e9933c8d85,ConformLoad
ConformLoad,_2205b46e-d8c1-4d67-9f20-30a9baa81dae,Network/Companies/SIN/06NES/06OPCHFS/115/CARGA T1,1,06OPCHFS CARGA T1,true,100,100,43459735,CARGA T1,_57e44c1c-6603-4731-b313-3bc17ee30540,ConformLoad
ConformLoad,_E4451E9C-17AE-4C5F-8082-93ACAE4ED202,Network/Companies/BCA/07BCA/07COSMXC/13.8/4175,7,07   MXC 4175,true,100,100,43523769,4175,_ecb0d9e8-9be6-4e54-b815-6ef13eb841cc,ConformLoad
ConformLoad,_429D94AF-D62B-428F-8FD1-963CA11224CA,Network/Companies/SIN/06NES/06COALAO/138/CARGA T1,1,06COALAO CARGA T1,true,100,100,43679744,CARGA T1,_f8b1230c-6651-425f-ae3b-92dcc398476d,ConformLoad
ConformLoad,_1335802D-4E4A-43B8-9403-1ADAF542C0FF,Network/Companies/SIN/06NES/06COALAO/138/CARGA T2,2,06COALAO CARGA T2,true,100,100,43680548,CARGA T2,_f8b1230c-6651-425f-ae3b-92dcc398476d,ConformLoad
ConformLoad,_5439E0A9-8EB1-4F31-A49E-2FCCD05C7661,Network/Companies/SIN/03OCC/03COCSLH/13.8/T-02 115\13.8,2,03COCSLH  T-02 115\13.8,true,100,100,43883747,T-02 115\13.8,_16f48e3d-e8f0-4434-a7ce-6a3ab2d23a3b,ConformLoad
ConformLoad,_1FDC05BA-FE60-4C8E-A05D-39BE3CFA1211,Network/Companies/SIN/03OCC/03   TUZ/23/T-02 230\23,2,03   TUZ  T-02 230\23,true,100,100,43887608,T-02 230\23,_54b1e75b-c759-4866-9aad-d141ebb90f07,ConformLoad
ConformLoad,_D13F15F7-D114-4E40-B98D-6C920D66A7A6,Network/Companies/SIN/01CEL/01   HDG/23/T-01  85\23,1,01   HDG  T-01  85/23,true,100,100,43919316,T-01  85\23,_E6C90DE9-5A2D-4F04-B8C4-C0397FC0A408,ConformLoad
ConformLoad,_8A1FDED3-0094-4A4A-92D6-37443F7D229E,Network/Companies/SIN/06NES/06   CLR/23.5/CARGA AUX1,1,06   CLR CARGA AUX1,true,100,100,43928997,CARGA AUX1,_0D225C8C-A2EA-4B18-A43B-DC29FFBDCCED,ConformLoad
ConformLoad,_CA95E364-CA58-421A-B027-C4E471C9730A,Network/Companies/SIN/05NTE/05JRZZZA/13.8/CARGA B3,3,05JRZZZA CARGA B3,true,100,100,44133699,CARGA B3,_5e124373-ab9c-497f-a6cc-83d3a4471e4e,ConformLoad
ConformLoad,_801C202B-4387-4C45-8363-D6311CCD514C,Network/Companies/SIN/03OCC/03   MVP/115/73C30 VPQ,1,03   MVP  73C30 VPQ,true,100,100,44254323,73C30 VPQ,_6db0263b-4347-46c7-9736-bbb7f521dcf3,ConformLoad
ConformLoad,_8DD662A7-20FC-4CB6-9B42-B24FE6D39386,Network/Companies/BCA/07BCA/07   CNZ/13.8/43075,7,07   CNZ 43075,true,100,100,44375889,43075,_7484a886-0621-40a1-943a-4dfb50343d7d,ConformLoad
ConformLoad,_5D088A8D-E9EB-4BA3-AA7F-5C356BE21964,Network/Companies/BCA/07BCA/07   CNZ/13.8/43085,8,07   CNZ 43085,true,100,100,44378501,43085,_7484a886-0621-40a1-943a-4dfb50343d7d,ConformLoad
ConformLoad,_9689832E-6059-45F5-B813-F7B358EBB03D,Network/Companies/BCA/07BCA/07   CNZ/13.8/43095,9,07   CNZ 43095,true,100,100,44378504,43095,_7484a886-0621-40a1-943a-4dfb50343d7d,ConformLoad
ConformLoad,_B7BC555D-C1E1-47E9-8644-CB06C72FB9E6,Network/Companies/BCA/07BCA/07   CNZ/13.8/43105,10,07   CNZ 43105,true,100,100,44378507,43105,_7484a886-0621-40a1-943a-4dfb50343d7d,ConformLoad
ConformLoad,_EC098199-F88E-40FD-88FF-F2D5A406D32C,Network/Companies/BCA/07BCA/07   CNZ/13.8/43115,11,07   CNZ 43115,true,100,100,44378510,43115,_7484a886-0621-40a1-943a-4dfb50343d7d,ConformLoad
ConformLoad,_5014D82E-8E39-4D51-B7E9-A8EBC0255D31,Network/Companies/BCA/07BCA/07   MEP/13.8/4215,10,07   MEP 4215,true,100,100,44813241,4215,_9baa56b0-f2c1-40ac-a7ea-cb4d31e3b155,ConformLoad
ConformLoad,_9CF22DE0-D1A8-4D13-A66B-C8A8A9468F8F,Network/Companies/BCA/07BCA/07   MEP/13.8/4225,11,07   MEP 4225,true,100,100,44813697,4225,_9baa56b0-f2c1-40ac-a7ea-cb4d31e3b155,ConformLoad
ConformLoad,_A2A20C5B-AA9E-4772-812D-43D24C297EDB,Network/Companies/SIN/01CEL/01   CBT/23/T-01  85\23,1,01   CBT  T-01  85/23,true,100,100,44901846,T-01  85\23,_7461FE0E-665C-49E5-A53B-B7AA1B4A2689,ConformLoad
ConformLoad,_9b154904-bc2f-49dd-89ba-efdaeb72faec,Network/Companies/SIN/03OCC/03   TLJ/23/T-02 230\23,2,03   TLJ  T-02 230/23,true,100,100,45040797,T-02 230\23,_fa786e6d-e4c1-4c26-ad1a-10d9aa2f93d6,ConformLoad
ConformLoad,_FE38E7CC-0794-43E4-9DCF-573BDA2E348C,Network/Companies/BCA/07BCA/07COSDAR/69/63740,1,07   DAR 63740,true,100,100,45061795,63740,_7A7DDB65-7E14-4F0B-AF9F-D76B59C82C25,ConformLoad
ConformLoad,_B04EC41C-51A3-4DB9-BD7D-3A646A621933,Network/Companies/SIN/03OCC/03QROSFS/115/73400 IAE,40,03QROSFS 73400 IAE,true,100,100,45120630,73400 IAE,_f0cd370d-e723-475c-b189-7dca2a420d4e,ConformLoad
ConformLoad,_F9CC56D6-2E49-46D4-8915-05483BEC887C,Network/Companies/SIN/03OCC/03JNYBRC/23/T-02 115\23,2,03JNYBRC  T-02 115/23,true,100,100,45160938,T-02 115\23,_f48cd78d-d758-4ae3-8385-dcdd4e6e1f9d,ConformLoad
ConformLoad,_335BE02C-6F8D-4760-BEF9-E22E7F93A75D,Network/Companies/SIN/08PEN/08CNCBNI/13.8/T-02 115\13.8,2,08CNCBNI  T-02 115/13.8,true,100,100,45171338,T-02 115\13.8,_868a770a-2105-440c-bf9e-63545c23d9a7,ConformLoad
ConformLoad,_28114AD3-5A33-4307-AB8A-E1216006B3AF,Network/Companies/SIN/02ORI/02   GRE/34.5/CARGA 34.5,1,02PTXGRE SP-5014,true,100,100,45386358,CARGA 34.5,_de61be33-dbc8-484e-a8f0-05adede55445,ConformLoad
ConformLoad,_DDD694ED-06A0-40C4-BDC2-A3C89291857C,Network/Companies/WECC/07WEC/07SDGOMS/230/GATEWAY,1,07   OMS GATEWAY,true,100,100,45433352,GATEWAY,_9a4a1abe-278f-43d7-9a67-6baa559f3713,ConformLoad
ConformLoad,_AFFE9062-4F43-4A86-81FD-1A053613BEC0,Network/Companies/WECC/07WEC/07SDGBAY/230/BK70,70,07   BAY BK70,true,100,100,45437115,BK70,_79C3CBAD-C7A6-48AB-BF01-9A7FAB514968,ConformLoad
ConformLoad,_DFB2BCDE-92C3-4141-AE6A-6FDDC7EB548A,Network/Companies/WECC/07WEC/07SDGBAY/230/BK72,72,07   BAY BK72,true,100,100,45437608,BK72,_79C3CBAD-C7A6-48AB-BF01-9A7FAB514968,ConformLoad
ConformLoad,_1BE03933-AA3B-4020-8DF6-3749C7DAB86D,Network/Companies/WECC/07WEC/07SRPPVD/525/CARGA WTW1,3,07   PVD CARGA WTW1,true,100,100,45529125,CARGA WTW1,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,ConformLoad
ConformLoad,_41712D69-7294-4D4F-99BB-0A61D074809B,Network/Companies/WECC/07WEC/07SRPPVD/525/CARGA WTW2,4,07   PVD CARGA WTW2,true,100,100,45529587,CARGA WTW2,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,ConformLoad
ConformLoad,_9F57387A-E8F1-4573-95A5-F342AA44E1AE,Network/Companies/SIN/06NES/06   ACL/115/73D30 APR,1,06   ACL 73D30 APR,true,100,100,45556840,73D30 APR,_5b0207a8-0c6f-4ac8-9977-b4069184977e,ConformLoad
ConformLoad,_E29FFFED-E18A-4466-A370-0BD6CD7A732D,Network/Companies/SIN/01CEL/01   MOS/23/T-01  230\23 T10,1,01   MOS  T-01  230\23 T10,true,100,100,45871522,T-01  230\23 T10,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,ConformLoad
ConformLoad,_79BCCC23-86BB-40F6-B5BD-0000D9E2FA67,Network/Companies/SIN/01CEL/01   MOS/23/T-02  230\23 T20,2,01   MOS  T-02  230\23 T20,true,100,100,45871527,T-02  230\23 T20,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,ConformLoad
ConformLoad,_DD6CD37F-28F1-4925-8BEB-F08681FAC1A7,Network/Companies/SIN/01CEL/01   MOS/23/T-03  230\23 T30,3,01   MOS  T-03  230\23 T30,true,100,100,45871532,T-03  230\23 T30,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,ConformLoad
ConformLoad,_5DF41696-821C-483F-8188-FB85BA29F2D9,Network/Companies/SIN/06NES/06   CNK/13.8/CARGA C4 13.8,4,06   CNK CARGA C4 13.8,true,100,100,45975413,CARGA C4 13.8,_3d7a838a-68d7-45d0-8d62-ea7d9ce7489f,ConformLoad
ConformLoad,_E3FC097C-3418-465B-AE5D-32BF94E61A9B,Network/Companies/BCA/07BCA/07COSPOP/13.8/4145,4,07   POP 4145,true,100,100,46096200,4145,_6fcca9a6-d77e-4c10-b49c-40f143d691d8,ConformLoad
ConformLoad,_09DB661F-B134-4F54-99A5-AA6B9CAFCA2F,Network/Companies/SIN/03OCC/03   SFM/115/73R80 SFF,1,03   SFM 73R80 SFF,true,100,100,46110589,73R80 SFF,_1982e814-7668-433f-b6ff-d5fdb894e2c3,ConformLoad
ConformLoad,_E99FCDF8-607D-4FE2-853D-10A597E95D5A,Network/Companies/SIN/03OCC/03QRONGA/34.5/T-02 115\34.5,2,03QRONGA  T-02 115\34.5,true,100,100,46146807,T-02 115\34.5,_b6f3dec4-e079-4385-b798-f0e132e51138,ConformLoad
ConformLoad,_EBB27600-53F5-4491-86C6-72B445A56CF3,Network/Companies/SIN/04NOR/04   MGN/115/CARGA GNH,1,04 CENTRO CARGA GNH,true,100,100,46250823,CARGA GNH,_B61DF4B5-78CF-40B4-A188-0A4283402BFB,ConformLoad
ConformLoad,_45523B76-C674-426C-AB5C-5CDA4E191C44,Network/Companies/SIN/05NTE/05CUAMEN/34.5/CARGA 115\34B2,2,05CUAMEN CARGA 115/34B2,true,100,100,46258254,CARGA 115\34B2,_8661e114-ade9-455d-993f-d9e99a41818b,ConformLoad
ConformLoad,_0F775AA5-A8B8-4E11-94E8-380ECC770B4B,Network/Companies/SIN/05NTE/05JRZLSA/34.5/CARGA B2,2,05JRZLSA CARGA B2,true,100,100,46329922,CARGA B2,_7e75e749-e647-48ba-84ad-97e78544b679,ConformLoad
ConformLoad,_95065B32-2F60-43CC-A3B4-8CFFC6AF08B9,Network/Companies/BCA/07BCA/07COSRII/13.8/4195,9,07   RII 4195,true,100,100,46332761,4195,_ddc6b706-fae0-43b6-a23b-89586476a46a,ConformLoad
ConformLoad,_EC7169A9-D33F-4753-BC0E-E5679ED20EAE,Network/Companies/SIN/06NES/06HUAINF/115/T 01  115,1,06HUAINF T 01  115,true,100,100,46339683,T 01  115,_1E710DEF-B5EE-491F-92DB-B760DC704673,ConformLoad
ConformLoad,_5FEFB15D-C9D2-4FB6-9881-22AB4563256D,Network/Companies/BCA/07BCA/07COSHMO/13.8/4195,9,07   HMO 4195,true,100,100,46340025,4195,_3a4b2e01-b37b-4b05-ba34-54c9862a890e,ConformLoad
ConformLoad,_7D4DAEF5-A483-46A9-86B1-C4B13C0578A8,Network/Companies/SIN/03OCC/03JNYPNR/23/T-02  69\23,7,03JNYPNR  T-02  69/23,true,100,100,46346733,T-02  69\23,_62c1a3d7-11f6-4d1d-9c6e-33ab7c5d7a4e,ConformLoad
ConformLoad,_A486B8B8-E9C7-4972-9AB7-39B2FEE42BC2,Network/Companies/SIN/01CEL/01   SET/23/T-01 230\23,1,01   SET  T-01 230/23,true,100,100,46347675,T-01 230\23,_D80E74F1-DB9E-4B57-9AC7-7C5E05C38170,ConformLoad
ConformLoad,_B1CFB265-6E70-45FB-B825-402949C832D0,Network/Companies/WECC/07WEC/07IIDECR/230/CARGA 230 ECR,1,07   ECR CARGA 230 ECR,true,100,100,46748488,CARGA 230 ECR,_9e2aa30f-9b25-4463-9b5b-f4b580444995,ConformLoad
ConformLoad,_0e3d7751-6cfd-47b8-97b6-85292743d978,Network/Companies/SIN/08PEN/08CNCTUM/34.5/T-02 115\34.5,2,08CNCTUM  T-02 115/34.5,true,100,100,46842817,T-02 115\34.5,_96a002ec-1248-4872-b169-97cacc330fe8,ConformLoad
ConformLoad,_902AF3BA-6906-41A4-A2A2-C5096B63902B,Network/Companies/SIN/04NOR/04HMORIS/13.8/T-02 115\13.8,2,04HMORIS  T-02 115/13.8,true,100,100,46854064,T-02 115\13.8,_fa6cc652-c442-4714-b829-0fdafacfb38b,ConformLoad
ConformLoad,_E46C43CD-E163-4257-B63B-589FF7B8B294,Network/Companies/SIN/08PEN/08CNCZNE/13.8/T-02 115\13.8,2,08CNCZNE  T-02 115/13.8,true,100,100,46857126,T-02 115\13.8,_4c2da85f-0339-454d-b4c7-c848e3014e19,ConformLoad
ConformLoad,_D6EB21A9-F008-4BF1-ACC3-EA5CFDAFC41A,Network/Companies/WECC/07WEC/07SDGSLR/230/BN_71,71,07SDGSLR BN_71,true,100,100,46926166,BN_71,_c4035d93-f725-4571-b661-91c9ba294818,ConformLoad
ConformLoad,_BB32DA99-889F-4270-B9EC-590A7DF6E851,Network/Companies/WECC/07WEC/07SDGSLR/230/BN_72,72,07SDGSLR BN_72,true,100,100,46926569,BN_72,_c4035d93-f725-4571-b661-91c9ba294818,ConformLoad
ConformLoad,_DE117A99-ED88-4497-B9E8-CCE0975E733E,Network/Companies/WECC/07WEC/07SDGSLR/230/BN_70,70,07SDGSLR BN_70,true,100,100,46927031,BN_70,_c4035d93-f725-4571-b661-91c9ba294818,ConformLoad
