"PowerTransformer:
ParentInternalId","PowerTransformer:
ParentId","PowerTransformer:
Parent","PowerTransformer:
ParentName","PowerTransformer:
InternalId","PowerTransformer:
ObjectId","PowerTransformer:
ID","PowerTransformer:
Name","PowerTransformer:
Description","PowerTransformer:
mRID","PowerTransformer:
NAFlag","PowerTransformer:
ODBName","PowerTransformer:
ShortID","PowerTransformer:
ObjectType"
600996,{fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c},_fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c,01   CHA,773442,{4d264053-bc8a-4015-9a97-88b4f8ddd360},_4d264053-bc8a-4015-9a97-88b4f8ddd360,01CHA T02 85\23,01   CHA  T-02  85/23,XF-01   CHA  T-02  85/23,true,75-T-02,02,PowerTransformer
600996,{fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c},_fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c,01   CHA,773448,{5bebbad8-bce3-4f1c-9999-96d8137f5c5b},_5bebbad8-bce3-4f1c-9999-96d8137f5c5b,01CHA T03 85\23,01   CHA  T-03  85/23,XF-01   CHA  T-03  85/23,true,75-T-03,03,PowerTransformer
600996,{fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c},_fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c,01   CHA,773454,{ae78315c-3f25-4df8-93a7-9af1f3f6dd44},_ae78315c-3f25-4df8-93a7-9af1f3f6dd44,01CHA T04 85\23,01   CHA  T-04  85/23,XF-01   CHA  T-04  85/23,true,75-T-04,04,PowerTransformer
600996,{fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c},_fb7d7ef0-969f-4b34-b8c0-5fc4dfac9b6c,01   CHA,773460,{1762aba6-a28d-405a-9887-227ab48d6a32},_1762aba6-a28d-405a-9887-227ab48d6a32,01CHA T05 230\85,01   CHA  T-05 230/85,XF-01   CHA  T-05 230/85,true,97-T-05,05,PowerTransformer
601006,{2b32e3e6-bba5-480e-8fca-887d51b19459},_2b32e3e6-bba5-480e-8fca-887d51b19459,01   CHN,774134,{7852ff3c-38e5-4d19-9a2d-4bc04eb67013},_7852ff3c-38e5-4d19-9a2d-4bc04eb67013,01CHN T01 230\23,01   CHN  T-01 230/23,XF-01   CHN  T-01 230/23,true,95-T-01,01,PowerTransformer
601011,{e8340665-d238-4ecd-b922-efad4527a818},_e8340665-d238-4ecd-b922-efad4527a818,01   CJM,774397,{5aa1d4cc-888c-450d-851c-6d7db2fe15e8},_5aa1d4cc-888c-450d-851c-6d7db2fe15e8,01CJM T01 230\23,01   CJM  T-01 230/23,XF-01   CJM  T-01 230/23,true,95-T-01,01,PowerTransformer
601011,{e8340665-d238-4ecd-b922-efad4527a818},_e8340665-d238-4ecd-b922-efad4527a818,01   CJM,774403,{636b19b7-7882-49f5-a41b-7214ba099985},_636b19b7-7882-49f5-a41b-7214ba099985,01CJM T02 230\23,01   CJM  T-02 230/23,XF-01   CJM  T-02 230/23,true,95-T-02,02,PowerTransformer
601011,{e8340665-d238-4ecd-b922-efad4527a818},_e8340665-d238-4ecd-b922-efad4527a818,01   CJM,774409,{9ff6b135-826c-48e2-92d1-be00134492f7},_9ff6b135-826c-48e2-92d1-be00134492f7,01CJM T03 230\23,01   CJM  T-03 230/23,XF-01   CJM  T-03 230/23,true,95-T-03,03,PowerTransformer
601016,{f617b466-18d1-4fd2-aaa0-9800c2e77b52},_f617b466-18d1-4fd2-aaa0-9800c2e77b52,01   CMC,774880,{1a8679d5-f9e7-4f4f-a781-9d51b4b10748},_1a8679d5-f9e7-4f4f-a781-9d51b4b10748,01CMC T01 230\23,01   CMC  T-01 230/23,XF-01   CMC  T-01 230/23,true,95-T-01,01,PowerTransformer
601016,{f617b466-18d1-4fd2-aaa0-9800c2e77b52},_f617b466-18d1-4fd2-aaa0-9800c2e77b52,01   CMC,774886,{09fda9f6-ec34-4f60-b741-979c2bdba267},_09fda9f6-ec34-4f60-b741-979c2bdba267,01CMC T02 230\23,01   CMC  T-02 230/23,XF-01   CMC  T-02 230/23,true,95-T-02,02,PowerTransformer
601016,{f617b466-18d1-4fd2-aaa0-9800c2e77b52},_f617b466-18d1-4fd2-aaa0-9800c2e77b52,01   CMC,774892,{9728b5a2-3f9f-4b75-91a8-ddffce85afd4},_9728b5a2-3f9f-4b75-91a8-ddffce85afd4,01CMC T03 230\23,01   CMC  T-03 230/23,XF-01   CMC  T-03 230/23,true,95-T-03,03,PowerTransformer
601021,{a717c384-b712-4c9b-a457-8e0876358390},_a717c384-b712-4c9b-a457-8e0876358390,01   COA,775559,{fce74c0a-ddf3-4f79-8f19-1533fa54bd2e},_fce74c0a-ddf3-4f79-8f19-1533fa54bd2e,01COA T01 230\23,01   COA  T-01 230/23,XF-01   COA  T-01 230/23,true,95-T-01,01,PowerTransformer
601021,{a717c384-b712-4c9b-a457-8e0876358390},_a717c384-b712-4c9b-a457-8e0876358390,01   COA,775565,{718d32c6-7aea-490d-b14f-ba9e570091a1},_718d32c6-7aea-490d-b14f-ba9e570091a1,01COA T02 230\23,01   COA  T-02 230/23,XF-01   COA  T-02 230/23,true,95-T-02,02,PowerTransformer
601021,{a717c384-b712-4c9b-a457-8e0876358390},_a717c384-b712-4c9b-a457-8e0876358390,01   COA,775571,{a9a1992a-1bad-4fe2-9cb8-efce9b0f294b},_a9a1992a-1bad-4fe2-9cb8-efce9b0f294b,01COA T03 230\23,01   COA  T-03 230/23,XF-01   COA  T-03 230/23,true,95-T-03,03,PowerTransformer
601021,{a717c384-b712-4c9b-a457-8e0876358390},_a717c384-b712-4c9b-a457-8e0876358390,01   COA,775577,{94ac1ac3-02b5-4b4d-b382-e254b04d6af5},_94ac1ac3-02b5-4b4d-b382-e254b04d6af5,01COA T10 23\13.8,01   COA  T-10  23/13.8,XF-01   COA  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601026,{44afe934-2b41-45c0-b236-a7aed02bdedb},_44afe934-2b41-45c0-b236-a7aed02bdedb,01   COY,777527,{959372d2-8bff-4575-bb72-4cc394c1bdd1},_959372d2-8bff-4575-bb72-4cc394c1bdd1,01COY T01 230\23,01   COY  T-01 230/23,XF-01   COY  T-01 230/23,true,95-T-01,01,PowerTransformer
601026,{44afe934-2b41-45c0-b236-a7aed02bdedb},_44afe934-2b41-45c0-b236-a7aed02bdedb,01   COY,777533,{5029b956-5696-4a99-bff3-dce62f0b668d},_5029b956-5696-4a99-bff3-dce62f0b668d,01COY T02 230\23,01   COY  T-02 230/23,XF-01   COY  T-02 230/23,true,95-T-02,02,PowerTransformer
601026,{44afe934-2b41-45c0-b236-a7aed02bdedb},_44afe934-2b41-45c0-b236-a7aed02bdedb,01   COY,777539,{fd423014-020f-4bcd-839b-1f7db49179d2},_fd423014-020f-4bcd-839b-1f7db49179d2,01COY T03 230\23,01   COY  T-03 230/23,XF-01   COY  T-03 230/23,true,95-T-03,03,PowerTransformer
601031,{a530a49d-f99d-43d9-8a37-3d0193fcdab7},_a530a49d-f99d-43d9-8a37-3d0193fcdab7,01   CPG,778102,{158bd4df-7935-4ed4-97a2-68ce07d33c2e},_158bd4df-7935-4ed4-97a2-68ce07d33c2e,01CPG T01 230\23,01   CPG  T-01 230/23,XF-01   CPG  T-01 230/23,true,95-T-01,01,PowerTransformer
601031,{a530a49d-f99d-43d9-8a37-3d0193fcdab7},_a530a49d-f99d-43d9-8a37-3d0193fcdab7,01   CPG,778108,{67827b5f-f12f-4c7d-b27f-9c2d7d533810},_67827b5f-f12f-4c7d-b27f-9c2d7d533810,01CPG T02 230\23,01   CPG  T-02 230/23,XF-01   CPG  T-02 230/23,true,95-T-02,02,PowerTransformer
601031,{a530a49d-f99d-43d9-8a37-3d0193fcdab7},_a530a49d-f99d-43d9-8a37-3d0193fcdab7,01   CPG,778114,{838c7048-cbdb-4d15-bb97-70f29f0ad967},_838c7048-cbdb-4d15-bb97-70f29f0ad967,01CPG T03 230\23,01   CPG  T-03 230/23,XF-01   CPG  T-03 230/23,true,95-T-03,03,PowerTransformer
601041,{fb4f3d37-6bcd-420e-b8b6-09756a5175c1},_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,01   CRG,779138,{635af7b3-7223-4175-8c29-58b9d55cca07},_635af7b3-7223-4175-8c29-58b9d55cca07,01CRG T01 230\85,01   CRG  T-01 230/85,XF-01   CRG  T-01 230/85,true,97-T-01,01,PowerTransformer
601041,{fb4f3d37-6bcd-420e-b8b6-09756a5175c1},_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,01   CRG,779144,{c9f9baef-efba-4416-baa8-5155860e0e5c},_c9f9baef-efba-4416-baa8-5155860e0e5c,01CRG T02 230\85,01   CRG  T-02 230/85,XF-01   CRG  T-02 230/85,true,97-T-02,02,PowerTransformer
601041,{fb4f3d37-6bcd-420e-b8b6-09756a5175c1},_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,01   CRG,779150,{b88c9b00-c805-4f3f-bee3-582e974e93e5},_b88c9b00-c805-4f3f-bee3-582e974e93e5,01CRG T06 230\23,01   CRG  T-06 230/23,XF-01   CRG  T-06 230/23,true,95-T-06,06,PowerTransformer
601041,{fb4f3d37-6bcd-420e-b8b6-09756a5175c1},_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,01   CRG,779156,{597d6840-3c4b-479b-bfe9-7930bcd23452},_597d6840-3c4b-479b-bfe9-7930bcd23452,01CRG T07 230\23,01   CRG  T-07 230/23,XF-01   CRG  T-07 230/23,true,95-T-07,07,PowerTransformer
601041,{fb4f3d37-6bcd-420e-b8b6-09756a5175c1},_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,01   CRG,779162,{66c39a98-ae84-416d-abb3-8f3dd57fadfc},_66c39a98-ae84-416d-abb3-8f3dd57fadfc,01CRG TCEV 230\13.5,01   CRG  T-CEV230/13.5,XF-01   CRG  T-CEV230/13.5,true,94-T-CE,CE,PowerTransformer
601046,{bcfa0919-05f6-4c63-b335-f4149e2df36a},_bcfa0919-05f6-4c63-b335-f4149e2df36a,01   CRM,779792,{143bc04f-885b-4a16-9da1-677879ea93ff},_143bc04f-885b-4a16-9da1-677879ea93ff,01CRM T01 85\23,01   CRM  T-01  85/23,XF-01   CRM  T-01  85/23,true,75-T-01,01,PowerTransformer
601046,{bcfa0919-05f6-4c63-b335-f4149e2df36a},_bcfa0919-05f6-4c63-b335-f4149e2df36a,01   CRM,779798,{c2b14eb5-0b65-42b5-b863-a59ff0583aa5},_c2b14eb5-0b65-42b5-b863-a59ff0583aa5,01CRM T02 85\23,01   CRM  T-02  85/23,XF-01   CRM  T-02  85/23,true,75-T-02,02,PowerTransformer
601051,{22231d46-53fd-485a-a193-7656d9ee1a34},_22231d46-53fd-485a-a193-7656d9ee1a34,01   CRS,780168,{7c0b9ec8-2544-49c7-a842-03399e83b36a},_7c0b9ec8-2544-49c7-a842-03399e83b36a,01CRS T01 230\23,01   CRS  T-01 230/23,XF-01   CRS  T-01 230/23,true,95-T-01,01,PowerTransformer
601051,{22231d46-53fd-485a-a193-7656d9ee1a34},_22231d46-53fd-485a-a193-7656d9ee1a34,01   CRS,780174,{66025f14-d2be-48b1-a63b-45831e52cc9f},_66025f14-d2be-48b1-a63b-45831e52cc9f,01CRS T02 230\23,01   CRS  T-02 230/23,XF-01   CRS  T-02 230/23,true,95-T-02,02,PowerTransformer
601051,{22231d46-53fd-485a-a193-7656d9ee1a34},_22231d46-53fd-485a-a193-7656d9ee1a34,01   CRS,780180,{cf07705c-b2b6-4e42-95dd-7692c632696b},_cf07705c-b2b6-4e42-95dd-7692c632696b,01CRS T03 230\23,01   CRS  T-03 230/23,XF-01   CRS  T-03 230/23,true,95-T-03,03,PowerTransformer
601056,{ab8ab0f6-4f3c-40fb-8224-316d629c2ebb},_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,01   CRU,781174,{beec5499-1674-4dc5-86d7-3bda71e53ea2},_beec5499-1674-4dc5-86d7-3bda71e53ea2,01CRU T05 230\23,01   CRU  T-05 230/23,XF-01   CRU  T-05 230/23,true,95-T-05,05,PowerTransformer
601056,{ab8ab0f6-4f3c-40fb-8224-316d629c2ebb},_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,01   CRU,781180,{32c0f663-a246-4f08-8c73-5ec90899b431},_32c0f663-a246-4f08-8c73-5ec90899b431,01CRU T06 230\23,01   CRU  T-06 230/23,XF-01   CRU  T-06 230/23,true,95-T-06,06,PowerTransformer
601056,{ab8ab0f6-4f3c-40fb-8224-316d629c2ebb},_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,01   CRU,781186,{be892656-78a1-4ea6-a954-fdfce07579b3},_be892656-78a1-4ea6-a954-fdfce07579b3,01CRU T07 230\23,01   CRU  T-07 230/23,XF-01   CRU  T-07 230/23,true,95-T-07,07,PowerTransformer
601056,{ab8ab0f6-4f3c-40fb-8224-316d629c2ebb},_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,01   CRU,781192,{f3e1111c-a017-41cc-979e-400b4f2ef19f},_f3e1111c-a017-41cc-979e-400b4f2ef19f,01CRU T10 23\13.8,01   CRU  T-10  23/13.8,XF-01   CRU  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601061,{a30c8527-00b6-4a8f-8885-c7a35af07651},_a30c8527-00b6-4a8f-8885-c7a35af07651,01   CTD,783001,{a68f9b26-ca71-4c39-a703-de91c6a74621},_a68f9b26-ca71-4c39-a703-de91c6a74621,01CTD T01 230\23,01   CTD  T-01 230/23,XF-01   CTD  T-01 230/23,true,95-T-01,01,PowerTransformer
601061,{a30c8527-00b6-4a8f-8885-c7a35af07651},_a30c8527-00b6-4a8f-8885-c7a35af07651,01   CTD,783007,{39ed7897-4b8c-4f19-bf7c-922994a62817},_39ed7897-4b8c-4f19-bf7c-922994a62817,01CTD T02 230\23,01   CTD  T-02 230/23,XF-01   CTD  T-02 230/23,true,95-T-02,02,PowerTransformer
601061,{a30c8527-00b6-4a8f-8885-c7a35af07651},_a30c8527-00b6-4a8f-8885-c7a35af07651,01   CTD,783013,{36f7780e-ac2b-47c6-b8cf-bc7d8ff9eda3},_36f7780e-ac2b-47c6-b8cf-bc7d8ff9eda3,01CTD T03 230\23,01   CTD  T-03 230/23,XF-01   CTD  T-03 230/23,true,95-T-03,03,PowerTransformer
601066,{da18e1e3-a37b-46cc-81c9-01297c8fdc83},_da18e1e3-a37b-46cc-81c9-01297c8fdc83,01   CTG,783489,{e02111ac-f968-46dc-88ba-b33b0b0beded},_e02111ac-f968-46dc-88ba-b33b0b0beded,01CTG T01 230\23,01   CTG  T-01 230/23,XF-01   CTG  T-01 230/23,true,95-T-01,01,PowerTransformer
601066,{da18e1e3-a37b-46cc-81c9-01297c8fdc83},_da18e1e3-a37b-46cc-81c9-01297c8fdc83,01   CTG,783495,{d272e7c4-8d59-4b34-944e-1cce507f90b0},_d272e7c4-8d59-4b34-944e-1cce507f90b0,01CTG T02 230\23,01   CTG  T-02 230/23,XF-01   CTG  T-02 230/23,true,95-T-02,02,PowerTransformer
601066,{da18e1e3-a37b-46cc-81c9-01297c8fdc83},_da18e1e3-a37b-46cc-81c9-01297c8fdc83,01   CTG,783501,{6358a5b3-fc07-4d3c-841a-f2875736d6c0},_6358a5b3-fc07-4d3c-841a-f2875736d6c0,01CTG T03 230\23,01   CTG  T-03 230/23,XF-01   CTG  T-03 230/23,true,95-T-03,03,PowerTransformer
601071,{a9c92b27-33b0-41fe-adaf-6120d63bc92a},_a9c92b27-33b0-41fe-adaf-6120d63bc92a,01   CTT,784184,{dc9459a5-7224-400b-b333-2953cbe4f7ca},_dc9459a5-7224-400b-b333-2953cbe4f7ca,01CTT T01 85\23,01   CTT  T-01  85/23,XF-01   CTT  T-01  85/23,true,75-T-01,01,PowerTransformer
601071,{a9c92b27-33b0-41fe-adaf-6120d63bc92a},_a9c92b27-33b0-41fe-adaf-6120d63bc92a,01   CTT,784190,{40262cb5-3d0c-49de-95e2-7abaeae9ee32},_40262cb5-3d0c-49de-95e2-7abaeae9ee32,01CTT T02 85\23,01   CTT  T-02  85/23,XF-01   CTT  T-02  85/23,true,75-T-02,02,PowerTransformer
601071,{a9c92b27-33b0-41fe-adaf-6120d63bc92a},_a9c92b27-33b0-41fe-adaf-6120d63bc92a,01   CTT,784196,{3e398ca1-b8fc-4f1d-ad33-2003474a3be3},_3e398ca1-b8fc-4f1d-ad33-2003474a3be3,01CTT T03 85\23,01   CTT  T-03  85/23,XF-01   CTT  T-03  85/23,true,75-T-03,03,PowerTransformer
601071,{a9c92b27-33b0-41fe-adaf-6120d63bc92a},_a9c92b27-33b0-41fe-adaf-6120d63bc92a,01   CTT,784202,{2903bdfb-971e-45c3-9a89-3cc299c6eac4},_2903bdfb-971e-45c3-9a89-3cc299c6eac4,01CTT T04 85\23,01   CTT  T-04  85/23,XF-01   CTT  T-04  85/23,true,75-T-04,04,PowerTransformer
601071,{a9c92b27-33b0-41fe-adaf-6120d63bc92a},_a9c92b27-33b0-41fe-adaf-6120d63bc92a,01   CTT,784208,{db239d26-a25f-48c7-b0a7-6652252763e3},_db239d26-a25f-48c7-b0a7-6652252763e3,01CTT T05 85\23,01   CTT  T-05  85/23,XF-01   CTT  T-05  85/23,true,75-T-05,05,PowerTransformer
601071,{a9c92b27-33b0-41fe-adaf-6120d63bc92a},_a9c92b27-33b0-41fe-adaf-6120d63bc92a,01   CTT,784214,{e328ecbf-cb83-4a29-ba1e-a49a9982f655},_e328ecbf-cb83-4a29-ba1e-a49a9982f655,01CTT T10 23\13.8,01   CTT  T-10  23/13.8,XF-01   CTT  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601076,{8045dca8-eef8-47ce-9700-2cb22938c6a1},_8045dca8-eef8-47ce-9700-2cb22938c6a1,01   CUL,785831,{4ac209a0-407c-4e63-a866-d5f3bf2acff4},_4ac209a0-407c-4e63-a866-d5f3bf2acff4,01CUL T01 230\23,01   CUL  T-01 230/23,XF-01   CUL  T-01 230/23,true,95-T-01,01,PowerTransformer
601076,{8045dca8-eef8-47ce-9700-2cb22938c6a1},_8045dca8-eef8-47ce-9700-2cb22938c6a1,01   CUL,785837,{e4c51fc7-91f9-4a49-8bd0-39fd29d5a5d1},_e4c51fc7-91f9-4a49-8bd0-39fd29d5a5d1,01CUL T02 230\23,01   CUL  T-02 230/23,XF-01   CUL  T-02 230/23,true,95-T-02,02,PowerTransformer
601081,{08b55dc3-dc68-4f0d-b234-b3332fa4095e},_08b55dc3-dc68-4f0d-b234-b3332fa4095e,01   CVD,792110,{265b64d7-02c8-4a23-880e-923c2379764c},_265b64d7-02c8-4a23-880e-923c2379764c,01CVD T01 85\23,01   CVD  T-01  85/23,XF-01   CVD  T-01  85/23,true,75-T-01,01,PowerTransformer
601086,{f241baa6-e8e4-43a4-94d6-0c2239dc0836},_f241baa6-e8e4-43a4-94d6-0c2239dc0836,01   CYO,792550,{cdf816eb-4325-4bc3-8091-851d381071bf},_cdf816eb-4325-4bc3-8091-851d381071bf,01CYO T10 23\13.8,01   CYO  T-10  23/13.8,XF-01   CYO  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601086,{f241baa6-e8e4-43a4-94d6-0c2239dc0836},_f241baa6-e8e4-43a4-94d6-0c2239dc0836,01   CYO,792555,{643e2bcb-9467-4086-bcdf-0c36f848a8b2},_643e2bcb-9467-4086-bcdf-0c36f848a8b2,01CYO T01 85\23,01   CYO  T-01  85/23,XF-01   CYO  T-01  85/23,true,75-T-01,01,PowerTransformer
601086,{f241baa6-e8e4-43a4-94d6-0c2239dc0836},_f241baa6-e8e4-43a4-94d6-0c2239dc0836,01   CYO,792561,{cae5ab8a-e36c-4e23-9e8a-f186de71fd7e},_cae5ab8a-e36c-4e23-9e8a-f186de71fd7e,01CYO T20 23\13.8,01   CYO  T-20  23/13.8,XF-01   CYO  T-20  23/13.8,true,54-T-20,20,PowerTransformer
601086,{f241baa6-e8e4-43a4-94d6-0c2239dc0836},_f241baa6-e8e4-43a4-94d6-0c2239dc0836,01   CYO,792566,{b6f78ed7-5683-4755-8106-8abf25d4dadc},_b6f78ed7-5683-4755-8106-8abf25d4dadc,01CYO T02 85\23,01   CYO  T-02  85/23,XF-01   CYO  T-02  85/23,true,75-T-02,02,PowerTransformer
601086,{f241baa6-e8e4-43a4-94d6-0c2239dc0836},_f241baa6-e8e4-43a4-94d6-0c2239dc0836,01   CYO,792572,{4be5269c-7635-4f73-970e-73f0205e037b},_4be5269c-7635-4f73-970e-73f0205e037b,01CYO T03 85\23,01   CYO  T-03  85/23,XF-01   CYO  T-03  85/23,true,75-T-03,03,PowerTransformer
601091,{b64983d6-5a57-4765-bd68-6d94eb373a4a},_b64983d6-5a57-4765-bd68-6d94eb373a4a,01   DAA,794222,{13e376c8-2918-4c72-b606-1e7ddde40cf1},_13e376c8-2918-4c72-b606-1e7ddde40cf1,01DAA T01 230\23,01   DAA  T-01 230/23,XF-01   DAA  T-01 230/23,true,95-T-01,01,PowerTransformer
601091,{b64983d6-5a57-4765-bd68-6d94eb373a4a},_b64983d6-5a57-4765-bd68-6d94eb373a4a,01   DAA,794228,{059011ad-9e29-4651-98e1-b87d27eb387c},_059011ad-9e29-4651-98e1-b87d27eb387c,01DAA T02 230\23,01   DAA  T-02 230/23,XF-01   DAA  T-02 230/23,true,95-T-02,02,PowerTransformer
601096,{f3b39758-1b00-4011-a9dd-464ff709b7df},_f3b39758-1b00-4011-a9dd-464ff709b7df,01   DCA,794494,{65f4be79-618f-48c5-9d4e-6b9e04f26f4d},_65f4be79-618f-48c5-9d4e-6b9e04f26f4d,01DCA T01 85\23,01   DCA  T-01  85/23,XF-01   DCA  T-01  85/23,true,75-T-01,01,PowerTransformer
601106,{eb701fa7-859a-47ce-8208-64322e88950f},_eb701fa7-859a-47ce-8208-64322e88950f,01   DOG,795292,{b048eb37-2947-40f0-8ef3-a4cb727349ca},_b048eb37-2947-40f0-8ef3-a4cb727349ca,01DOG T01 400\115,01TLCDOG  T-01 400/115,XF-01TLCDOG  T-01 400/115,true,A7-T-01,01,PowerTransformer
601106,{eb701fa7-859a-47ce-8208-64322e88950f},_eb701fa7-859a-47ce-8208-64322e88950f,01   DOG,795298,{5ec362a1-437e-4e1a-915b-96105e5aaf73},_5ec362a1-437e-4e1a-915b-96105e5aaf73,01DOG T02 400\115,01TLCDOG  T-02 400/115,XF-01TLCDOG  T-02 400/115,true,A7-T-02,02,PowerTransformer
601111,{af828858-abd2-444c-8e57-86aa9750b09e},_af828858-abd2-444c-8e57-86aa9750b09e,01   DVA,795744,{701de4a3-ec44-41e2-9dc6-02bbff44041e},_701de4a3-ec44-41e2-9dc6-02bbff44041e,01DVA T03 230\23,01   DVA  T-03 230/23,XF-01   DVA  T-03 230/23,true,95-T-03,03,PowerTransformer
601111,{af828858-abd2-444c-8e57-86aa9750b09e},_af828858-abd2-444c-8e57-86aa9750b09e,01   DVA,795750,{5af4188e-45e3-4821-b659-ed6452a4622a},_5af4188e-45e3-4821-b659-ed6452a4622a,01DVA AT01 400\230,01   DVA AT-01 400/230,XF-01   DVA AT-01 400/230,true,A9-AT-01,01,PowerTransformer
601111,{af828858-abd2-444c-8e57-86aa9750b09e},_af828858-abd2-444c-8e57-86aa9750b09e,01   DVA,795756,{c0464446-f426-4d89-ac36-0458cb292fda},_c0464446-f426-4d89-ac36-0458cb292fda,01DVA AT02 400\230,01   DVA AT-02 400/230,XF-01   DVA AT-02 400/230,true,A9-AT-02,02,PowerTransformer
601116,{f44a66ca-9c46-48d0-b848-cdc9e0a9781b},_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,01   ECA,796192,{f3b61ce8-f198-4dd2-91c1-eb25e24a9add},_f3b61ce8-f198-4dd2-91c1-eb25e24a9add,01ECA T01 230\23,01   ECA  T-01 230/23,XF-01   ECA  T-01 230/23,true,95-T-01,01,PowerTransformer
601116,{f44a66ca-9c46-48d0-b848-cdc9e0a9781b},_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,01   ECA,796198,{ff2074d0-168c-40a6-a28e-9731a06cf006},_ff2074d0-168c-40a6-a28e-9731a06cf006,01ECA T02 230\23,01   ECA  T-02 230/23,XF-01   ECA  T-02 230/23,true,95-T-02,02,PowerTransformer
601116,{f44a66ca-9c46-48d0-b848-cdc9e0a9781b},_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,01   ECA,796204,{1ec19912-c6d1-4990-8484-a125af41424b},_1ec19912-c6d1-4990-8484-a125af41424b,01ECA T03 230\23,01   ECA  T-03 230/23,XF-01   ECA  T-03 230/23,true,95-T-03,03,PowerTransformer
601116,{f44a66ca-9c46-48d0-b848-cdc9e0a9781b},_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,01   ECA,796210,{5dc2727d-34cb-4b7c-9444-3600add309b9},_5dc2727d-34cb-4b7c-9444-3600add309b9,01ECA T10 23\13.8,01   ECA  T-10  23/13.8,XF-01   ECA  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601121,{d7568207-0c96-471c-b6f4-9fb9168eecfb},_d7568207-0c96-471c-b6f4-9fb9168eecfb,01   ECR,797753,{0ffd4049-34cc-4fd4-b140-5638678a209c},_0ffd4049-34cc-4fd4-b140-5638678a209c,01ECR T01 230\23,01   ECR  T-01 230/23,XF-01   ECR  T-01 230/23,true,95-T-01,01,PowerTransformer
601121,{d7568207-0c96-471c-b6f4-9fb9168eecfb},_d7568207-0c96-471c-b6f4-9fb9168eecfb,01   ECR,797759,{0102ca23-a219-4197-b33c-cb795f504bf2},_0102ca23-a219-4197-b33c-cb795f504bf2,01ECR T02 230\23,01   ECR  T-02 230/23,XF-01   ECR  T-02 230/23,true,95-T-02,02,PowerTransformer
601121,{d7568207-0c96-471c-b6f4-9fb9168eecfb},_d7568207-0c96-471c-b6f4-9fb9168eecfb,01   ECR,797765,{48409dc9-ad57-4a35-8c41-78c72eea7aa9},_48409dc9-ad57-4a35-8c41-78c72eea7aa9,01ECR T03 230\23,01   ECR  T-03 230/23,XF-01   ECR  T-03 230/23,true,95-T-03,03,PowerTransformer
601136,{c6d324c0-620a-4279-9a19-cdcaa5df3d42},_c6d324c0-620a-4279-9a19-cdcaa5df3d42,01   ELG,798170,{34e18048-cea9-470c-afa0-a9ebe215d882},_34e18048-cea9-470c-afa0-a9ebe215d882,01ELG T01 115\13.8,01   ELG  T-01 115/13.8,XF-01   ELG  T-01 115/13.8,true,74-T-01,01,PowerTransformer
601136,{c6d324c0-620a-4279-9a19-cdcaa5df3d42},_c6d324c0-620a-4279-9a19-cdcaa5df3d42,01   ELG,798175,{13ffa416-2915-4e55-bc2a-8279bad05e7a},_13ffa416-2915-4e55-bc2a-8279bad05e7a,01ELG T02 115\13.8,01   ELG  T-02 115/13.8,XF-01   ELG  T-02 115/13.8,true,74-T-02,02,PowerTransformer
601151,{a53ed7db-cc71-4edc-8c2c-30441e86aaf7},_a53ed7db-cc71-4edc-8c2c-30441e86aaf7,01   ESR,798427,{36aa67d6-10af-4d21-8870-3c4ed8f7891c},_36aa67d6-10af-4d21-8870-3c4ed8f7891c,01ESR T01 230\85,01   ESR  T-01 230/85,XF-01   ESR  T-01 230/85,true,97-T-01,01,PowerTransformer
601151,{a53ed7db-cc71-4edc-8c2c-30441e86aaf7},_a53ed7db-cc71-4edc-8c2c-30441e86aaf7,01   ESR,798433,{9e7f5b66-19dc-4e8f-baa6-32fe9bc94e7b},_9e7f5b66-19dc-4e8f-baa6-32fe9bc94e7b,01ESR T02 230\85,01   ESR  T-02 230/85,XF-01   ESR  T-02 230/85,true,97-T-02,02,PowerTransformer
