"RatioVariation:
InternalId","RatioVariation:
ID","RatioVariation:
Name","RatioVariation:
TapPosition","RatioVariation:
Parent","RatioVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","RatioVariation:
RatioVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
1506012,_181e773e-27db-4428-aa7f-79a6d8327650,RatioVar_12,12,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506013,_e7937b3c-ea12-4798-82fc-fed80d5b2395,RatioVar_13,13,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506014,_050ee2ce-e64b-42f7-a0a9-fb9b1515e3aa,RatioVar_14,14,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506015,_1f2d938e-c8e4-4946-87ab-322e071191c8,RatioVar_15,15,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506016,_3d5b7163-376c-4b53-80a3-c8ecc090d234,RatioVar_16,16,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506017,_10d67be7-7a0b-44ff-b6ec-b2e6ba01008e,RatioVar_17,17,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506018,_c3d9aa10-37fb-48f2-895f-3feb4ec7f8ca,RatioVar_18,18,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506019,_b8183d96-7e2f-47ed-84ec-80f0d0df934b,RatioVar_19,19,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506020,_73348c9b-dd8e-4cf7-955a-eee431e04476,RatioVar_20,20,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506021,_9233e2b5-fa90-48a5-9a5f-41587fe967a6,RatioVar_21,21,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506022,_281783aa-205d-4354-b860-0935ef9c5dc4,RatioVar_22,22,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506023,_667648ec-8fd2-4512-92c0-0d5f07e363fa,RatioVar_23,23,_4b79d0c3-e723-4889-a54c-996560dbb356,RatioVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506956,_cd14d089-e07d-4b21-9df5-a5ab42209dc4,RatioVar_1,1,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506957,_050cbe5b-492d-4ad5-9f84-ab6e3f970edb,RatioVar_2,2,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506958,_021421e4-c7a3-4e0d-91b6-5cc1459d8dee,RatioVar_3,3,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506959,_e80c400b-9f19-4262-9572-0fd34972f26a,RatioVar_4,4,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506960,_d3c8516a-bdbe-42fa-94da-39225228b7ea,RatioVar_5,5,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506961,_e0259d3f-ea05-420a-a6d4-243a42916e86,RatioVar_6,6,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506962,_78f9b1e1-061e-468b-ba9a-86c78f5e09ca,RatioVar_7,7,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506963,_ad2b6ec9-b911-4daa-b4b2-2472aaeddc26,RatioVar_8,8,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506964,_3745638c-cd99-4e3d-b3b6-c147deeb21c0,RatioVar_9,9,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506965,_bee1df63-98d8-4b34-a573-0884e9050a63,RatioVar_10,10,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506966,_17b5dbb0-d2f6-4b58-99ac-110b47698e1b,RatioVar_11,11,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506967,_f705934b-09fb-4059-aa11-39be211fc1fd,RatioVar_12,12,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506968,_1e791f88-1b4d-43c1-a2d3-051041d08a41,RatioVar_13,13,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506969,_25f2797a-c927-48a8-9f24-2eb04f0109ed,RatioVar_14,14,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506970,_69f98b27-ad6d-4fd0-a178-cd3f3f2f89cc,RatioVar_15,15,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506971,_29390ead-d14d-4217-9903-1be3dff663bc,RatioVar_16,16,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506972,_2488882f-4788-42b5-bb39-fba797a15b66,RatioVar_17,17,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506973,_a2dc9287-dadd-4491-933a-cc41c5f053b8,RatioVar_18,18,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506974,_5efea900-b49f-4f9d-822f-59818f07a9c6,RatioVar_19,19,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506975,_79cd9a8c-51bf-4f82-a6c4-436b3d9e55e5,RatioVar_20,20,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506976,_d3cd0aa6-cf7e-4bbb-988f-085fed47bb30,RatioVar_21,21,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506977,_4c90fab7-86ba-4c51-b725-ff296dff7d14,RatioVar_22,22,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1506978,_ccc14e67-1a1e-4767-ba4c-21cbdf271555,RatioVar_23,23,_c2d3a29f-6866-4d42-8c61-067678b28efe,RatioVariation,1506955,High Tap,_c2d3a29f-6866-4d42-8c61-067678b28efe,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger
1507009,_06a068f8-a772-4138-adca-1b1f66add3a2,RatioVar_1,1,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507010,_bbdf25a4-eba1-489a-931b-0c506aecf800,RatioVar_2,2,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507011,_9a2776b5-07b1-40b7-b1aa-823a0243e195,RatioVar_3,3,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507012,_4d0b2240-57c7-4b3a-98d1-0b318e746242,RatioVar_4,4,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507013,_9a4e389e-855f-46a0-b428-d84848ac33cb,RatioVar_5,5,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507014,_1496a541-c2d0-4152-830c-21a00a64aefd,RatioVar_6,6,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507015,_37d231ea-029e-4322-a445-89c9d4d1077f,RatioVar_7,7,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507016,_e8d5b2c0-db6c-4bb6-b664-dc3aa972a243,RatioVar_8,8,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507017,_93561941-4996-4b06-939e-8aa9a6d71b7a,RatioVar_9,9,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507018,_78f2f7ee-2457-46fd-8426-c94d4ee4d5d0,RatioVar_10,10,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507019,_dd9de812-095a-4da5-b9fa-c0a864b035ef,RatioVar_11,11,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507020,_83369dd6-1555-4d3d-ac0e-9150f660a131,RatioVar_12,12,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507021,_c50fe5d6-9513-4dd5-a0b8-faeb18348e1b,RatioVar_13,13,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507022,_948fae16-e6b8-40b3-ab2d-70a528c7c759,RatioVar_14,14,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507023,_09edd31f-0071-46f8-ae66-160bcbebe717,RatioVar_15,15,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507024,_f13db2ad-f993-46ed-9e07-b6783dbbe323,RatioVar_16,16,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507025,_4c7f0825-0953-4b28-be37-78d3f8272dac,RatioVar_17,17,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507026,_6b43dad2-8876-41b9-a0ec-830aba4e08a0,RatioVar_18,18,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507027,_3713b094-e8f4-46d4-9651-5069a5e271b5,RatioVar_19,19,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507028,_8a4fca49-fb91-4af4-bc56-b367acbe627d,RatioVar_20,20,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507029,_30a5fa9f-6b7d-4e6f-b993-79749d267115,RatioVar_21,21,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507030,_0d09a6c7-8552-4e68-818b-5c9db9e5b39a,RatioVar_22,22,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1507031,_64c9600b-7237-4894-a074-f2ebcf25b97a,RatioVar_23,23,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,RatioVariation,1507008,High Tap,_a932d4df-0459-4e2c-9df0-05fd4a485c0c,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger
1509423,_08bd99cd-65dc-44ef-ab26-9905563fc6c2,RatioVar_1,1,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509424,_004b9258-c98e-4540-862c-e69e29897b48,RatioVar_2,2,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509425,_306c3c68-ec87-4197-922a-88dc23383727,RatioVar_3,3,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509426,_076753ea-4008-4709-8313-bec23bd57627,RatioVar_4,4,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509427,_c49c90fa-4502-4f6e-9e08-288dc712031e,RatioVar_5,5,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509428,_27fdd7b7-426d-4f4e-9e1e-99710752b901,RatioVar_6,6,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509429,_4a810a8f-779f-4863-8b4d-808fcbdb9f06,RatioVar_7,7,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509430,_9359884a-c202-4dde-bb16-6079d7796077,RatioVar_8,8,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509431,_6fe36157-9e23-4fbf-9c4c-443fdcb78625,RatioVar_9,9,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509432,_3f1849f4-40f0-4177-9000-a3c9d5eaa0c6,RatioVar_10,10,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509433,_60a47201-8140-42d6-9e90-6e96d88b927d,RatioVar_11,11,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509434,_c9bd2f8f-c7ae-4165-a864-909426c085d4,RatioVar_12,12,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509435,_808bc1ad-6049-4975-b54d-07187d475222,RatioVar_13,13,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509436,_0e72192c-4acd-460b-a2f1-af8060cd0b2c,RatioVar_14,14,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509437,_e6b6fe91-276a-45ff-8583-e782830a7d94,RatioVar_15,15,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509438,_f0759285-5704-4f8c-85a9-06c1b48cc732,RatioVar_16,16,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509439,_2a41c420-c854-484c-bbfa-aea905d0ddc1,RatioVar_17,17,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509440,_b70de484-dbc5-4b8f-a3aa-c8eb34444b43,RatioVar_18,18,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509441,_dfd481eb-0836-4ca6-997a-cec67b32c047,RatioVar_19,19,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509442,_24df7a29-0a09-4e1c-bf74-957e06d71648,RatioVar_20,20,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509443,_24523d8b-8e13-4a88-acbb-c69951e433b8,RatioVar_21,21,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509444,_68b4101b-2fd9-45c3-9c7a-1cc787ad6a8e,RatioVar_22,22,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509445,_b9835241-32af-4ca7-9c37-b52d004d3a0a,RatioVar_23,23,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,RatioVariation,1509422,High Tap,_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger
1509476,_5f0460b4-4f52-4233-a45c-c76456203903,RatioVar_1,1,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509477,_e8c3bdad-786e-4466-90d3-9427216d48f9,RatioVar_2,2,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509478,_c72ab6fc-ba6c-4400-a52e-89ac6b01ec17,RatioVar_3,3,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509479,_8da8d8bf-9ac4-4b76-a368-f5ba821b97e9,RatioVar_4,4,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509480,_4aadbf59-5c78-42a5-8086-cf5ab47188d6,RatioVar_5,5,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509481,_8fcbe2a7-e7ad-4fc0-a542-4b53acc33893,RatioVar_6,6,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509482,_bebb529b-bbc7-4e5d-a780-c819885a98d6,RatioVar_7,7,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509483,_71e84fe0-e1ef-410b-b4d7-8de83727b13c,RatioVar_8,8,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509484,_94de97a3-7fcf-434f-ba35-d9ecabe0ad57,RatioVar_9,9,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509485,_e0d7a07c-a079-4a56-a7b1-dbc6644ec1a1,RatioVar_10,10,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
1509486,_f8eb8820-68d2-4d51-9259-041f11d77463,RatioVar_11,11,_c8269f18-97bf-4691-9e6f-c2530a44f997,RatioVariation,1509475,High Tap,_c8269f18-97bf-4691-9e6f-c2530a44f997,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger
