"GeneratingUnit:
ID","GeneratingUnit:
Name","GeneratingUnit:
AGCFlag","GeneratingUnit:
MaximumDeratedMW","GeneratingUnit:
maxOperatingP","GeneratingUnit:
MinimumDeratedMW","GeneratingUnit:
minOperatingP","GeneratingUnit:
ratedNetMaxP","GeneratingUnit:
ratedNetMinP","GeneratingUnit:
InternalId","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_9159b350-d38e-4591-a4f8-c7f658b15361,01VMD-U3 Unit,true,327,327,0,0,327,0,2103972,_d6a16fe5-e7b1-4956-8fc3-081d9979246c,ThermalGeneratingUnit
_abef1257-d9bd-43f4-a580-f71ff339280a,08CHB-U1 Unit,true,14,14,0,0,14,0,2116193,_b2d9afc1-aa97-4ee2-a601-6d26584b5380,ThermalGeneratingUnit
_b7060de8-df3a-46a1-9d4b-c019c2efc6b1,08CHB-U2 Unit,true,14,14,0,0,14,0,2116206,_b2d9afc1-aa97-4ee2-a601-6d26584b5380,ThermalGeneratingUnit
_ccf93409-c732-4c75-9ed8-92052de45dcb,08CHB-U4 Unit,true,30,30,0,0,30,0,2116219,_b2d9afc1-aa97-4ee2-a601-6d26584b5380,ThermalGeneratingUnit
_478eb004-e2b8-4e86-a8ea-ea4c6435bdb3,08CNC-U1 Unit,true,14,14,0,0,14,0,2116236,_cde5e03c-59a5-4af4-acbf-ba4feb8c5e4d,ThermalGeneratingUnit
_996f516b-7a87-4daf-8edf-7a73abc4143e,08CNC-U2 Unit,true,14,14,0,0,14,0,2116249,_cde5e03c-59a5-4af4-acbf-ba4feb8c5e4d,ThermalGeneratingUnit
_60849817-255b-4f77-aab4-fc19504752bb,08CNC-U5 Unit,true,45.100000000000001,45.100000000000001,0,0,45.100000000000001,0,2116262,_cde5e03c-59a5-4af4-acbf-ba4feb8c5e4d,ThermalGeneratingUnit
_a458da71-5e9b-41eb-a65c-db23432bc8b6,08CPC-U1 Unit,true,252.40000000000001,252.40000000000001,0,0,252.40000000000001,0,2116277,_79b3d448-644b-49d5-a141-f624df829e4e,ThermalGeneratingUnit
_95a9667e-0faa-4158-af50-695298a5f116,08CRE-U2 Unit,true,16,16,0,0,16,0,2116293,_d10a5175-dcfa-46ba-a83c-fb46a7260458,ThermalGeneratingUnit
_7948e50c-6750-4855-8ed0-ca248160dc6d,08CRE-U3 Unit,true,17,17,0,0,17,0,2116306,_d10a5175-dcfa-46ba-a83c-fb46a7260458,ThermalGeneratingUnit
_5ab3ef9a-9cd3-4fcd-bbf5-ba955f2c577c,08HRA-U1 Unit,true,4.3700000000000001,4.3700000000000001,0,0,4.3700000000000001,0,2116323,_8825c0e6-a8d6-48f5-8957-7be65cdbb47a,ThermalGeneratingUnit
_2588af6e-882d-4a9d-9d10-d1bd4249bb69,08HRA-U2 Unit,true,4.3700000000000001,4.3700000000000001,0,0,4.3700000000000001,0,2116334,_8825c0e6-a8d6-48f5-8957-7be65cdbb47a,ThermalGeneratingUnit
_1ed778df-3150-493f-abd2-392ab726be7a,08HRA-U3 Unit,true,4.3700000000000001,4.3700000000000001,0,0,4.3700000000000001,0,2116345,_8825c0e6-a8d6-48f5-8957-7be65cdbb47a,ThermalGeneratingUnit
_cfd56d36-5c20-4c9f-9ff2-a9dd77a29ebc,08IKL-U1 Unit,true,25,25,0,0,25,0,2116358,_d8a1bde0-2220-4496-8f14-1f881bb0f1ad,ThermalGeneratingUnit
_2e31605a-ae43-4359-899b-1db022d9dd92,08LRA-U2 Unit,true,37.5,37.5,0,0,37.5,0,2116373,_0ac1c809-cc91-4489-b2cb-e3dd15d0a148,ThermalGeneratingUnit
_23e63244-59ed-4643-bdf8-2e20c0f3bc6b,08LRA-U3 Unit,true,37.5,37.5,0,0,37.5,0,2116386,_0ac1c809-cc91-4489-b2cb-e3dd15d0a148,ThermalGeneratingUnit
_97cc7975-1c36-47a0-bbea-f8332abea94f,08LRA-U4 Unit,true,37.5,37.5,0,0,37.5,0,2116399,_0ac1c809-cc91-4489-b2cb-e3dd15d0a148,ThermalGeneratingUnit
_0ae6c786-b954-4c16-b276-d1a8a62e4d98,08MDA-U1 Unit,true,84,84,0,0,84,0,2116416,_5dcaa958-d303-473d-858b-eb314584ffb7,ThermalGeneratingUnit
_ca2974bd-f468-4e09-ac41-4de55d6bbcdb,08MDA-U2 Unit,true,84,84,0,0,84,0,2116431,_5dcaa958-d303-473d-858b-eb314584ffb7,ThermalGeneratingUnit
_1e43dd9f-f014-4dd1-9dbf-12784b1164e3,08MDA-U3 Unit,true,30,30,0,0,30,0,2116446,_5dcaa958-d303-473d-858b-eb314584ffb7,ThermalGeneratingUnit
_5eb7cc87-a70d-46f8-8e98-4f1a4a40e8ad,08NIZ-U1 Unit,true,45.100000000000001,45.100000000000001,0,0,45.100000000000001,0,2116464,_7dfb55c6-3543-4ccd-bbe2-78a2ff43d378,ThermalGeneratingUnit
_4dbb0136-8297-4870-9b8e-14972ebc9596,08NIZ-U2 Unit,true,45.100000000000001,45.100000000000001,0,0,45.100000000000001,0,2116477,_7dfb55c6-3543-4ccd-bbe2-78a2ff43d378,ThermalGeneratingUnit
_d37d2388-31d8-4e6b-bb08-62161755a29e,08VAD-U1 Unit,true,37.5,37.5,0,0,37.5,0,2116493,_c9d53923-d82c-4b1d-b408-d3a01db34f8e,ThermalGeneratingUnit
_6cd26d10-92d5-4f58-acf7-fbe361554fcd,08VAD-U2 Unit,true,37.5,37.5,0,0,37.5,0,2116508,_c9d53923-d82c-4b1d-b408-d3a01db34f8e,ThermalGeneratingUnit
_5677426a-8d5f-4c22-82a8-453f7be9081b,08XUL-U1 Unit,true,14,14,0,0,14,0,2116527,_f30bacf0-6de0-46ae-939c-7cec48a0e40d,ThermalGeneratingUnit
_952618ff-1c3f-4a62-9d4f-759465b0b205,08XUL-U2 Unit,true,25.699999999999999,25.699999999999999,0,0,25.699999999999999,0,2116540,_f30bacf0-6de0-46ae-939c-7cec48a0e40d,ThermalGeneratingUnit
_51760dc1-029e-40ab-ac96-d0ab6bc49b2f,08XUL-U3 Unit,true,19,19,0,0,19,0,2116553,_f30bacf0-6de0-46ae-939c-7cec48a0e40d,ThermalGeneratingUnit
_e045d94d-f48c-4c6b-99e4-c703b71f1bf9,08MDP-PTA Unit,true,484,484,0,0,484,0,2116652,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_84a54d29-9624-4301-8eab-235c27cfff18,08MDP-U1 Unit,true,157,157,0,0,157,0,2116665,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_f30ccd12-d734-4f0e-add3-e2fa3c812439,08MDP-U2 Unit,true,157,157,0,0,157,0,2116676,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_6f387f65-2ec0-4699-8d4d-894343e1c413,08MDP-U3 Unit,true,170,170,0,0,170,0,2116687,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_3c5bfe79-5b85-41ba-bbeb-0323eb01396d,08VAD-PTA Unit,true,220,220,0,0,220,0,2116766,_6ab06b66-7c19-4145-828a-3cfe6306c3f5,ThermalGeneratingUnit
_a6839f6f-6150-4570-920a-d2f4e57853d5,08VAD-U3 Unit,true,80,80,0,0,80,0,2116781,_6ab06b66-7c19-4145-828a-3cfe6306c3f5,ThermalGeneratingUnit
_e83bcfcc-3515-434b-a8e4-0a43b59fb7bb,08VAD-U4 Unit,true,70,70,0,0,70,0,2116792,_6ab06b66-7c19-4145-828a-3cfe6306c3f5,ThermalGeneratingUnit
_c10f3add-6d56-4353-b148-a589a8fc809e,08VAD-U5 Unit,true,70,70,0,0,70,0,2116803,_6ab06b66-7c19-4145-828a-3cfe6306c3f5,ThermalGeneratingUnit
_6e4a9960-27e2-46ed-b9bf-b5b3cabaaeb2,08VLT-PTA Unit,true,525,525,0,0,525,0,2116900,_668ea7dd-a547-4ec9-96ca-7c3dc2f15ab0,ThermalGeneratingUnit
_b5dbcf7c-95d1-4049-a7b4-c798d69ba5ea,08VLT-U1 Unit,true,151.90000000000001,151.90000000000001,0,0,151.90000000000001,0,2116913,_668ea7dd-a547-4ec9-96ca-7c3dc2f15ab0,ThermalGeneratingUnit
_ed3c5314-abd6-4789-9b7b-0a04cc191ad4,08VLT-U2 Unit,true,151.90000000000001,151.90000000000001,0,0,151.90000000000001,0,2116924,_668ea7dd-a547-4ec9-96ca-7c3dc2f15ab0,ThermalGeneratingUnit
_1af9d00a-ec4b-4cd0-b975-1d790ba78366,08VLT-U3 Unit,true,221.19999999999999,221.19999999999999,0,0,221.19999999999999,0,2116935,_668ea7dd-a547-4ec9-96ca-7c3dc2f15ab0,ThermalGeneratingUnit
_7ee6e444-90b9-4440-a90a-cbc512f54172,06ALT-U1 Unit,true,150,150,0,0,150,0,2364582,_87c054e6-4b9e-4730-bb84-36f863f7c97d,ThermalGeneratingUnit
_fa2e08cd-cd00-4a02-8303-71610738e5ff,06ALT-U2 Unit,true,150,150,0,0,150,0,2364599,_87c054e6-4b9e-4730-bb84-36f863f7c97d,ThermalGeneratingUnit
_13a5517e-7ee4-4674-9e4a-91bd672dcf19,06ALT-U3 Unit,true,250,250,0,0,250,0,2364616,_87c054e6-4b9e-4730-bb84-36f863f7c97d,ThermalGeneratingUnit
_755029e4-6f61-4cd7-afcf-6350cc4f75fc,06ALT-U4 Unit,true,250,250,0,0,250,0,2364633,_87c054e6-4b9e-4730-bb84-36f863f7c97d,ThermalGeneratingUnit
_6dd672a4-ff0e-418c-8d9d-579cb0df57f3,06ASN-U1 Unit,true,1,1,0,0,1,0,2364652,_f86ebf4a-38e4-4344-b9be-37d43338b209,ThermalGeneratingUnit
_3f497f96-d9cf-420f-8f6e-fdd335e3751d,06CBD-U1 Unit,true,350,350,0,0,350,0,2364668,_a01ebfbf-ea79-4a24-8c5f-5473013f357c,ThermalGeneratingUnit
_f6cefbc1-c4df-4884-a9cc-a3872a6b0eba,06CBD-U2 Unit,true,350,350,0,0,350,0,2364681,_a01ebfbf-ea79-4a24-8c5f-5473013f357c,ThermalGeneratingUnit
_7649a5a0-b934-4525-bc5a-15bc63daa540,06CBD-U3 Unit,true,350,350,0,0,350,0,2364694,_a01ebfbf-ea79-4a24-8c5f-5473013f357c,ThermalGeneratingUnit
_0fb9641f-c752-47fa-948f-11978bf6e421,06CBD-U4 Unit,true,350,350,0,0,350,0,2364707,_a01ebfbf-ea79-4a24-8c5f-5473013f357c,ThermalGeneratingUnit
_0c525a23-cd88-4776-9c4b-42d5bbe764a3,06CDU-U1 Unit,true,250,250,0,0,250,0,2364725,_3848B5B5-3F59-43CC-B161-1471198508A0,ThermalGeneratingUnit
_c7f44649-4b89-4031-b377-b0cb6f7dfca4,06CDU-U2 Unit,true,250,250,0,0,250,0,2364738,_3848B5B5-3F59-43CC-B161-1471198508A0,ThermalGeneratingUnit
_4ec0e8e7-1bc2-4c05-8be7-f9fef04d11ba,06CDU-U3 Unit,true,250,250,0,0,250,0,2364751,_d3dc420d-92d7-4d71-a18b-5cddb2729c74,ThermalGeneratingUnit
_c3ea6226-6f70-40ff-a794-c96da9bdcf2e,06CDU-U4 Unit,true,250,250,0,0,250,0,2364762,_d3dc420d-92d7-4d71-a18b-5cddb2729c74,ThermalGeneratingUnit
_2cf563dc-beb2-4a2e-9106-326c6243fd38,06CNK-U1 Unit,true,15,15,0,0,15,0,2364775,_6c5f8c94-7746-4a81-9047-589baed687fc,ThermalGeneratingUnit
_5866f4c8-98ae-4bd4-9301-475690d5886d,06CVC-U1 Unit,true,6,6,0,0,6,0,2364791,_4ff972e0-acd0-4aaf-aabe-58322dfd118d,ThermalGeneratingUnit
_477e73cf-4541-4932-8bfd-07c1b8a8a69c,06CVC-U2 Unit,true,10,10,0,0,10,0,2364802,_4ff972e0-acd0-4aaf-aabe-58322dfd118d,ThermalGeneratingUnit
_18198948-d639-4179-b7f1-4c84aaf1b22e,06CVC-U3 Unit,true,8,8,0,0,8,0,2364813,_4ff972e0-acd0-4aaf-aabe-58322dfd118d,ThermalGeneratingUnit
_4002da34-5700-4dcb-a22a-5b21b73d3920,06CVC-U4 Unit,true,14,14,0,0,14,0,2364824,_4ff972e0-acd0-4aaf-aabe-58322dfd118d,ThermalGeneratingUnit
_44c8c2a3-e98c-4e24-b398-0dd13804c185,06DUT-U1 Unit,true,13,13,0,0,13,0,2364839,_3e7fa542-97fa-41d8-aa43-8b7551ea8fd4,ThermalGeneratingUnit
_9d6c8433-7a1a-465d-bab5-9ab2b700963d,06DUT-U2 Unit,true,13,13,0,0,13,0,2364850,_3e7fa542-97fa-41d8-aa43-8b7551ea8fd4,ThermalGeneratingUnit
_a8ccb507-ba67-4e4e-8ce1-40ddea938616,06DUT-U3 Unit,true,32.5,32.5,0,0,32.5,0,2364861,_3e7fa542-97fa-41d8-aa43-8b7551ea8fd4,ThermalGeneratingUnit
_05ff1fc7-c436-4652-8cbc-1fce030be10f,06FUN-U1 Unit,true,12,12,0,0,12,0,2364874,_43d0d847-7fc8-42e1-821b-5b3fb5ae5798,ThermalGeneratingUnit
_66c2e37d-db5d-4597-a8c4-e4d56b663f11,06GEH-PTA Unit,true,141.5,141.5,0,0,141.5,0,2364897,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_78aaf7cf-9603-4930-95c4-3e35a6119edb,06GEH-U1 Unit,true,18.5,18.5,0,0,18.5,0,2364908,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_6200efdc-f9a8-4ae2-85f6-fd9240494af6,06GEH-U2 Unit,true,18.5,18.5,0,0,18.5,0,2364919,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_dd450e97-7c2d-43e4-a5fe-4041661f7d81,06GEH-U3 Unit,true,18.5,18.5,0,0,18.5,0,2364930,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_81cfe0ed-eec2-432c-9c98-14d093a7b6a5,06GEH-U4 Unit,true,18.5,18.5,0,0,18.5,0,2364941,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_c90bb990-04e4-4db0-b1f2-2868f082e5a4,06GEH-U5 Unit,true,18.5,18.5,0,0,18.5,0,2364952,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_055e4630-b909-4b1d-a134-f13ee40a874e,06GEH-U6 Unit,true,18.5,18.5,0,0,18.5,0,2364963,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_04668b82-141d-47ea-9ade-262f5b94bb6e,06GEH-U7 Unit,true,18.5,18.5,0,0,18.5,0,2364974,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_fa4926c5-0521-404e-8486-674b76f4a27a,06GEH-U8 Unit,true,12,12,0,0,12,0,2364985,_32555083-1a3f-4cae-a02e-0cd15b16861f,ThermalGeneratingUnit
_6db3b985-fe25-40c4-b7be-1665f3bdb683,06GPT-U1 Unit,true,18,18,0,0,18,0,2364998,_aad6670c-9548-41d8-b1d5-413f1678f4d8,ThermalGeneratingUnit
_dd2bad23-798f-4f0d-979b-eb82fcc96777,06HUI-U6 Unit,true,150,150,0,0,150,0,2365011,_a39d0e76-2590-48d6-94e8-644aee1d2d19,ThermalGeneratingUnit
_211e33a9-17e7-4500-aac6-71ef270ef13e,06HUO-U1 Unit,true,225.09999999999999,225.09999999999999,0,0,225.09999999999999,0,2365027,_63f67431-613c-4bae-8ba1-ae8f10c618d5,ThermalGeneratingUnit
_44a3fc3d-abe4-400b-a0d9-220f21bc95e8,06HUO-U2 Unit,true,225.09999999999999,225.09999999999999,0,0,225.09999999999999,0,2365040,_63f67431-613c-4bae-8ba1-ae8f10c618d5,ThermalGeneratingUnit
_946b40a2-b6ad-49d2-a8e8-59620382ec35,06ICR-U1 Unit,true,60,60,0,0,60,0,2365055,_33f82745-6580-4c63-bfef-7fba589fd925,ThermalGeneratingUnit
_6a456823-94a9-483c-800a-94fd69e9d3ce,06KAF-U1 Unit,true,35.899999999999999,35.899999999999999,0,0,35.899999999999999,0,2365068,_3a7b1ad1-e188-4f4f-b02c-bac611e05664,ThermalGeneratingUnit
_febf5460-b523-465d-880e-76df02f0454a,06LBA-U1 Unit,true,2,2,0,0,2,0,2365081,_539a8c36-5a5f-46fe-9a7a-6baaecdfb1a9,ThermalGeneratingUnit
_24f2dc69-3707-464f-b371-7e20daf12cfb,06LEO-U1 Unit,true,12,12,0,0,12,0,2365095,_6ffa7943-16e2-4806-b145-7417135a9373,ThermalGeneratingUnit
_1578d568-2834-484e-828a-b8ec31a97ed8,06LEO-U2 Unit,true,12,12,0,0,12,0,2365108,_6ffa7943-16e2-4806-b145-7417135a9373,ThermalGeneratingUnit
_91394a89-1e81-4703-bf95-a6f54262f327,06LMS-U1 Unit,true,7,7,0,0,7,0,2365123,_9e402a67-414b-47c0-9adb-8451b3e00833,ThermalGeneratingUnit
_d890f380-91cf-44d6-b73b-8317c6ddedd3,06MON-U1 Unit,true,18,18,0,0,18,0,2365137,_dcbc6b03-311d-41ef-88fb-ea69ac7934c6,ThermalGeneratingUnit
_d944473a-c847-4a51-8e1b-8d018e3778fe,06MON-U2 Unit,true,30,30,0,0,30,0,2365150,_dcbc6b03-311d-41ef-88fb-ea69ac7934c6,ThermalGeneratingUnit
_51bff6ab-7a8d-4ef7-af00-d925151fec3d,06PCA-U1 Unit,true,178,178,0,0,178,0,2365165,_8a6789b7-9460-4562-b66f-ecbf357fdcb7,ThermalGeneratingUnit
_5b057312-a4fa-48bc-853c-7e66e45b9e82,06PSN-U1 Unit,true,6.75,6.75,0,0,6.75,0,2365178,_a238812a-0c9e-47e8-abf6-3c779cc2df84,ThermalGeneratingUnit
_52559469-5305-4c77-bf48-164cfd87adec,06PYC-U1 Unit,true,5,5,0,0,5,0,2365191,_6accbe19-6c0d-416d-ad1c-8b778f77d776,ThermalGeneratingUnit
_96b4bf75-86a6-424d-865d-50c5856bfdcc,06REB-U1 Unit,true,2,2,0,0,2,0,2365205,_99d67308-2207-4774-a73a-5273e9f4e6b1,ThermalGeneratingUnit
_89a75fee-643d-4763-a0bb-d9c2813a8b79,06REB-U2 Unit,true,2,2,0,0,2,0,2365216,_99d67308-2207-4774-a73a-5273e9f4e6b1,ThermalGeneratingUnit
_142dab80-1213-44bd-9c3a-3cab5f5cc5fa,06REC-U1 Unit,true,300,300,0,0,300,0,2365232,_bcc6d775-3c0a-45a7-9c34-eca7c0596cd5,ThermalGeneratingUnit
_fab4b99a-cc72-4185-9e1a-1a44de2584f2,06REC-U2 Unit,true,300,300,0,0,300,0,2365245,_bcc6d775-3c0a-45a7-9c34-eca7c0596cd5,ThermalGeneratingUnit
_007642eb-75d1-41ac-acc4-8e5cabbc2be2,06REC-U3 Unit,true,300,300,0,0,300,0,2365258,_bcc6d775-3c0a-45a7-9c34-eca7c0596cd5,ThermalGeneratingUnit
_45cd73e9-e49a-4537-a969-3ee0def05ee9,06REC-U4 Unit,true,300,300,0,0,300,0,2365271,_bcc6d775-3c0a-45a7-9c34-eca7c0596cd5,ThermalGeneratingUnit
_d6ad2c3a-63fc-49e1-a4d6-38c721479258,06RIB-U3 Unit,true,300,300,0,0,300,0,2365286,_48340363-2703-49f9-ae59-39d8ef65d7a8,ThermalGeneratingUnit
_cc527b1e-1d85-4544-b0e6-f818a5d504f8,06RMS-PTA Unit,true,711,711,0,0,711,0,2365307,_b90fa5dd-7222-4c6d-b6e7-6a6b3942f8e8,ThermalGeneratingUnit
_dfd980c4-5205-4865-9a21-e00f3c83c323,06RMS-U1 Unit,true,355.5,355.5,0,0,355.5,0,2365318,_b90fa5dd-7222-4c6d-b6e7-6a6b3942f8e8,ThermalGeneratingUnit
_16f8f475-ab5a-4822-81dc-cb46caf86da0,06RMS-U2 Unit,true,355.5,355.5,0,0,355.5,0,2365329,_b90fa5dd-7222-4c6d-b6e7-6a6b3942f8e8,ThermalGeneratingUnit
_4276b7ff-9f3b-4b4b-8ebb-2688d62ece05,06TEC-U1 Unit,true,26,26,0,0,26,0,2365342,_7ffd9ba7-78b1-43c2-9e48-6d3baa051eea,ThermalGeneratingUnit
_55e3df40-3240-416a-a27b-4a3f2e714f7c,06TEG-U1 Unit,true,280,280,0,0,280,0,2365357,_4f0e9509-530b-407e-b9f9-20a241d74664,ThermalGeneratingUnit
_27cd7fd7-63f8-4e69-8f37-3619f902175c,06TEP-U2 Unit,true,280,280,0,0,280,0,2365370,_79fcbf34-484b-486a-aba3-2f0adec2c3cb,ThermalGeneratingUnit
_8a020abe-156d-4651-b897-34eccc7ceb75,06TRW-U1 Unit,true,44,44,0,0,44,0,2365383,_6deffc39-d8db-4054-bc00-0fa29593360e,ThermalGeneratingUnit
_130d8844-aa73-4a52-a099-0e06252bdb95,06ACL-PTA Unit,true,285,285,0,0,285,0,2365434,_8e96978d-d23b-4c52-a2bd-cfd5230b2f09,ThermalGeneratingUnit
_e9ada519-6c9b-4d5c-ab88-edc68e892407,06ACL-U1 Unit,true,170,170,0,0,170,0,2365445,_8e96978d-d23b-4c52-a2bd-cfd5230b2f09,ThermalGeneratingUnit
_a79ddde8-6189-453e-b457-caffc09988cd,06ACL-U2 Unit,true,115,115,0,0,115,0,2365456,_8e96978d-d23b-4c52-a2bd-cfd5230b2f09,ThermalGeneratingUnit
_c5186809-1703-4850-a6b6-01f64cbdd6b4,06ATC-PTA Unit,true,1096,1096,0,0,1096,0,2366150,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_ee4eb96d-cfce-411b-998c-837db2b483ed,06ATC-U1 Unit,true,170,170,0,0,170,0,2366161,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_983fdcf4-3329-466f-abda-be90ed9a4ba9,06ATC-U2 Unit,true,170,170,0,0,170,0,2366172,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_b0933c1b-1b73-4b04-97b7-b2ccbbd18fa4,06ATC-U3 Unit,true,170,170,0,0,170,0,2366183,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_3c559c62-b71c-4c0a-bae7-166edf1c252a,06ATC-U4 Unit,true,170,170,0,0,170,0,2366194,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_6537b7f3-42b8-461d-aa65-412ed604993b,06ATC-U5 Unit,true,208,208,0,0,208,0,2366205,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_b505e7ff-731a-43b9-a607-ea0d368f2934,06ATC-U6 Unit,true,208,208,0,0,208,0,2366216,_86feb3c3-9883-4cc7-baf0-351d34567538,ThermalGeneratingUnit
_9cfaa737-3903-4740-94bf-8d3fc0981de4,06ATV-PTA Unit,true,1120,1120,0,0,1120,0,2366910,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_1fc5e659-36b5-4d7e-b223-07214e3c4642,06ATV-U1 Unit,true,180,180,0,0,180,0,2366921,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_b9d7a538-dd60-471a-a262-c799efd89edc,06ATV-U2 Unit,true,180,180,0,0,180,0,2366932,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_9eadcd72-3aa4-47e4-a3eb-1b4015c52abb,06ATV-U3 Unit,true,180,180,0,0,180,0,2366943,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_0cf36cf7-8747-47d3-b16a-1642bcdbe6bf,06ATV-U4 Unit,true,180,180,0,0,180,0,2366954,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_3b07bc83-536d-438a-af50-2e108519f611,06ATV-U5 Unit,true,200,200,0,0,200,0,2366965,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_b3c7f98f-c394-4766-9cdc-35fb7930397b,06ATV-U6 Unit,true,200,200,0,0,200,0,2366976,_d84e2c13-b04c-4e4f-84ab-9b536819c5ad,ThermalGeneratingUnit
_81e67e3d-7743-4439-bb09-09096ed41386,06CAH-PTA Unit,true,535,535,0,0,535,0,2367073,_54ff8705-ea89-4058-bba8-ce240231d1ad,ThermalGeneratingUnit
_8cd10d09-18c3-452e-a1c6-98a183efcec0,06CAH-U1 Unit,true,174,174,0,0,174,0,2367086,_54ff8705-ea89-4058-bba8-ce240231d1ad,ThermalGeneratingUnit
_b4a67691-3633-4284-8185-498963a5e416,06CAH-U2 Unit,true,174,174,0,0,174,0,2367097,_54ff8705-ea89-4058-bba8-ce240231d1ad,ThermalGeneratingUnit
_827be06e-3e23-44c2-b25f-735dc5545103,06CAH-U3 Unit,true,187,187,0,0,187,0,2367108,_54ff8705-ea89-4058-bba8-ce240231d1ad,ThermalGeneratingUnit
_c481b8cf-45a4-4584-b555-8baa095ba880,06CGA-PTA Unit,true,390,390,0,0,390,0,2367159,_0969c0a0-caa5-41d6-9548-e2bb84999354,ThermalGeneratingUnit
_28e24517-7558-47c1-afed-343c3adbf6c6,06CGA-U1 Unit,true,285,285,0,0,285,0,2367170,_0969c0a0-caa5-41d6-9548-e2bb84999354,ThermalGeneratingUnit
_713551bd-2550-4b07-b4bb-9fabd01e787e,06CGA-U2 Unit,true,105,105,0,0,105,0,2367181,_0969c0a0-caa5-41d6-9548-e2bb84999354,ThermalGeneratingUnit
_6d7162e9-3238-4ea3-bcaa-1c9ee2334979,06CSO-PTA Unit,true,278,278,0,0,278,0,2367232,_b0b2ce77-3ba6-43ed-8844-29583aac8a3f,ThermalGeneratingUnit
_db8f8b66-9a5f-45d7-8331-6a37ebf95ecf,06CSO-U1 Unit,true,165,165,0,0,165,0,2367245,_b0b2ce77-3ba6-43ed-8844-29583aac8a3f,ThermalGeneratingUnit
_e46377d2-812f-4d25-ae56-395f30db0589,06CSO-U2 Unit,true,113,113,0,0,113,0,2367256,_b0b2ce77-3ba6-43ed-8844-29583aac8a3f,ThermalGeneratingUnit
_80143c35-cb1d-4cbc-bb57-57a8303390ea,06DNO-PTA Unit,true,337,337,0,0,337,0,2367307,_6d9d076b-4c5f-41d8-8c4e-1c8e0fa7ee31,ThermalGeneratingUnit
_c5c969ba-ed3c-409e-82e6-d436c7f2839b,06DNO-U1 Unit,true,216,216,0,0,216,0,2367318,_6d9d076b-4c5f-41d8-8c4e-1c8e0fa7ee31,ThermalGeneratingUnit
_2404a778-90f4-4876-a69c-420df5810fc0,06DNO-U2 Unit,true,121,121,0,0,121,0,2367329,_6d9d076b-4c5f-41d8-8c4e-1c8e0fa7ee31,ThermalGeneratingUnit
_2f8c2e8c-3b91-4cc5-b762-1d20b2f9d22d,06EAA-PTA Unit,true,530,530,0,0,530,0,2367426,_6eac6fc6-c19c-4901-a667-0d2284b192e9,ThermalGeneratingUnit
_a631bc41-683e-4f6a-aade-d8b78bcdef77,06EAA-U1 Unit,true,170,170,0,0,170,0,2367439,_6eac6fc6-c19c-4901-a667-0d2284b192e9,ThermalGeneratingUnit
_b354a3ed-8a74-463a-a9c9-29f0fd61148d,06EAA-U2 Unit,true,170,170,0,0,170,0,2367450,_6eac6fc6-c19c-4901-a667-0d2284b192e9,ThermalGeneratingUnit
_fd4dc1b7-1721-45da-aa8d-b545f76b317b,06EAA-U3 Unit,true,190,190,0,0,190,0,2367461,_6eac6fc6-c19c-4901-a667-0d2284b192e9,ThermalGeneratingUnit
_3b86410c-d0d0-4a02-8dc1-4f8d8aa45e75,06EMN-PTA Unit,true,1019.35,1019.35,0,0,1019.35,0,2367558,_c10642b7-dbb9-4ff4-9e7a-e593e694bbce,ThermalGeneratingUnit
