ID,Path,Name,NAFlag,InternalId,Parent,ObjectType
_342f1270-2bcd-49e3-b96f-c7c6fb21f7cb,Network/Companies/SIN/01CEL/01   ATE/85/01   ATE B2 85    B,01   ATE B2 85    B,true,761101,_de4f1de7-42ce-4ac1-b1f7-bcf9b55b7492,BusbarSection
_91382257-1b42-4144-a46a-1c5b3c241504,Network/Companies/SIN/01CEL/01   ATE/230/01   ATE B1 230   A,01   ATE B1 230   A,true,761257,_a063cca6-582d-43b2-8eac-6ee2d405e13b,BusbarSection
_8efc975c-106c-435b-89d1-20b4d46fe8eb,Network/Companies/SIN/01CEL/01   ATE/230/01   ATE B2 230   B,01   ATE B2 230   B,true,761259,_a063cca6-582d-43b2-8eac-6ee2d405e13b,BusbarSection
_13c10ecf-ef37-4137-a2c3-8f7bc1736fae,Network/Companies/SIN/01CEL/01   ATE/13.8/01   ATE BG 13.8  1,01   ATE BG 13.8  1,true,761381,_9bab7977-fa8f-4528-a114-c009a69c6a47,BusbarSection
_7a5ab9f3-43dd-48b7-9ff9-3f852f4b28ab,Network/Companies/SIN/01CEL/01   ATE/23/01   ATE BD 23    1,01   ATE BD 23    1,true,761410,_779418b7-8112-49c1-be44-22fbad233cfa,BusbarSection
_b3dd7284-3392-411f-ad7f-71a98914070d,Network/Companies/SIN/01CEL/01   ATE/23/01   ATE BD 23    2,01   ATE BD 23    2,true,761412,_779418b7-8112-49c1-be44-22fbad233cfa,BusbarSection
_b3f25ab7-9551-45c2-bcac-2db795c77615,Network/Companies/SIN/01CEL/01   ATE/23/01   ATE BD 23    3,01   ATE BD 23    3,true,761414,_779418b7-8112-49c1-be44-22fbad233cfa,BusbarSection
_a09bd7bf-3139-4203-ba65-0e6a88500b1d,Network/Companies/SIN/01CEL/01   ATI/230/01   ATI B1 230   1,01   ATI B1 230   1,true,763199,_a9a1d224-a0f8-4d0b-beb0-e5a8acaf06c5,BusbarSection
_6b25fcc4-428e-4c73-a90b-c38cfe18c9ff,Network/Companies/SIN/01CEL/01   ATI/230/01   ATI B2 230   2,01   ATI B2 230   2,true,763201,_a9a1d224-a0f8-4d0b-beb0-e5a8acaf06c5,BusbarSection
_94103601-19eb-4b8d-9dd9-af7abfb3bdac,Network/Companies/SIN/01CEL/01   ATI/23/01   ATI BD 23    A,01   ATI BD 23    A,true,763282,_1f7734de-6e6c-4ea1-8b79-5c17921e1a75,BusbarSection
_5c363b6e-f5fe-4a28-9d88-152c0267a8d1,Network/Companies/SIN/01CEL/01   ATI/23/01   ATI BD 23    B,01   ATI BD 23    B,true,763284,_1f7734de-6e6c-4ea1-8b79-5c17921e1a75,BusbarSection
_7077b475-1dbd-43da-8f79-7e72bca40cba,Network/Companies/SIN/01CEL/01   ATI/23/01   ATI BD 23    C,01   ATI BD 23    C,true,763286,_1f7734de-6e6c-4ea1-8b79-5c17921e1a75,BusbarSection
_63323a42-21f5-4a58-b96b-0482b3d4a068,Network/Companies/SIN/01CEL/01   ATK/230/01   ATK B1 230   A,01   ATK B1 230   A,true,763697,_4644522f-05eb-43fe-ad59-5c96e4d5ecd3,BusbarSection
_e6868700-3877-4bca-9684-46d07428e7bd,Network/Companies/SIN/01CEL/01   ATK/230/01   ATK B2 230   B,01   ATK B2 230   B,true,763699,_4644522f-05eb-43fe-ad59-5c96e4d5ecd3,BusbarSection
_4e1780d8-ca02-4938-95bd-66b8dccabb44,Network/Companies/SIN/01CEL/01   AUM/85/01   AUM B1  85    A,01   AUM B1  85    A,true,764017,_2a2e8ae2-0a8b-4f12-8d9b-e155b977a2ea,BusbarSection
_d74f2d0d-b834-4f57-ac89-a33c890950d3,Network/Companies/SIN/01CEL/01   AUR/85/01   AUR B1  85   A,01   AUR B1  85   A,true,764179,_a2907d01-da84-4fe1-a358-bd529a701ae6,BusbarSection
_bf18ea91-d17e-472c-945d-b6997c28cf1e,Network/Companies/SIN/01CEL/01   AUR/85/01   AUR B2  85   B,01   AUR B2  85   B,true,764181,_a2907d01-da84-4fe1-a358-bd529a701ae6,BusbarSection
_fbdc89da-86ae-48a8-b685-1db5ce162d46,Network/Companies/SIN/01CEL/01   AUR/230/01   AUR B1 230   A,01   AUR B1 230   A,true,764320,_7a5c49e4-ed25-4cdb-8c3a-615b82feb3fb,BusbarSection
_c02488b7-65ea-48d2-8c45-9bb915ef1542,Network/Companies/SIN/01CEL/01   AUR/230/01   AUR B2 230   B,01   AUR B2 230   B,true,764322,_7a5c49e4-ed25-4cdb-8c3a-615b82feb3fb,BusbarSection
_85b3a0ef-b9ca-4b10-8183-19a09d294b81,Network/Companies/SIN/01CEL/01   AUR/23/01   AUR B1  23   A,01   AUR B1  23   A,true,764499,_38bcbf52-ac4d-49c9-9fa0-810225c44d02,BusbarSection
_50f30278-91fa-45b5-b202-8d530a10f196,Network/Companies/SIN/01CEL/01   AUR/23/01   AUR B2  23   B,01   AUR B2  23   B,true,764501,_38bcbf52-ac4d-49c9-9fa0-810225c44d02,BusbarSection
_414612b7-42a9-4bc9-8a5f-542480ed04bb,Network/Companies/SIN/01CEL/01   AUR/23/01   AUR B3  23   C,01   AUR B3  23   C,true,764503,_38bcbf52-ac4d-49c9-9fa0-810225c44d02,BusbarSection
_a5fe540e-e6e2-4fb8-a601-cbdd537d6e9d,Network/Companies/SIN/01CEL/01   AYO/85/01   AYO B1  85    A,01   AYO B1  85    A,true,765010,_5d36e997-9e87-455b-b684-066a55e5f4bd,BusbarSection
_900e4222-0586-425c-bb99-23f62a451706,Network/Companies/SIN/01CEL/01   AYO/85/01   AYO B2  85    B,01   AYO B2  85    B,true,765012,_5d36e997-9e87-455b-b684-066a55e5f4bd,BusbarSection
_280cb6da-5d81-408f-b53c-11f2babf6485,Network/Companies/SIN/01CEL/01   AYO/230/01   AYO B1  230   A,01   AYO B1  230   A,true,765131,_7887f674-89b3-4c0e-a153-49cfdf54db3c,BusbarSection
_643d41ae-16c2-46a5-a97b-d5da988a7ac8,Network/Companies/SIN/01CEL/01   AYO/230/01   AYO B2  230   B,01   AYO B2  230   B,true,765133,_7887f674-89b3-4c0e-a153-49cfdf54db3c,BusbarSection
_cd554c34-3726-461f-bdc8-069f84611c85,Network/Companies/SIN/01CEL/01   AYO/23/01   AYO BD  23    a_,01   AYO BD  23    a_,true,765253,_ed8f8bfa-ffb9-4672-b107-b03ada6b2986,BusbarSection
_315982fd-4de2-4dbb-8463-b5193cdf5d07,Network/Companies/SIN/01CEL/01   AYO/23/01   AYO BD  23    b_,01   AYO BD  23    b_,true,765255,_ed8f8bfa-ffb9-4672-b107-b03ada6b2986,BusbarSection
_240fc4da-0cf0-4da8-aa18-0ab637450807,Network/Companies/SIN/01CEL/01   AYO/23/01   AYO BD  23    c_,01   AYO BD  23    c_,true,765257,_ed8f8bfa-ffb9-4672-b107-b03ada6b2986,BusbarSection
_0e51b70d-481d-4f7d-bacc-02b31f5a4faf,Network/Companies/SIN/01CEL/01   AZC/230/01   AZC B1 230   1,01   AZC B1 230   1,true,765733,_2d657efc-bbe3-4ad9-8636-4931d34db97c,BusbarSection
_2c5e836d-6ece-410c-9653-153c44e1ab20,Network/Companies/SIN/01CEL/01   AZC/230/01   AZC B2 230   2,01   AZC B2 230   2,true,765735,_2d657efc-bbe3-4ad9-8636-4931d34db97c,BusbarSection
_4f024ae7-4756-46b0-b998-e1d07f12468a,Network/Companies/SIN/01CEL/01   BAR/85/01   BAR B1  85    A,01   BAR B1  85    A,true,766248,_59c6aca2-7896-4dc0-973e-65695343f8a1,BusbarSection
_076284b0-cf42-4ede-b578-c1a7c2ebe703,Network/Companies/SIN/01CEL/01   BAR/85/01   BAR B2  85    B,01   BAR B2  85    B,true,766250,_59c6aca2-7896-4dc0-973e-65695343f8a1,BusbarSection
_4b7abed3-63c1-497e-b91f-9429077d49ed,Network/Companies/SIN/01CEL/01   BBV/230/01   BBV B1  230   A,01   BBV B1  230   A,true,766606,_17a191bf-2cc0-42ef-9dd5-fa9fbb4f09bd,BusbarSection
_69c5c2ca-2657-4fb2-aa6f-9b065b9fa3ce,Network/Companies/SIN/01CEL/01   BDK/85/01   BDK B1  85    A,01   BDK B1  85    A,true,766885,_0917256a-76a0-4b9c-8708-ab18a961b79a,BusbarSection
_f4fd1cf1-2eb2-4b3e-8904-09f681bb6c0b,Network/Companies/SIN/01CEL/01   BOS/230/01   BOS B1  230   A,01   BOS B1  230   A,true,767041,_b7e8cf7b-66fc-457c-b383-ed8b8abd03aa,BusbarSection
_3b618941-d7ac-4160-88cf-5cc085f8c17b,Network/Companies/SIN/01CEL/01   BOS/230/01   BOS B2  230   B,01   BOS B2  230   B,true,767043,_b7e8cf7b-66fc-457c-b383-ed8b8abd03aa,BusbarSection
_68c6798f-a303-4a8e-968c-c75a5876e1a5,Network/Companies/SIN/01CEL/01   BRN/230/01   BRN B1 230   1,01   BRN B1 230   1,true,769994,_bff85add-a6d4-4726-886f-17d82e1c26fc,BusbarSection
_6edc43d8-1a71-46a5-9d6c-711b05e775b9,Network/Companies/SIN/01CEL/01   BRN/230/01   BRN B2 230   2,01   BRN B2 230   2,true,769996,_bff85add-a6d4-4726-886f-17d82e1c26fc,BusbarSection
_5d7bf8fb-4a1a-4abf-ae60-f036a1271f7a,Network/Companies/SIN/01CEL/01   BRN/400/01   BRN B1 400   1,01   BRN B1 400   1,true,770168,_3218bf12-c95f-4eac-ba79-bacf34213284,BusbarSection
_3a7dfcaa-eac8-49f0-8a34-ffa5994c6216,Network/Companies/SIN/01CEL/01   BRN/400/01   BRN B2 400   2,01   BRN B2 400   2,true,770170,_3218bf12-c95f-4eac-ba79-bacf34213284,BusbarSection
_38b55f93-a5db-4865-81d7-407f3e5150b3,Network/Companies/SIN/01CEL/01   CAH/85/01   CAH B1 85    1,01   CAH B1 85    1,true,770496,_8d1c63fa-de6c-4b49-a76b-aa3f468c770e,BusbarSection
_ad5016c7-4c47-4a7e-8f89-37883c3d85ea,Network/Companies/SIN/01CEL/01   CAR/85/01   CAR B1  85    A,01   CAR B1  85    A,true,770654,_927e42e1-b455-4af8-bb20-5d25a87af746,BusbarSection
_55bedebe-49c0-45e3-9351-62614063eef7,Network/Companies/SIN/01CEL/01   CAR/85/01   CAR B2  85    B,01   CAR B2  85    B,true,770656,_927e42e1-b455-4af8-bb20-5d25a87af746,BusbarSection
_2c33d996-b3fa-4801-9fe8-69c02396b8b7,Network/Companies/SIN/01CEL/01   CCZ/230/01   CCZ B1 230   A,01   CCZ B1 230   A,true,771258,_5e73e518-ee2f-4cd8-84b3-69836ded9511,BusbarSection
_992206c4-fdc7-466a-820e-57c8afa1c050,Network/Companies/SIN/01CEL/01   CDS/230/01   CDS B1  230   A,01   CDS B1  230   A,true,771422,_c681a1b6-5880-4ec3-8554-06f3466602d9,BusbarSection
_fb84741e-8413-4f33-a3fe-97d2ce1741d0,Network/Companies/SIN/01CEL/01   CDS/230/01   CDS B2  230   B,01   CDS B2  230   B,true,771424,_c681a1b6-5880-4ec3-8554-06f3466602d9,BusbarSection
_11f2e5e5-39b2-490a-9aa6-39cbfc1c0d3c,Network/Companies/SIN/01CEL/01   CDS/85/01   CDS B1  85    A,01   CDS B1  85    A,true,771476,_e9c0b16d-d3ff-4e09-99a0-24939f1abab3,BusbarSection
_9570674d-6f16-49e5-9e89-614b42b98e89,Network/Companies/SIN/01CEL/01   CEA/85/01   CEA B1  85    A,01   CEA B1  85    A,true,772121,_259bb94d-5da1-4f3f-8981-b7db3a332279,BusbarSection
_35cab208-bf77-43a1-bf1e-1d6f4ba0fb48,Network/Companies/SIN/01CEL/01   CEI/230/01   CEI B1  230   A,01   CEI B1  230   A,true,772287,_4de4291a-0779-49ef-9f48-0eba3c62cbc3,BusbarSection
_6876fb55-f185-4da8-9cd7-b5876fdfd6a9,Network/Companies/SIN/01CEL/01   CEI/230/01   CEI B2  230   B,01   CEI B2  230   B,true,772289,_4de4291a-0779-49ef-9f48-0eba3c62cbc3,BusbarSection
_55e61375-89c8-494e-957e-23020c26a12b,Network/Companies/SIN/01CEL/01   CEI/23/01   CEI BD  23    a_,01   CEI BD  23    a_,true,772381,_dff46556-2817-4efd-bcc2-95856c88766f,BusbarSection
_5712cef5-622e-4a1f-a425-51e9b5405e4e,Network/Companies/SIN/01CEL/01   CEI/23/01   CEI BD  23    b_,01   CEI BD  23    b_,true,772383,_dff46556-2817-4efd-bcc2-95856c88766f,BusbarSection
_65c1cdf4-6809-4ac1-a422-e678615c1eb0,Network/Companies/SIN/01CEL/01   CEI/23/01   CEI BD  23    c_,01   CEI BD  23    c_,true,772385,_dff46556-2817-4efd-bcc2-95856c88766f,BusbarSection
_dad6a7ab-ef12-43ee-ad74-347e94be760e,Network/Companies/SIN/01CEL/01   CFI/230/01   CFI BD 230   1,01   CFI BD 230   1,true,772795,_87aa02a8-8466-4b9a-88eb-4fa32fc3eb35,BusbarSection
_0d2a7553-072b-44d1-abd2-5c92184e2e38,Network/Companies/SIN/01CEL/01   CFZ/85/01   CFZ BD  85    1,01   CFZ BD  85    1,true,772959,_a89a2cbb-052e-4093-b2d3-2adc48c0fe85,BusbarSection
_318fecc9-4bbc-4a2a-a65a-23b54407af89,Network/Companies/SIN/01CEL/01   CHA/85/01   CHA B1  85    A,01   CHA B1  85    A,true,773222,_722fa0a2-463f-476f-a194-aa47f14e8ce6,BusbarSection
_ffaf90e7-3e41-4f2b-8680-c6b10b2c5286,Network/Companies/SIN/01CEL/01   CHA/85/01   CHA B2  85    B,01   CHA B2  85    B,true,773224,_722fa0a2-463f-476f-a194-aa47f14e8ce6,BusbarSection
_6eed1a92-9bec-4b22-aee9-5a6a097e6762,Network/Companies/SIN/01CEL/01   CHA/230/01   CHA B1 230   A,01   CHA B1 230   A,true,773349,_c38ff66f-8c55-4304-8bfc-e6442a18d2a3,BusbarSection
_e648b4f7-1d28-47c7-b983-13deafe288e6,Network/Companies/SIN/01CEL/01   CHA/230/01   CHA B2 230   B,01   CHA B2 230   B,true,773351,_c38ff66f-8c55-4304-8bfc-e6442a18d2a3,BusbarSection
_373278af-57f6-477f-a648-9444de41cd33,Network/Companies/SIN/01CEL/01   CHE/85/01   CHE B1 85    1,01   CHE B1 85    1,true,773952,_5b62715b-e635-4ba4-a1ac-b78f288e9c4d,BusbarSection
_c013d02d-66b7-4be5-8bc7-78f3a81108fe,Network/Companies/SIN/01CEL/01   CHN/230/01   CHN B1 230   A,01   CHN B1 230   A,true,774101,_2978cf28-ede4-4054-84ae-3445cb31041d,BusbarSection
_5ba30c19-6259-4ea9-811b-7b298c8b7812,Network/Companies/SIN/01CEL/01   CJM/230/01   CJM B1  230   A,01   CJM B1  230   A,true,774278,_ee328919-a831-4184-b984-27a615186d18,BusbarSection
_9268ab9f-e148-46e4-b21a-35e87bda6eb2,Network/Companies/SIN/01CEL/01   CJM/230/01   CJM B2  230   B,01   CJM B2  230   B,true,774280,_ee328919-a831-4184-b984-27a615186d18,BusbarSection
_f680dd1f-809c-42ea-b81e-3aefff2fec03,Network/Companies/SIN/01CEL/01   CJM/23/01   CJM BD  23    a_,01   CJM BD  23    a_,true,774361,_3bcd4fb4-f372-4df3-ae2d-d9ac872bcebb,BusbarSection
_722f734e-b7d7-4740-b555-342da959d43f,Network/Companies/SIN/01CEL/01   CJM/23/01   CJM BD  23    c_,01   CJM BD  23    c_,true,774363,_3bcd4fb4-f372-4df3-ae2d-d9ac872bcebb,BusbarSection
_0129a51c-d9ab-48f8-b3f5-9f0120952b32,Network/Companies/SIN/01CEL/01   CJM/23/01   CJM BD  23    e_,01   CJM BD  23    e_,true,774365,_3bcd4fb4-f372-4df3-ae2d-d9ac872bcebb,BusbarSection
_09028028-1f6f-4c6f-a15b-3ab358230bff,Network/Companies/SIN/01CEL/01   CMC/230/01   CMC B1 230   A,01   CMC B1 230   A,true,774781,_810bc459-9957-4355-a32c-8780883be9cf,BusbarSection
_81b3359f-8a09-4a59-b7ae-5fa407330f6e,Network/Companies/SIN/01CEL/01   CMC/230/01   CMC B2 230   B,01   CMC B2 230   B,true,774783,_810bc459-9957-4355-a32c-8780883be9cf,BusbarSection
_b4302474-916b-4646-a56f-6cb741ba87a4,Network/Companies/SIN/01CEL/01   CMC/23/01   CMC BD  23   a_,01   CMC BD  23   a_,true,774861,_562fcc52-b773-45d8-b634-4b7503398deb,BusbarSection
_f35bdd22-44ef-4f0d-b281-200b7f142816,Network/Companies/SIN/01CEL/01   CMC/23/01   CMC BD  23   c_,01   CMC BD  23   c_,true,774863,_562fcc52-b773-45d8-b634-4b7503398deb,BusbarSection
_533f9c50-123b-4b5e-857f-c19328f697eb,Network/Companies/SIN/01CEL/01   COA/230/01   COA B1 230   1,01   COA B1 230   1,true,775261,_0b276ce8-3a4d-4f70-b378-9926721e7d8e,BusbarSection
_27dd1e13-c0cb-49ef-9cba-862f7838637c,Network/Companies/SIN/01CEL/01   COA/230/01   COA B2 230   2,01   COA B2 230   2,true,775263,_0b276ce8-3a4d-4f70-b378-9926721e7d8e,BusbarSection
_a0da74c2-0d50-40cb-822d-aa07a33db6b4,Network/Companies/SIN/01CEL/01   COA/13.8/01   COA BG 13.8  1,01   COA BG 13.8  1,true,775340,_9425b4d8-d4f4-457b-a731-5ad4bf9fe465,BusbarSection
_83bf1136-f0b4-4a75-9640-c7b213cba48a,Network/Companies/SIN/01CEL/01   COA/23/01   COA BD 23    1,01   COA BD 23    1,true,775372,_48232a09-8035-4b79-8b61-495c3fa0d205,BusbarSection
_ba13859e-8f91-491a-b677-17d38fc37c3e,Network/Companies/SIN/01CEL/01   COA/23/01   COA BD 23    2,01   COA BD 23    2,true,775374,_48232a09-8035-4b79-8b61-495c3fa0d205,BusbarSection
_b4129c14-5c24-4599-a86d-88b4ca40b7a7,Network/Companies/SIN/01CEL/01   COA/23/01   COA BD 23    3,01   COA BD 23    3,true,775376,_48232a09-8035-4b79-8b61-495c3fa0d205,BusbarSection
_46b57f3d-7d75-483f-9d81-776ef9dc66bf,Network/Companies/SIN/01CEL/01   COY/230/01   COY B1 230   A,01   COY B1 230   A,true,777414,_07c8c394-2cec-4af0-b75d-b736f033425d,BusbarSection
_71bd28b4-4284-4b73-a157-ffaa89d6854a,Network/Companies/SIN/01CEL/01   COY/230/01   COY B2 230   B,01   COY B2 230   B,true,777416,_07c8c394-2cec-4af0-b75d-b736f033425d,BusbarSection
_53160884-70d8-4be0-b0a3-c26ab73063bf,Network/Companies/SIN/01CEL/01   COY/23/01   COY B1  23   A,01   COY B1  23   A,true,777496,_6a43815f-9773-4f1d-804d-c73a1a7ae717,BusbarSection
_f1e4f0e6-d54f-486a-8b4b-8833bf1bb074,Network/Companies/SIN/01CEL/01   COY/23/01   COY B2  23   B,01   COY B2  23   B,true,777498,_6a43815f-9773-4f1d-804d-c73a1a7ae717,BusbarSection
_38af0223-0489-44f8-86c3-95d2531b64cf,Network/Companies/SIN/01CEL/01   COY/23/01   COY B3  23   C,01   COY B3  23   C,true,777500,_6a43815f-9773-4f1d-804d-c73a1a7ae717,BusbarSection
_64501ae8-aa06-4731-92f5-7fef9e5cfba3,Network/Companies/SIN/01CEL/01   CPG/230/01   CPG B1 230   1,01   CPG B1 230   1,true,777929,_ae98040c-b4e8-4e30-ac66-1228ce94d708,BusbarSection
_ae72c95f-cfad-445d-8811-5207b0b99c3e,Network/Companies/SIN/01CEL/01   CPG/230/01   CPG B2 230   2,01   CPG B2 230   2,true,777931,_ae98040c-b4e8-4e30-ac66-1228ce94d708,BusbarSection
_98200cdc-2484-4bcf-a873-67957a8684c2,Network/Companies/SIN/01CEL/01   CPG/23/01   CPG BD 23    A,01   CPG BD 23    A,true,778066,_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,BusbarSection
_c021f219-af8c-447b-b0e7-611f4d76eddb,Network/Companies/SIN/01CEL/01   CPG/23/01   CPG BD 23    B,01   CPG BD 23    B,true,778068,_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,BusbarSection
_91e6ac7b-c2b5-4eab-be08-4c31f6b7e466,Network/Companies/SIN/01CEL/01   CPG/23/01   CPG BD 23    C,01   CPG BD 23    C,true,778070,_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,BusbarSection
_3afb32db-f7ba-4890-be07-6ebbc60bfde6,Network/Companies/SIN/01CEL/01   CPM/230/01   CPM B1 230   A,01   CPM B1 230   A,true,778495,_142361c7-2ad7-4078-9901-7df778a5fd65,BusbarSection
_98396366-46b8-4978-a55d-914e3e24cb95,Network/Companies/SIN/01CEL/01   CRG/230/01   CRG B1 230   1,01   CRG B1 230   1,true,778711,_0e656d04-75fd-4efd-8c86-1b82c0a76172,BusbarSection
_b00e09f1-01cc-477d-88c3-19b9d956cef1,Network/Companies/SIN/01CEL/01   CRG/230/01   CRG B2 230   2,01   CRG B2 230   2,true,778713,_0e656d04-75fd-4efd-8c86-1b82c0a76172,BusbarSection
_8c228734-d615-4353-8168-ba7d7eae7bff,Network/Companies/SIN/01CEL/01   CRG/230/01   CRG BD 230   y_,01   CRG BD 230   y_,true,778715,_0e656d04-75fd-4efd-8c86-1b82c0a76172,BusbarSection
_c92f1298-bef8-43ac-9d60-fd6fed4f5d61,Network/Companies/SIN/01CEL/01   CRG/85/01   CRG B1 85    1,01   CRG B1 85    1,true,778962,_a3441498-12fa-4f80-8c75-f55631c18934,BusbarSection
_51b684cf-db0d-43c9-b679-fd7fd259e093,Network/Companies/SIN/01CEL/01   CRG/85/01   CRG B2 85    2,01   CRG B2 85    2,true,778964,_a3441498-12fa-4f80-8c75-f55631c18934,BusbarSection
_e7731501-b201-4044-b4fd-f7297e901dd0,Network/Companies/SIN/01CEL/01   CRG/23/01   CRG BD 23    D,01   CRG BD 23    D,true,779114,_97a3dd2d-e1be-46fc-84ea-b85e95336d97,BusbarSection
_72d6fb58-ed39-4e3b-b34f-2ac1cfc7ddc7,Network/Companies/SIN/01CEL/01   CRG/23/01   CRG BD 23    E,01   CRG BD 23    E,true,779116,_97a3dd2d-e1be-46fc-84ea-b85e95336d97,BusbarSection
_0dc6d09b-8fa2-4290-ac21-c1b7a143784f,Network/Companies/SIN/01CEL/01   CRM/85/01   CRM B1  85    A,01   CRM B1  85    A,true,779724,_c4c79fec-1852-47e0-9614-bce1a5242e5d,BusbarSection
_0efb2553-6056-4b73-bbdd-5b648f648321,Network/Companies/SIN/01CEL/01   CRM/85/01   CRM B2  85    B,01   CRM B2  85    B,true,779726,_c4c79fec-1852-47e0-9614-bce1a5242e5d,BusbarSection
_63aca352-1156-4c7c-8af7-f95897fb5faa,Network/Companies/SIN/01CEL/01   CRS/230/01   CRS B1 230   1,01   CRS B1 230   1,true,780055,_ec194607-f854-494b-96e0-f728d9b71b53,BusbarSection
_e7e71467-f6b7-49f3-8806-89e5c92787ce,Network/Companies/SIN/01CEL/01   CRS/230/01   CRS B2 230   2,01   CRS B2 230   2,true,780057,_ec194607-f854-494b-96e0-f728d9b71b53,BusbarSection
_0c1817f1-b5cd-4630-8306-b48636c8e4e3,Network/Companies/SIN/01CEL/01   CRU/230/01   CRU B1 230   1,01   CRU B1 230   1,true,780597,_0e2cb23e-4e78-401f-9a78-b5a89e5bff74,BusbarSection
_fff944ad-cfc0-4c77-a986-dd26159e6448,Network/Companies/SIN/01CEL/01   CRU/230/01   CRU B2 230   2,01   CRU B2 230   2,true,780599,_0e2cb23e-4e78-401f-9a78-b5a89e5bff74,BusbarSection
_725ae0d3-3d85-43f5-a2eb-ec8624228fb8,Network/Companies/SIN/01CEL/01   CRU/400/01   CRU B1 400   1,01   CRU B1 400   1,true,780860,_c624b172-5863-4b17-99ba-93909d4adbad,BusbarSection
_3b2a7517-2a61-44fc-9d81-2a78d9cb30ae,Network/Companies/SIN/01CEL/01   CRU/400/01   CRU B2 400   2,01   CRU B2 400   2,true,780862,_c624b172-5863-4b17-99ba-93909d4adbad,BusbarSection
_273fde5c-7c97-449b-a4fa-6a1a921efa78,Network/Companies/SIN/01CEL/01   CRU/13.8/01   CRU BG 13.8  1,01   CRU BG 13.8  1,true,780975,_082fbee0-c612-4a42-9076-f8d29574c8a9,BusbarSection
_711ce78a-7cd2-48e5-a022-5e90fcacecbd,Network/Companies/SIN/01CEL/01   CRU/23/01   CRU BD 23    1,01   CRU BD 23    1,true,781007,_8251f21b-6f72-4f0f-b269-c1454b29145f,BusbarSection
_f9492110-abd5-4ae9-a099-55db958d6c0e,Network/Companies/SIN/01CEL/01   CRU/23/01   CRU BD 23    2,01   CRU BD 23    2,true,781009,_8251f21b-6f72-4f0f-b269-c1454b29145f,BusbarSection
_7c8aaee1-21d6-41c9-9e04-c83d522784af,Network/Companies/SIN/01CEL/01   CRU/23/01   CRU BD 23    3,01   CRU BD 23    3,true,781011,_8251f21b-6f72-4f0f-b269-c1454b29145f,BusbarSection
_7e00bdbb-a9cf-4ad3-822c-4534f6c8d1ab,Network/Companies/SIN/01CEL/01   CTD/230/01   CTD B1 230   A,01   CTD B1 230   A,true,782918,_0b5f0dbf-bcf1-452d-8a66-bd4e1bb53c96,BusbarSection
_d84c9cbf-ddbf-4878-94c0-bba14d386752,Network/Companies/SIN/01CEL/01   CTD/230/01   CTD B2 230   B,01   CTD B2 230   B,true,782920,_0b5f0dbf-bcf1-452d-8a66-bd4e1bb53c96,BusbarSection
_72519b7a-cf08-4467-944a-d950317f71b7,Network/Companies/SIN/01CEL/01   CTG/230/01   CTG B1 230   1,01   CTG B1 230   1,true,783376,_227ac28c-110a-4a8e-b129-ec8422fd4202,BusbarSection
_8841de84-fd10-4c20-8963-ded7783ed7fc,Network/Companies/SIN/01CEL/01   CTG/230/01   CTG B2 230   2,01   CTG B2 230   2,true,783378,_227ac28c-110a-4a8e-b129-ec8422fd4202,BusbarSection
_6a71ceff-5085-4155-a0d0-6c0a50f8dea3,Network/Companies/SIN/01CEL/01   CTT/85/01   CTT B1 85    A,01   CTT B1 85    A,true,783877,_14ff449d-a2cc-4d05-a365-623cb701f961,BusbarSection
_6fd6bd5a-83e1-4f21-aca1-3c14e8cdf9b1,Network/Companies/SIN/01CEL/01   CTT/85/01   CTT B2 85    B,01   CTT B2 85    B,true,783879,_14ff449d-a2cc-4d05-a365-623cb701f961,BusbarSection
_f854244a-f049-4d31-a566-0447050a3ef5,Network/Companies/SIN/01CEL/01   CTT/13.8/01   CTT BG 13.8  1,01   CTT BG 13.8  1,true,783986,_c92cd47c-99de-43a8-ac99-eda5afdeb4b1,BusbarSection
_21c0f5ae-a7f0-40b3-b2a3-fff596403aca,Network/Companies/SIN/01CEL/01   CTT/23/01   CTT BD 23    1,01   CTT BD 23    1,true,784018,_e211b0cd-1878-4439-ae29-14b423066d7e,BusbarSection
_edaafffc-af14-46f2-80e0-c23adefe70e4,Network/Companies/SIN/01CEL/01   CTT/23/01   CTT BD 23    2,01   CTT BD 23    2,true,784020,_e211b0cd-1878-4439-ae29-14b423066d7e,BusbarSection
_eec5cbbe-d2b0-446d-b104-780a8c381fb8,Network/Companies/SIN/01CEL/01   CTT/23/01   CTT BD 23    3,01   CTT BD 23    3,true,784022,_e211b0cd-1878-4439-ae29-14b423066d7e,BusbarSection
_bc8d01d9-13e3-48a7-a047-a49a8d73f1c0,Network/Companies/SIN/01CEL/01   CTT/23/01   CTT BD 23    4,01   CTT BD 23    4,true,784024,_e211b0cd-1878-4439-ae29-14b423066d7e,BusbarSection
_faeccfac-d847-4d16-a05d-ac0ec7f8fea1,Network/Companies/SIN/01CEL/01   CTT/23/01   CTT BD 23    5,01   CTT BD 23    5,true,784026,_e211b0cd-1878-4439-ae29-14b423066d7e,BusbarSection
