"CurveData:
ID","CurveData:
xAxisData","CurveData:
y1AxisData","CurveData:
y2AxisData","CurveData:
InternalId","CurveData:
Name","CurveData:
Parent","CurveData:
ObjectType"
_33671a57-c0d1-41d2-8120-b82b02928b44,16,-4,4,825504,40,_ad8e7897-6d30-4df1-ab96-2a6d3275a86f,CurveData
_ffbb9d74-53c3-4727-ad93-21fbb3a04d3d,0,-4,4,825506,0,_6f23d0e6-9515-4c23-9973-386f42a2c53c,CurveData
_62121113-7002-4c30-9238-7eebb8f5e168,8,-4,4,825507,10,_6f23d0e6-9515-4c23-9973-386f42a2c53c,CurveData
_eb692dfb-5c70-4fd0-91e6-ac6ef8b12491,12,-4,4,825508,20,_6f23d0e6-9515-4c23-9973-386f42a2c53c,CurveData
_753bd6a2-dd5d-4c17-8d0c-f1a87bcebba7,14,-4,4,825509,30,_6f23d0e6-9515-4c23-9973-386f42a2c53c,CurveData
_acf54bc2-de52-453b-aa5c-b18975cf4b9b,16,-4,4,825510,40,_6f23d0e6-9515-4c23-9973-386f42a2c53c,CurveData
_678d22c9-c0a0-46b6-a9f9-fd3388144bd4,0,-4,4,825512,0,_a4ea56c2-e273-4864-ad31-a7715e341559,CurveData
_3dedeb93-b774-4125-b392-0fdcdbfc0cb6,8,-4,4,825513,10,_a4ea56c2-e273-4864-ad31-a7715e341559,CurveData
_016b5a94-abcc-4480-9a36-de269baaa15d,12,-4,4,825514,20,_a4ea56c2-e273-4864-ad31-a7715e341559,CurveData
_0820f8eb-ac2a-4b26-be79-0e2d77ae5e81,14,-4,4,825515,30,_a4ea56c2-e273-4864-ad31-a7715e341559,CurveData
_b830cd5c-7afc-4cda-a5f8-043e56d4a85a,16,-4,4,825516,40,_a4ea56c2-e273-4864-ad31-a7715e341559,CurveData
_e5a6d488-0bb3-461c-a061-9116df31fc29,0,-4,4,825518,0,_65041aae-c664-4449-9a4b-ecebaa57bca6,CurveData
_3a5ea8dc-00a9-4f8b-a6c3-76c87f70cf3e,4,-4,4,825519,10,_65041aae-c664-4449-9a4b-ecebaa57bca6,CurveData
_a645df16-d916-4582-a4c6-cfc39d679f74,6,-4,4,825520,20,_65041aae-c664-4449-9a4b-ecebaa57bca6,CurveData
_fbf6317e-99f1-4ccc-a716-40c28771f3e0,7,-4,4,825521,30,_65041aae-c664-4449-9a4b-ecebaa57bca6,CurveData
_6f588625-fc52-4b9d-89dd-139fdfcd0fe6,8,-4,4,825522,40,_65041aae-c664-4449-9a4b-ecebaa57bca6,CurveData
_7a324bb3-967c-46d1-94b7-ea53eef438bc,0,-4,4,825524,0,_6734b48d-3284-4b3c-8293-11fbe87a1d96,CurveData
_384a7e8d-b856-4936-980c-bb936a96e1f6,4,-4,4,825525,10,_6734b48d-3284-4b3c-8293-11fbe87a1d96,CurveData
_cba4748e-ed64-4fdd-86f3-805367ab3a51,6,-4,4,825526,20,_6734b48d-3284-4b3c-8293-11fbe87a1d96,CurveData
_67293ca5-d517-415d-a1b9-bd87dbe3a993,7,-4,4,825527,30,_6734b48d-3284-4b3c-8293-11fbe87a1d96,CurveData
_976defff-ee39-458b-b779-327facc0ca1d,8,-4,4,825528,40,_6734b48d-3284-4b3c-8293-11fbe87a1d96,CurveData
_6b5d8d64-f3db-457c-b0f8-be9ce557b8a3,0,-4,4,825530,0,_04ab2ae3-a2f7-4e7e-8f70-40a3389e9dba,CurveData
_7c8ea6e8-3b9a-4f23-b501-a3004558682b,4,-4,4,825531,10,_04ab2ae3-a2f7-4e7e-8f70-40a3389e9dba,CurveData
_aa6c0b87-50cd-41d4-9b0b-cb4158117332,6,-4,4,825532,20,_04ab2ae3-a2f7-4e7e-8f70-40a3389e9dba,CurveData
_c1b72828-ae94-4963-b463-7034bdafbe3f,7,-4,4,825533,30,_04ab2ae3-a2f7-4e7e-8f70-40a3389e9dba,CurveData
_75849bd2-d36c-438f-9c23-21539ab25bac,8,-4,4,825534,40,_04ab2ae3-a2f7-4e7e-8f70-40a3389e9dba,CurveData
_ba79bd16-b84f-46f5-ad74-b77a5f1d3ccd,0,-4,4,825536,0,_1c8605aa-211d-4136-9a92-b8680fec6396,CurveData
_5a699593-08b6-4a81-8105-0ee30186b2ad,4,-4,4,825537,10,_1c8605aa-211d-4136-9a92-b8680fec6396,CurveData
_94ad8ff6-7a5b-4256-9917-d7d841ec723b,5,-4,4,825538,20,_1c8605aa-211d-4136-9a92-b8680fec6396,CurveData
_3e091d25-b633-457b-a12f-2f6fab8522c1,6,-4,4,825539,30,_1c8605aa-211d-4136-9a92-b8680fec6396,CurveData
_f2f75e65-6b12-4011-8487-c2b473fbe2b0,7,-4,4,825540,40,_1c8605aa-211d-4136-9a92-b8680fec6396,CurveData
_9b05ecc0-e02e-47d5-a195-6b5c0654e69b,0,-4,4,825542,0,_5ee1d15e-649f-4757-9de5-c8f6d826b833,CurveData
_83eead3f-5355-450e-a9c4-11a7749c8194,4,-4,4,825543,10,_5ee1d15e-649f-4757-9de5-c8f6d826b833,CurveData
_239c256f-7061-4535-bb7a-872955858696,5,-4,4,825544,20,_5ee1d15e-649f-4757-9de5-c8f6d826b833,CurveData
_e57d3d5b-3837-4112-b8a9-867e7e452b18,6,-4,4,825545,30,_5ee1d15e-649f-4757-9de5-c8f6d826b833,CurveData
_41d45cf4-aa6a-44b9-8a78-b0d1b5502026,7,-4,4,825546,40,_5ee1d15e-649f-4757-9de5-c8f6d826b833,CurveData
_72f40682-8cf3-4965-ac96-8e170686dfe9,0,-4,4,825548,0,_ef0f8b42-91cf-4ba2-a630-579ce5eaa807,CurveData
_3b1654ef-8365-4d4f-af44-4e24167d22fa,4,-4,4,825549,10,_ef0f8b42-91cf-4ba2-a630-579ce5eaa807,CurveData
_5ec531f6-abe2-4dc6-ba50-50fbb41d8618,5,-4,4,825550,20,_ef0f8b42-91cf-4ba2-a630-579ce5eaa807,CurveData
_26915c76-4c57-4a14-8537-683a52918468,6,-4,4,825551,30,_ef0f8b42-91cf-4ba2-a630-579ce5eaa807,CurveData
_193e5142-9b96-4e79-9d41-41c08e123159,7,-4,4,825552,40,_ef0f8b42-91cf-4ba2-a630-579ce5eaa807,CurveData
_4316d7ea-97c4-4c8e-92c5-c43285800d65,0,-4,4,825554,0,_6cf8f89d-270c-4cbd-97c5-9aa811ffd39d,CurveData
_24658c63-de56-4657-ae34-643b3c425072,8,-4,4,825555,10,_6cf8f89d-270c-4cbd-97c5-9aa811ffd39d,CurveData
_f4df9dad-6104-4347-af64-1a130349c9d2,12,-4,4,825556,20,_6cf8f89d-270c-4cbd-97c5-9aa811ffd39d,CurveData
_9431bccf-b4b3-4e56-ab98-5e65592d636c,14,-4,4,825557,30,_6cf8f89d-270c-4cbd-97c5-9aa811ffd39d,CurveData
_ba325e1f-4be8-40f7-ae31-b35c58de76e4,16,-4,4,825558,40,_6cf8f89d-270c-4cbd-97c5-9aa811ffd39d,CurveData
_0102aefa-b9d4-45a9-903f-682a671b928f,0,-25.800000000000001,34.399999999999999,827616,0,_5e0ef850-3aea-4dfe-bd2d-fa5e6e0f68b8,CurveData
_f2ccf332-1bd7-443f-9cdf-168a79a775c1,32.25,-18.059999999999999,24.079999999999998,827617,10,_5e0ef850-3aea-4dfe-bd2d-fa5e6e0f68b8,CurveData
_e06808c4-5954-4d6f-816d-2f97c9ebcfb9,34.829999999999998,-17.199999999999999,21.93,827618,20,_5e0ef850-3aea-4dfe-bd2d-fa5e6e0f68b8,CurveData
_5ff4746d-46ff-4e67-af9d-fa0eba865378,38.700000000000003,-15.050000000000001,19.350000000000001,827619,30,_5e0ef850-3aea-4dfe-bd2d-fa5e6e0f68b8,CurveData
_2a094811-0224-4290-b8e0-f20f2021570a,44,-13.76,13.76,827620,40,_5e0ef850-3aea-4dfe-bd2d-fa5e6e0f68b8,CurveData
_01ecf6d6-426a-4a19-9082-dc39418c5244,0,-25.800000000000001,34.399999999999999,827622,0,_faa3039c-0138-4bd1-83bc-829ca3cce9b2,CurveData
_27bc3cb0-5d80-4daf-8c50-6141c478ceb3,32.25,-18.059999999999999,24.079999999999998,827623,10,_faa3039c-0138-4bd1-83bc-829ca3cce9b2,CurveData
_1c7deb65-b858-4171-b8d3-76794ae8be17,34.829999999999998,-17.199999999999999,21.93,827624,20,_faa3039c-0138-4bd1-83bc-829ca3cce9b2,CurveData
_3ce85c07-291a-4f9c-b52b-d3a22719419b,38.700000000000003,-15.050000000000001,19.350000000000001,827625,30,_faa3039c-0138-4bd1-83bc-829ca3cce9b2,CurveData
_89866fb5-93e0-4535-8fa0-b595cbe059f8,44,-13.76,13.76,827626,40,_faa3039c-0138-4bd1-83bc-829ca3cce9b2,CurveData
_aa1c4a09-2015-48ce-8f67-1ff6398ac1ff,0,-10,18,827628,0,_f547bbbb-ce53-4cb3-beca-805fc38c1b6d,CurveData
_d0e42b86-5036-4ca9-9234-532de1cc7a38,7.5,-10,18,827629,10,_f547bbbb-ce53-4cb3-beca-805fc38c1b6d,CurveData
_639c1ceb-b493-4efc-bbd0-8c2077ffc300,15,-10,18,827630,20,_f547bbbb-ce53-4cb3-beca-805fc38c1b6d,CurveData
_d8369aae-343e-4d4e-9cc0-10f3e4b33f6a,33,-10,18,827631,30,_f547bbbb-ce53-4cb3-beca-805fc38c1b6d,CurveData
_6bea323b-0abb-417c-8232-3a3bc42aa98d,42,-10,18,827632,40,_f547bbbb-ce53-4cb3-beca-805fc38c1b6d,CurveData
_a7c1570a-01da-4f66-8fc8-ef625b492e4e,0,-10,18,827634,0,_20ccfafd-8333-4016-952a-11e82cfe9a34,CurveData
_2b75d7e5-924d-417c-8833-35a27c3ceeb0,7.5,-10,18,827635,10,_20ccfafd-8333-4016-952a-11e82cfe9a34,CurveData
_30e312f7-6b60-427d-869d-839860ed87ea,14,-10,18,827636,20,_20ccfafd-8333-4016-952a-11e82cfe9a34,CurveData
_01a9783b-5213-41a9-b3f0-f8dd3715d358,33,-10,18,827637,30,_20ccfafd-8333-4016-952a-11e82cfe9a34,CurveData
_84b9846b-8fbd-469a-b453-09509caccbfa,42,-10,18,827638,40,_20ccfafd-8333-4016-952a-11e82cfe9a34,CurveData
_03b64adb-ffcb-4be3-a560-f4efbc12b5b9,0,-179,294,833986,0,_4aaa9c20-72ae-4ac2-b8ad-26b224cb8c25,CurveData
_2d032a80-995c-4029-aa34-3e80a2de6d4c,87.5,-191,286,833987,10,_4aaa9c20-72ae-4ac2-b8ad-26b224cb8c25,CurveData
_ec178aaa-2f19-4af5-88a8-3779ed15d6fc,175,-183,228,833988,20,_4aaa9c20-72ae-4ac2-b8ad-26b224cb8c25,CurveData
_be54d5b9-baa9-4e85-be79-c462892c91d0,262.5,-163,224,833989,30,_4aaa9c20-72ae-4ac2-b8ad-26b224cb8c25,CurveData
_4cf16c2f-06bc-4476-b608-c46fe7e60d47,350,-132,167,833990,40,_4aaa9c20-72ae-4ac2-b8ad-26b224cb8c25,CurveData
_c012ee21-dde4-4133-a4b4-64258422e12d,0,-179,294,833992,0,_9fd00b86-c00c-468b-a094-024d8719b3db,CurveData
_28d9a327-20c5-4f8d-bb36-75b698bcdeba,87.5,-191,286,833993,10,_9fd00b86-c00c-468b-a094-024d8719b3db,CurveData
_81629e1d-cb59-44ce-9beb-03deca13fe2e,175,-183,228,833994,20,_9fd00b86-c00c-468b-a094-024d8719b3db,CurveData
_312f6b23-3782-46c0-82b4-29cc24d8539e,262.5,-163,224,833995,30,_9fd00b86-c00c-468b-a094-024d8719b3db,CurveData
_b113ac74-e60b-434e-b7fe-d0c3cb8d4bb4,350,-132,167,833996,40,_9fd00b86-c00c-468b-a094-024d8719b3db,CurveData
_75664b1b-4829-4c73-9866-f351c3c2556f,0,-197,265,833998,0,_c5d46983-b4dc-4803-99c5-dc54f8a48241,CurveData
_1253f7a3-068b-4990-a9f4-7362bf655627,87.5,-214,257,833999,10,_c5d46983-b4dc-4803-99c5-dc54f8a48241,CurveData
_c2105445-2b01-48ef-baa8-0804a051952e,175,-193,237,834000,20,_c5d46983-b4dc-4803-99c5-dc54f8a48241,CurveData
_08604cbc-225f-47fa-8960-7432731c54e5,262.5,-165,197,834001,30,_c5d46983-b4dc-4803-99c5-dc54f8a48241,CurveData
_a96539cb-d539-4e93-9e54-01229ceedde7,350,-116,120,834002,40,_c5d46983-b4dc-4803-99c5-dc54f8a48241,CurveData
_e23b1258-1e93-4889-af49-fc09cabaf975,0,-197,265,834004,0,_a987ee6c-ca3d-477d-b898-809092a65f29,CurveData
_da3ce93b-1694-43ef-ab62-b943755f19b8,87.5,-214,257,834005,10,_a987ee6c-ca3d-477d-b898-809092a65f29,CurveData
_8924d03e-0a73-4167-a895-c60fae9ee329,175,-193,237,834006,20,_a987ee6c-ca3d-477d-b898-809092a65f29,CurveData
_6f29f96d-d56c-4b9c-a7c1-52485b566086,262.5,-165,197,834007,30,_a987ee6c-ca3d-477d-b898-809092a65f29,CurveData
_3eed775f-14bd-4b9c-9cf4-c5aa06f65f58,350,-116,120,834008,40,_a987ee6c-ca3d-477d-b898-809092a65f29,CurveData
_299d9e6e-c6ff-4f02-a5e9-75f9beee45b8,0,-197,265,834010,0,_49fa56bc-91f1-4abf-8379-12bb4d7429b0,CurveData
_2434e646-e67b-4a6a-af86-0501b8d60d37,87.5,-214,257,834011,10,_49fa56bc-91f1-4abf-8379-12bb4d7429b0,CurveData
_d51d081e-7081-409b-8930-9982c8517d9f,175,-193,237,834012,20,_49fa56bc-91f1-4abf-8379-12bb4d7429b0,CurveData
_90d60f84-3902-41b5-86b2-0329d130a64a,262.5,-165,197,834013,30,_49fa56bc-91f1-4abf-8379-12bb4d7429b0,CurveData
_75acc596-8081-4d3d-bb67-a78b90578ba0,350,-116,120,834014,40,_49fa56bc-91f1-4abf-8379-12bb4d7429b0,CurveData
_c96d0cc4-7b61-4c18-9582-2034ba8f4e29,0,-197,265,834016,0,_0ef8d01a-fd71-4488-9db4-cf6800840bb5,CurveData
_3e45f0df-e0ac-4a5b-9066-d06d6338425a,87.5,-214,257,834017,10,_0ef8d01a-fd71-4488-9db4-cf6800840bb5,CurveData
_c0e0086e-eed5-4d46-9f78-d676800aa900,175,-193,237,834018,20,_0ef8d01a-fd71-4488-9db4-cf6800840bb5,CurveData
_515d487b-f107-4ace-a946-1335b319bfaf,262.5,-165,197,834019,30,_0ef8d01a-fd71-4488-9db4-cf6800840bb5,CurveData
_43583f1b-75b8-4201-a760-a6a4567050c2,350,-116,120,834020,40,_0ef8d01a-fd71-4488-9db4-cf6800840bb5,CurveData
_c58243c6-1ef7-4885-918b-4f0cc685b808,0,-197,500,834123,0,_16f47053-6c85-42d2-9702-9aa824558923,CurveData
_df7c7406-e0a9-4729-b83e-1c5f03d28c47,187.5,-214,450,834124,10,_16f47053-6c85-42d2-9702-9aa824558923,CurveData
_8e3aacc4-ad79-4390-ad93-c8681789fbe4,562.5,-193,350,834125,20,_16f47053-6c85-42d2-9702-9aa824558923,CurveData
_a309564c-887d-4a16-8a73-8e8289aa95b5,675,-165,300,834126,30,_16f47053-6c85-42d2-9702-9aa824558923,CurveData
_1472035d-cc2a-432b-a3f2-860230e6d39a,750,-116,250,834127,40,_16f47053-6c85-42d2-9702-9aa824558923,CurveData
_2ef58a67-75da-4c51-8824-6bbd49c9da5c,0,-2.5,2.5,839438,0,_7eb0e0ea-9311-4be8-af73-73952ee1c653,CurveData
_c7534a52-3c86-4f1e-8176-314d0372e17d,0.5,-2.5,2.5,839439,10,_7eb0e0ea-9311-4be8-af73-73952ee1c653,CurveData
_84bd0176-9554-4e60-a221-e55db2f36349,1,-2.5,2.5,839440,20,_7eb0e0ea-9311-4be8-af73-73952ee1c653,CurveData
_8ee21b28-19f6-45ea-8aba-4229ef7c69be,1.5,-2.5,2.5,839441,30,_7eb0e0ea-9311-4be8-af73-73952ee1c653,CurveData
_31039735-81d0-435a-87e1-8df7b47fa596,2.7170000000000001,-2.5,2.5,839442,40,_7eb0e0ea-9311-4be8-af73-73952ee1c653,CurveData
_2dfe8a81-640e-4e4d-b310-accc4938682f,0,-2.5,2.5,839444,0,_6b37ee8d-2a1d-4464-990f-b9e650b7dfee,CurveData
_4909027a-acd3-4a92-a243-a15b0b17bdf6,0.5,-2.5,2.5,839445,10,_6b37ee8d-2a1d-4464-990f-b9e650b7dfee,CurveData
_17727191-aa52-434b-8d01-429b3019f139,1,-2.5,2.5,839446,20,_6b37ee8d-2a1d-4464-990f-b9e650b7dfee,CurveData
_2131758c-ce58-46eb-940e-b03bc510fae7,1.5,-2.5,2.5,839447,30,_6b37ee8d-2a1d-4464-990f-b9e650b7dfee,CurveData
_bf0d0a50-d53d-4035-af43-8eb8d862f38a,2.7170000000000001,-2.5,2.5,839448,40,_6b37ee8d-2a1d-4464-990f-b9e650b7dfee,CurveData
_80a4aa05-2306-48cc-abf7-99934f022492,0,-2.5,2.5,839450,0,_ecb6726e-b0b4-4928-9495-b5a7d062a36b,CurveData
_20c44405-7026-4358-820b-d568e90e4777,0.5,-2.5,2.5,839451,10,_ecb6726e-b0b4-4928-9495-b5a7d062a36b,CurveData
_34db95f2-5c6e-47f4-8766-985e74d057c7,1,-2.5,2.5,839452,20,_ecb6726e-b0b4-4928-9495-b5a7d062a36b,CurveData
_d59bd1df-c462-4078-9e56-6612e1b22d29,1.5,-2.5,2.5,839453,30,_ecb6726e-b0b4-4928-9495-b5a7d062a36b,CurveData
_8e97d578-93f0-4940-b668-f78e4c490f69,2.7170000000000001,-2.5,2.5,839454,40,_ecb6726e-b0b4-4928-9495-b5a7d062a36b,CurveData
_0b80542f-43af-4a94-8e9f-4dea5cad0f8f,0,-2.5,2.5,839456,0,_bced898b-336b-4bc2-9560-7775aeed01fc,CurveData
_de0725d7-3768-4d04-9cfa-7254e92d0d5d,0.5,-2.5,2.5,839457,10,_bced898b-336b-4bc2-9560-7775aeed01fc,CurveData
_5cc6acdc-6f4e-4c0b-8a4a-f9645a15b33a,1,-2.5,2.5,839458,20,_bced898b-336b-4bc2-9560-7775aeed01fc,CurveData
_2a04edf1-792e-40d8-881f-ddafcdee0656,1.5,-2.5,2.5,839459,30,_bced898b-336b-4bc2-9560-7775aeed01fc,CurveData
_52cf9716-4816-4a88-aaae-7dd1d55b3c2a,2.7170000000000001,-2.5,2.5,839460,40,_bced898b-336b-4bc2-9560-7775aeed01fc,CurveData
_8c8f61c7-b798-4e07-afd6-bd28e88555e1,0,-2.5,2.5,839462,0,_95d9307c-7787-4390-ac4f-c8fe25ff13cb,CurveData
_64436849-ed2f-409f-9129-78f3e78be5a5,0.5,-2.5,2.5,839463,10,_95d9307c-7787-4390-ac4f-c8fe25ff13cb,CurveData
_67750ead-666a-47b4-bfbb-c689532e536c,1,-2.5,2.5,839464,20,_95d9307c-7787-4390-ac4f-c8fe25ff13cb,CurveData
_33bfe9a2-7568-4d13-93fc-9853b26c6a81,1.5,-2.5,2.5,839465,30,_95d9307c-7787-4390-ac4f-c8fe25ff13cb,CurveData
_f96b9b08-b264-4bca-9e9e-eabaf82593e5,2.7170000000000001,-2.5,2.5,839466,40,_95d9307c-7787-4390-ac4f-c8fe25ff13cb,CurveData
_6180fafc-c969-4371-b83d-663534d21afb,0,-2.5,2.5,839468,0,_bfb720e5-5663-4ecc-9a92-66746eb1d13a,CurveData
_a9b96e33-8be4-4e55-842f-26d704a1ff65,0.5,-2.5,2.5,839469,10,_bfb720e5-5663-4ecc-9a92-66746eb1d13a,CurveData
_8ee7a225-ad6c-4c01-9e54-25e0f996f607,1,-2.5,2.5,839470,20,_bfb720e5-5663-4ecc-9a92-66746eb1d13a,CurveData
_968c67dd-eaa1-4174-b632-54bbdff225cd,1.5,-2.5,2.5,839471,30,_bfb720e5-5663-4ecc-9a92-66746eb1d13a,CurveData
_ec17f532-8858-4144-96b9-da8fd17a39be,2.7170000000000001,-2.5,2.5,839472,40,_bfb720e5-5663-4ecc-9a92-66746eb1d13a,CurveData
_d44f0775-d091-4779-ba8e-bddf15bebe89,0,-2.5,2.5,839474,0,_de4f0fdd-b5b0-4ccf-aeec-e46f56a454ce,CurveData
_452f829e-e6a0-4df5-af9e-33823a482705,0.5,-2.5,2.5,839475,10,_de4f0fdd-b5b0-4ccf-aeec-e46f56a454ce,CurveData
_7f689d63-6b58-4279-82d6-030821c65603,1,-2.5,2.5,839476,20,_de4f0fdd-b5b0-4ccf-aeec-e46f56a454ce,CurveData
_d93a6b18-4f7b-4900-a4d1-3b56fea8ecde,1.5,-2.5,2.5,839477,30,_de4f0fdd-b5b0-4ccf-aeec-e46f56a454ce,CurveData
_55eb4b26-872f-4104-96a2-dc2b2f73d09b,2.7170000000000001,-2.5,2.5,839478,40,_de4f0fdd-b5b0-4ccf-aeec-e46f56a454ce,CurveData
_8de4c8be-9bd8-4c28-a571-d8326eb60b75,0,-2.5,2.5,839480,0,_2f980793-daa8-41a4-a7da-b04564b08b63,CurveData
_b0736b3d-1e9c-42cc-b4ad-fd698bafa21b,0.5,-2.5,2.5,839481,10,_2f980793-daa8-41a4-a7da-b04564b08b63,CurveData
_39f8e04f-176b-49c6-a2df-916a6eb80895,1,-2.5,2.5,839482,20,_2f980793-daa8-41a4-a7da-b04564b08b63,CurveData
_ab1119c2-0956-438f-b497-59c330018d3d,1.5,-2.5,2.5,839483,30,_2f980793-daa8-41a4-a7da-b04564b08b63,CurveData
_cbdf05d3-e5f0-4e08-9fc4-913a4249195b,2.7170000000000001,-2.5,2.5,839484,40,_2f980793-daa8-41a4-a7da-b04564b08b63,CurveData
_11875d69-d863-43d7-b6cf-c99d6d1be5d9,0,-2.5,2.5,839486,0,_baaa20f4-c907-42d1-b8c5-8af8c1df489b,CurveData
_4d409e1f-c587-40ba-9f3c-08ce6ae8940a,0.5,-2.5,2.5,839487,10,_baaa20f4-c907-42d1-b8c5-8af8c1df489b,CurveData
_909d0bc5-9249-48f7-b2ef-cc5a583fa54a,1,-2.5,2.5,839488,20,_baaa20f4-c907-42d1-b8c5-8af8c1df489b,CurveData
_f9bac887-5508-41d5-991d-1b18ed5be61d,1.5,-2.5,2.5,839489,30,_baaa20f4-c907-42d1-b8c5-8af8c1df489b,CurveData
_595082cb-5239-4b82-a42d-b1b56ff9954f,2.7170000000000001,-2.5,2.5,839490,40,_baaa20f4-c907-42d1-b8c5-8af8c1df489b,CurveData
_91140d78-431a-4d46-a347-3ad215c635ed,0,-2.5,2.5,839492,0,_9ee768eb-4dca-4282-8668-cfb863179a90,CurveData
_5bc259ac-c9a2-4ebe-ad81-041af0c3de3b,0.5,-2.5,2.5,839493,10,_9ee768eb-4dca-4282-8668-cfb863179a90,CurveData
_27049947-b11e-4ce2-9f76-6ef417565603,1,-2.5,2.5,839494,20,_9ee768eb-4dca-4282-8668-cfb863179a90,CurveData
_c882fac5-0bdc-4a65-95d9-bda28b299297,1.5,-2.5,2.5,839495,30,_9ee768eb-4dca-4282-8668-cfb863179a90,CurveData
_d5a61013-fc3c-47bc-bff3-59ae93351c5e,2.7170000000000001,-2.5,2.5,839496,40,_9ee768eb-4dca-4282-8668-cfb863179a90,CurveData
_24837968-139b-468a-b7bd-b453d382f3d9,0,-2.5,2.5,839498,0,_71e8e231-113f-4931-ba4a-2429889069f2,CurveData
_5d5b0880-f3f8-4658-9c7e-a904d1f08158,0.5,-2.5,2.5,839499,10,_71e8e231-113f-4931-ba4a-2429889069f2,CurveData
_07e3c45b-aff5-4282-92cf-6dfd45741d57,1,-2.5,2.5,839500,20,_71e8e231-113f-4931-ba4a-2429889069f2,CurveData
_2d76fafd-0dd9-40b5-b768-7682a8a23856,1.5,-2.5,2.5,839501,30,_71e8e231-113f-4931-ba4a-2429889069f2,CurveData
_19ba408d-1207-4af2-b5a6-1e4e64fc13bf,2.7170000000000001,-2.5,2.5,839502,40,_71e8e231-113f-4931-ba4a-2429889069f2,CurveData
_6bf03a0c-65cb-452c-bd8a-e18798fd71b1,0,-2.5,2.5,839504,0,_db7af0b8-2a19-4b16-a46c-efbbdb347d3e,CurveData
_5fc85c7e-de59-4525-8435-32ca95d50bd3,0.5,-2.5,2.5,839505,10,_db7af0b8-2a19-4b16-a46c-efbbdb347d3e,CurveData
_00807723-99a3-40c4-927f-a3d10c0fc4a7,1,-2.5,2.5,839506,20,_db7af0b8-2a19-4b16-a46c-efbbdb347d3e,CurveData
_76280443-1909-4c73-ba27-8b7b2e145467,1.5,-2.5,2.5,839507,30,_db7af0b8-2a19-4b16-a46c-efbbdb347d3e,CurveData
_e5153efe-4a2d-46a2-a759-e52823f1ac2c,2.7170000000000001,-2.5,2.5,839508,40,_db7af0b8-2a19-4b16-a46c-efbbdb347d3e,CurveData
_5ccba220-2642-43a1-9530-45a4178379b3,0,-3,4,839681,0,_a5c95073-64ee-4227-a0eb-4512da858b7e,CurveData
_0fa9f16b-18bf-4d8d-beb0-a91696329148,5,-3,4,839682,10,_a5c95073-64ee-4227-a0eb-4512da858b7e,CurveData
_7b91a0c4-175a-4049-b3c6-e65ec3dd109c,7,-3,4,839683,20,_a5c95073-64ee-4227-a0eb-4512da858b7e,CurveData
_eb50849c-fcb7-4dd5-b253-45a57923a446,10,-3,4,839684,30,_a5c95073-64ee-4227-a0eb-4512da858b7e,CurveData
_87458709-1d65-48ca-8e21-65c04b990b26,12,-3,4,839685,40,_a5c95073-64ee-4227-a0eb-4512da858b7e,CurveData
_b1a20ba6-f28b-4442-a9ba-57313fb3ab31,0,-3,4,839687,0,_0a4c99c1-9115-41f8-97e2-e980ccabf7cd,CurveData
_b834cf2d-49c4-45ec-add0-a2c5c2e204d3,5,-3,4,839688,10,_0a4c99c1-9115-41f8-97e2-e980ccabf7cd,CurveData
_41791198-f406-41f4-a8c5-41ea4c235777,7,-3,4,839689,20,_0a4c99c1-9115-41f8-97e2-e980ccabf7cd,CurveData
_b6f3e9a0-be8a-42d4-812d-714045abe310,10,-3,4,839690,30,_0a4c99c1-9115-41f8-97e2-e980ccabf7cd,CurveData
_d6eb6f7d-f547-4cb0-aead-23b64d9e9cac,13,-3,4,839691,40,_0a4c99c1-9115-41f8-97e2-e980ccabf7cd,CurveData
_19a98955-9190-443d-9cf0-56c51e2330b1,0,-3,4,839693,0,_ed80f816-a664-416c-92ef-d0402c620729,CurveData
_cf1ddba5-e658-4589-a4e3-9e100d770927,5,-3,4,839694,10,_ed80f816-a664-416c-92ef-d0402c620729,CurveData
_8a57cfee-1764-4af6-99bb-c148bce26d85,7,-3,4,839695,20,_ed80f816-a664-416c-92ef-d0402c620729,CurveData
_1c4f63d7-3c3b-499c-b861-7eb0bbe6b1d1,10,-3,4,839696,30,_ed80f816-a664-416c-92ef-d0402c620729,CurveData
_6ecfba54-19b9-41cf-b4d5-e369ae582b4d,12,-3,4,839697,40,_ed80f816-a664-416c-92ef-d0402c620729,CurveData
_ccb0cb47-90d8-41c7-92d8-ce1e8b3c2d6a,0,-10,20,853530,0,_2c3df96d-5844-47c6-b51c-f4c17757ff56,CurveData
_c62aeb18-b424-4d40-9ab7-7814066be95c,7,-10,20,853531,10,_2c3df96d-5844-47c6-b51c-f4c17757ff56,CurveData
_887f18ec-5433-4751-ae89-d380e293d9ad,14,-10,20,853532,20,_2c3df96d-5844-47c6-b51c-f4c17757ff56,CurveData
_0304f302-b9a7-4b3b-8151-2c3761eb665d,23,-10,20,853533,30,_2c3df96d-5844-47c6-b51c-f4c17757ff56,CurveData
_db3c5c99-f2bb-4c76-bfb9-1046d642a649,32,-10,20,853534,40,_2c3df96d-5844-47c6-b51c-f4c17757ff56,CurveData
_e583106d-6ecd-418f-aaa5-9891c51e4988,0,-207,232,862155,0,_ff075f82-7122-4eaf-9971-75743e3e0df4,CurveData
_5b8fb1ee-40c4-4ca0-9813-7aac1e41751c,250,-207,206,862156,10,_ff075f82-7122-4eaf-9971-75743e3e0df4,CurveData
