"BusbarSection:
ID","BusbarSection:
Name","BusbarSection:
ctcpRegion","BusbarSection:
NAFlag","BusbarSection:
InternalId","BusbarSection:
Parent","BusbarSection:
ObjectType","MarketLoadZone:
Path","MarketLoadZone:
InternalId","MarketLoadZone:
Name","BusbarSection:
BusbarSectionAssignedToMarketLoadZone:
MarketLoadZone:
ID","MarketLoadZone:
Parent","MarketLoadZone:
ObjectType"
_b321b3f7-a2a3-487e-ac51-1d098a35396a,06OPCMUN BD  115.  a_,11,true,1870435,_9f330863-4cf2-40eb-9b93-80ea4beb4adc,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_632a4c20-46ba-4075-b30a-c7f9ac942a34,06OPCMZQ B1  115.  A,11,true,1870702,_7a5bf49a-9754-4277-aa6a-091a5438dd7f,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6a076a3a-4c1d-48de-be2b-ef8ad58f98a2,06OPCNUE B1    115.  A,11,true,1870998,_a4a93883-5dc1-45c7-82ab-329cdd8cf678,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3eee1e1e-4ac9-4b06-813f-0a0d31c49f52,06   OBI B1  115.  A,24,true,1871294,_9e1f6c48-f3f0-4c01-a887-049cec53492f,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3b6e2b56-c49b-4dac-bbaf-a64aef08bc39,06   OBI B2  115.  B,24,true,1871296,_9e1f6c48-f3f0-4c01-a887-049cec53492f,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_503fe170-bbe4-47bc-821c-ff79752bda37,06OPCORN B1  115.  A,24,true,1871492,_5ce6e44b-8890-4ffa-9924-ecbf8fc1cc71,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_1b722179-b801-4287-a260-ff0185263520,06OPCORN B2  115.  B,24,true,1871494,_5ce6e44b-8890-4ffa-9924-ecbf8fc1cc71,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ce151e00-b372-4191-ae24-6f78fb7c4a26,06OPCPIE B1   115.  A,11,true,1871737,_2d8571bf-f3d2-43ea-968e-c3ee7bbcde4a,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3804aff4-0c63-457d-b262-56ebc456385f,06OPCPIE B2   115.  B,11,true,1871739,_2d8571bf-f3d2-43ea-968e-c3ee7bbcde4a,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7c5ad263-16dd-4ef5-b7bd-495b6f648050,06OPCPIK B1  115.  A,11,true,1872009,_e9718f05-5592-429f-9054-15b992281f9f,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3cf1699b-353e-4ec9-abcf-5f1a75781985,06OPCPLE B1    115.  A,11,true,1872134,_76ae3fb7-53e5-4176-bd61-3fdb8f34c7d6,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a33de5bd-3cc7-4dcc-a86d-150c06ad3e78,06OPCPMA B1  115.  A,24,true,1872405,_80f5d225-a9c5-4271-ad42-34b09278f06a,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_bf2f6b39-1b27-40ac-80b9-9cce9c21f045,06OPCPMA B2  115.  B,24,true,1872407,_80f5d225-a9c5-4271-ad42-34b09278f06a,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7347cc1c-225b-4d6c-8d30-44b28c7c2212,06OPCPQA B1  115.  A,11,true,1872700,_2089d56d-c5e7-4c3f-8a07-7b709422ef0e,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b814f605-3937-4453-b519-057501337db1,06   PQT BD  115.  a_,11,true,1873215,_12345a75-392a-4be0-ac3c-5bec140bcd34,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f55605d6-7d66-4456-85c9-106125345c1e,06OPCPTS B1   115.  A,11,true,1873335,_e949cd00-216d-49a8-a9df-eba49b5272d8,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_357a1e40-607f-4ccd-b55c-8d54abb1db49,06OPCPTS B2   115.  B,11,true,1873337,_e949cd00-216d-49a8-a9df-eba49b5272d8,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ec04b0f1-0574-4857-a9e4-796865ee2df7,06OPCRDP B1  115.  A,11,true,1873580,_93eb9a4a-0152-45e9-9c78-67063cb624e6,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_2de46120-6c57-4c78-96b7-8d56dac44fe8,06OPCRIE B1  115.  A,11,true,1873745,_fce31a91-ed97-4c01-8067-bebf0b285418,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_115deaf0-5025-47fb-85cf-3c714d07d8c1,06OPCRIO B1  115.  A,24,true,1873985,_bd763f85-f7b7-4d13-b3f0-cbc2a4946c2f,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cdffe5ec-9b4e-47d3-ba69-95546f86f658,06OPCROQ B1  115.  A,11,true,1874234,_df042e2c-4591-437c-96f4-5774ce1d2ec4,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a1cc6ff1-e07d-4760-b902-8804a79aa50b,06OPCROW B1  115.  A,11,true,1874624,_51a5c53b-863a-4ac8-bf85-bb058d83c72b,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c5909636-8a72-4899-98b0-eedc95f01f3d,06OPCSLL BD  115.  a_,11,true,1874740,_08ba43e0-8136-4453-96bc-f4fa6da9d527,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a5df526b-3ff3-4ffc-91b4-7852bcd88425,06OPCSMA B1   115.  A,11,true,1874981,_00656916-2000-40a7-b5d5-27ef4395094a,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_030730ac-4d50-48e5-8d63-56e03dad065d,06OPCSRD B1  115.  A,11,true,1875150,_2cf7e54f-8c05-4d8b-8808-73fa2b40b169,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f8ed15e5-e81f-438e-9f4e-37a88db83ed7,06OPCSTZ B1   115.  A,11,true,1875428,_53d55bb7-b5be-46c2-bd88-006a023c1ed4,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_8f3a64fa-8cbb-441e-b151-90baaa76c785,06OPCTHO B1  115.  A,11,true,1875748,_4a545844-97ff-4fa8-828a-22a7a953af2d,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_15f4e25a-524b-48ca-802e-440a60b9722b,06OPCTIB BD  115.  b_,16,true,1875988,_b5087d1b-1d16-495f-83ed-bde845e188d5,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e8baf7b0-0a57-4eaf-9838-2e34b83e8dc4,06OPCTPQ B1  115.  A,24,true,1876126,_12bb0fb9-c862-4395-bac7-b2846ddc1484,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_049df7e4-f7b0-41b4-86bd-337a54a882bf,06OPCUNI B1  115.  A,24,true,1876479,_44b9b6d1-544d-4c48-a17b-d3d82f0efce1,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_2980514d-d69a-42f6-9991-0981e516d357,06OPCVAP B1  115.  A,11,true,1876831,_bf60a248-6000-4611-a8e6-051d84673516,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_772fd5bf-105b-44f5-ab90-e107cc5ce43a,06OPCVJD B1   115.  A,11,true,1876960,_988e00eb-a45c-48af-b4e2-e03e2ab1d3ab,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_531750cc-dcc3-4f15-b1f1-ddd618331921,06OPCVLL B1  115.  A,24,true,1877228,_c16bf963-7938-45d9-8a46-11e83ecfdf3c,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_af301d0c-672c-46e5-8875-5e5e6a51382a,06OPCVOT B1  115.  A,24,true,1877594,_42d2954e-c2aa-4091-92f0-c6fc27f408ac,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c47af813-483f-4769-a7e4-ff1d0ceb0db8,06OPCVRO B1  115.  A,69,true,1877723,_1568e6bf-9a98-4d5a-8b5d-f250f97fa6c6,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_14780101-2136-4abf-8c0e-230c62796c1b,06OPCVSL B1  115.  A,11,true,1877859,_c5049c60-f2e8-441a-a2a3-328cf02f1599,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3e0fb13e-5da2-4028-9021-08b24b324afd,06OPCVSL B1  13.8  A,11,true,1877882,_b6ee4d66-9697-486c-aff5-757c421ad3f0,BusbarSection,MMS/MONTERREY,38174589,MONTERREY,_90260381-2089-4a86-b9e9-005786957a95,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_9fead313-b7f8-4dac-8013-b006cfbc71b9,07   TEE B1  13.8  A,23,true,1878125,_a0e1d11f-1ca7-46f7-84d7-aebf782fdc7f,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a6c3813c-5540-481a-9578-36ea89fe6da9,07   TEE B1  69.0  A,23,true,1878178,_052156b1-4912-4820-b596-7b02ec5b5a41,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_092ceed9-b70b-402a-86b0-8cdf4bd46e58,07   TRI B1  115.  A,23,true,1878730,_04705d08-824d-47b9-8192-ae5accad1061,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_53cbd788-3772-4408-b440-bd74575ab29c,07   TRI B1  13.8  A,23,true,1878762,_464aa311-23f6-4c98-8874-6faea24494fc,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_bc377152-6090-4c02-8775-010e15333860,07   TRI B2  13.8  B,23,true,1878764,_464aa311-23f6-4c98-8874-6faea24494fc,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_723fe6fe-4dd1-4374-9d30-f55197832c42,07   UND B1  69.0  A,23,true,1879159,_7eb0eab6-d7ac-4e70-a97e-e525e01fa922,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cb744a50-cfe4-4329-a8f4-fb1cb60118d6,07   UND B1  13.8  A,23,true,1879197,_10f5f7a3-a370-4250-95b9-7a685a023d5b,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_161411c3-1198-4e58-86bf-54a76518cd72,07   UND B2  13.8  B,23,true,1879199,_10f5f7a3-a370-4250-95b9-7a685a023d5b,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c4507112-edd4-473c-9ba4-9ca37062611d,07   VAS BD  69.0  A,23,true,1880356,_df296706-ba75-4b05-b5fc-df8c1e6c7199,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_1d038393-8c57-474e-be8c-dfe4c7770ebe,07   VIG BD  69.0  A,23,true,1880474,_5a7acd76-0444-42b8-bf69-fda549dcbc4a,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_4f95ba39-229b-4aae-8901-c6e1060cda6c,07   VLP B1  13.8  A,23,true,1880597,_82378377-8d16-4e46-91b8-e03937eb4605,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_65953ae9-6366-462c-85e7-055cda05b10f,07   VLP B2  13.8  B,23,true,1880599,_82378377-8d16-4e46-91b8-e03937eb4605,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_87884c54-fa74-4d8f-8916-1bb0a9d2bf55,07   VLP B1  69.0  A,23,true,1880645,_29846e11-4336-42fa-bce5-953a5406ffd4,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_d8b40c03-9dec-40ca-93ab-5a90f3e90ac9,07   VLP B2  69.0  B,23,true,1880647,_29846e11-4336-42fa-bce5-953a5406ffd4,BusbarSection,MMS/ENSENADA,38174501,ENSENADA,_cfbca319-1201-4231-9a56-447ca25ef523,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e8c41025-5054-42df-8a5e-8d9380e14ab0,07   VPM B1  13.8  A,23,true,1880909,_57f5faab-5dc2-4917-91fe-cebad5d2b9e6,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_45b9d997-5ec6-42d6-925f-f2b30627b81e,07   VPM B2  13.8  B,23,true,1880911,_57f5faab-5dc2-4917-91fe-cebad5d2b9e6,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_312d163d-10cd-43ac-8171-fc661262946c,07   VPM B1  69.0  A,23,true,1880941,_65d99093-cc6f-4bbd-81c5-41ec7a940298,BusbarSection,MMS/TIJUANA,38174499,TIJUANA,_bbd923e6-b1ff-4cf4-8df9-e2f2c9209cee,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6b2682aa-44a8-46b3-a48e-4deef917ec5b,07   TDM BD  18.0  1,99,true,1881173,_12c3af93-9561-4bcb-8990-59e7cd9d3496,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a4864211-3a18-41f6-91de-b27a0d4fca0a,07   TDM BD  18.0  2,99,true,1881175,_12c3af93-9561-4bcb-8990-59e7cd9d3496,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a0afa42d-907a-4f0c-ab1e-f1c4fd52e48e,07   TDM BD  21.0  3,99,true,1881189,_2602b938-6762-427e-a08a-4f166aaec447,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6f8cfda0-4b40-46a0-bdc6-f44b45a23555,07   TDM B1  230.  A,99,true,1881204,_98296dca-a983-499b-bdb1-72dd872fb802,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b76c91f9-8621-48b8-a82a-791e9bdfaf00,07   TDM B2  230.  B,99,true,1881206,_98296dca-a983-499b-bdb1-72dd872fb802,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_fd2d6a0e-c249-4f94-ba05-5f4c0f0a97d2,07   TDM B3  230.  C,99,true,1881208,_98296dca-a983-499b-bdb1-72dd872fb802,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_2d8898f6-5a0c-4a69-9280-8bd7b5b04f2d,07   TDM B4  230.  D,99,true,1881210,_98296dca-a983-499b-bdb1-72dd872fb802,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_2299c2c0-21e4-4f75-886d-3bcc4aa31c64,07   A58 B1  161.  A,99,true,1881317,_0e7adedf-60f3-4774-b402-5721516b3b16,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_dcc751fa-8d45-40b5-ab99-d314852cc1f5,07   A58 B2  161.  B,99,true,1881319,_0e7adedf-60f3-4774-b402-5721516b3b16,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_351c83d9-1262-4232-a66c-784a2b3a74e0,07   A58 B1  92.0  A,99,true,1881347,_971d252e-05e9-446f-8998-b1abeab8697e,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6fa8a5d3-51e3-4266-a9d4-c887acf16066,07   A58 B2  92.0  B,99,true,1881349,_971d252e-05e9-446f-8998-b1abeab8697e,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_957957dc-7466-4c54-aa8a-a180d8a25083,07   ALH B1  161.  A,99,true,1881964,_10801250-c996-43ca-b02e-dae536802642,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0c07ce76-04ab-4f13-a766-555b8eaa33ec,07   ALH B2  161.  B,99,true,1881966,_10801250-c996-43ca-b02e-dae536802642,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c6ad5ded-fef5-47e2-987d-b9be2a56a93c,07   ARK B1  161.  A,99,true,1882002,_e65d394e-a6fc-47b3-9501-a2c45f5914cd,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_93bc9e76-71bd-472d-b843-d8bb16d971ae,07   ARK B2  161.  B,99,true,1882004,_e65d394e-a6fc-47b3-9501-a2c45f5914cd,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b9edf369-93b1-43c4-8082-947c7bca4647,07   COV B1  230.  A,99,true,1882042,_a223c7fe-aadf-4c46-b6db-9c7513b80713,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_28f15d43-187b-4be6-8882-11d4690e6147,07   COV B2  230.  B,99,true,1882044,_a223c7fe-aadf-4c46-b6db-9c7513b80713,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_bebffce3-bb8d-4e8d-a122-3c4fe5a7a504,07   COV B1  92.0  A,99,true,1882075,_26d5fe31-6ff4-4a60-bd04-2ba4f8f5d579,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5de272f3-a25b-4734-8c2a-d195aba57d43,07   COV B2  92.0  B,99,true,1882077,_26d5fe31-6ff4-4a60-bd04-2ba4f8f5d579,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_34e1b8ac-9aeb-4402-8930-421bcbb992b3,07   COV BD  92.0  g_,99,true,1882079,_26d5fe31-6ff4-4a60-bd04-2ba4f8f5d579,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cdfa9a43-5b4a-4d86-a97e-b7a680f5aaba,07   COV B1  161.  A,99,true,1882129,_c140f4b3-3dca-462c-9c4f-8134e8d947dd,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_8ca280ee-4242-4eec-b213-af80e4207769,07   COV B2  161.  B,99,true,1882131,_c140f4b3-3dca-462c-9c4f-8134e8d947dd,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7e8b50f5-bb17-48e8-917f-2b69fdebc7e8,07   ECR B1  92.0  A,99,true,1882333,_024b592f-a140-4989-9d2f-abb1d8a497de,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_98f58e2f-ee02-4d86-b400-90c332875383,07   ECR B2  92.0  B,99,true,1882335,_024b592f-a140-4989-9d2f-abb1d8a497de,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_db0fd1b4-332f-4e86-ae4e-0ab482c8467b,07   ECR B1  230.  A,99,true,1882519,_9e2aa30f-9b25-4463-9b5b-f4b580444995,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_09650c3e-4aec-45a9-8413-db2ef325f389,07   HLI B1  230.  A,99,true,1883895,_aa934850-2a33-4db8-99e5-78eff616c483,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0cc996b1-8263-4373-886c-62d6413d9105,07   HLI BD  92.0  b_,99,true,1883909,_a36c7764-43a1-46b0-b745-13d178a98567,BusbarSection,MMS/WECC,38174498,WECC,_2dcfd3d5-2c3c-4be0-b9ac-6c53bf97e1e1,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
