"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","GeneratingUnit:
Path","GeneratingUnit:
InternalId","GeneratingUnit:
Name","SynchronousMachine:
SynchronousMachineMemberOfGeneratingUnit:
GeneratingUnit:
ID","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_3172abe8-196a-4c64-b914-b7ab87704ceb,1063515,UN-05,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,Network/.Generation/02LA_VENTA_DOS/02LVD-U5 Unit,2392381,02LVD-U5 Unit,_52f54645-2e68-4bca-9a70-26ae878116b5,_72966613-ed33-4f1f-91ed-cb5924dfed25,WindGeneratingUnit
_5b36cf05-319e-4837-aa5d-09681e259121,1066419,UN-03,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,Network/.Generation/02PETRO_MORELOS/02PMO-U3 Unit,2395165,02PMO-U3 Unit,_d97837c5-a48c-4bf7-ba4b-ddf0d05b8349,_d7ef29f0-698f-4490-b36f-64a87ad825e3,ThermalGeneratingUnit
_7fc6ce73-4fa8-4031-930f-c0940c241ad2,1066421,UN-04,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,Network/.Generation/02PETRO_MORELOS/02PMO-U4 Unit,2395176,02PMO-U4 Unit,_30756d08-8403-468c-bd04-a0e1a1d3c857,_d7ef29f0-698f-4490-b36f-64a87ad825e3,ThermalGeneratingUnit
_5a9baec2-d74d-484f-8138-d5dd27743a60,1066423,UN-05,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,Network/.Generation/02PETRO_MORELOS/02PMO-U5 Unit,2395187,02PMO-U5 Unit,_f368f596-48f1-456d-8e6e-ebc76bd294fe,_d7ef29f0-698f-4490-b36f-64a87ad825e3,ThermalGeneratingUnit
_573ad3b0-3d49-49a6-8c29-cc72febae61b,1066906,UN-01,_dabf1cd5-cb45-468d-be54-614f2b040e71,SynchronousMachine,Network/.Generation/02REF_LAZARO_CARDENAS/02RLC-U1 Unit,2395282,02RLC-U1 Unit,_6eb3bc22-62bb-4dc4-9dcc-1cc0434785f9,_944217f0-c0dd-4890-ad0f-17db46d893c1,ThermalGeneratingUnit
_4d03e93b-db10-44bb-88e1-dfe302ca1f5a,1067376,UN-11,_af5e90ac-b9e4-4d3e-99cd-5f374a9afd95,SynchronousMachine,Network/.Generation/02REFINERIA_MINATITLAN/02RMN-U11 Unit,2395295,02RMN-U11 Unit,_23d68f39-5f2d-4f78-b419-2eba1ef61efc,_40de30eb-f37c-4bfa-bd54-a0821933baeb,ThermalGeneratingUnit
_2156a27c-2fe7-4451-9cf9-b3f4922534da,1067590,UN-01,_9466960d-228c-49c3-bc07-49a9f3a59670,SynchronousMachine,Network/.Generation/02REFINERIA_SALINA_CRUZ/02RSC-U1 Unit,2395308,02RSC-U1 Unit,_91327969-bde4-4d93-94a0-2e7eea09da05,_92426616-abd8-409b-9017-3e8dcfa28ce3,ThermalGeneratingUnit
_2b39cb13-d18c-4cfb-80b0-e590cdb42955,1069712,UN-01,_dc4a3835-8d2a-4764-a299-26e3225f7882,SynchronousMachine,Network/.Generation/02TROY/02TOY-U1 Unit,2395444,02TOY-U1 Unit,_bad005e7-b222-4291-b22e-99a96779a324,_d9a9f89a-5869-4186-ad71-f1acf2d90d29,ThermalGeneratingUnit
_e4353381-5b7f-48b1-8c9f-15a7fdc5cd0c,1069906,UN-01,_89728744-f3eb-424a-b812-21ede98625ff,SynchronousMachine,Network/.Generation/02TEREFTALATOS/02TRT-U1 Unit,2395457,02TRT-U1 Unit,_2180a1aa-b069-4987-8a78-4d815346850d,_0bc84aaf-6a94-48d2-92a5-36c4d2ecc535,ThermalGeneratingUnit
_d73ab9d9-e093-4fdb-83e8-8d833fdce2c4,1070808,UN-01,_a4cca38b-d1f5-4c48-a687-14e8f595d4e0,SynchronousMachine,Network/.Generation/02LA_VENTA_PEMEX/02VEP-U1 Unit,2395574,02VEP-U1 Unit,_91c05974-b286-46b6-9c91-9d9b4e385b2d,_269adde4-6b68-4283-9598-202ddca71957,ThermalGeneratingUnit
_03129e14-f96a-42be-bf46-b3be09d0ddab,1076141,UN-01,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.Generation/02COLOTLIPA/02CLT-U1 Unit,2392795,02CLT-U1 Unit,_4398c500-134a-4d54-89e3-8f5c0cd49bbc,_26dc3fc3-51d8-4710-8f7b-99ba8283fef5,HydroGeneratingUnit
_07bbebd3-8e2c-4910-aed1-4fb85b4fc773,1076143,UN-02,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.Generation/02COLOTLIPA/02CLT-U2 Unit,2392796,02CLT-U2 Unit,_7b1ae9e6-6251-4dac-90fb-9606117864b2,_26dc3fc3-51d8-4710-8f7b-99ba8283fef5,HydroGeneratingUnit
_69945ffc-4808-4565-809e-77a13c11cb35,1076145,UN-03,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.Generation/02COLOTLIPA/02CLT-U3 Unit,2392797,02CLT-U3 Unit,_f0d68c63-b6f6-4ab7-96c3-a08362015d75,_26dc3fc3-51d8-4710-8f7b-99ba8283fef5,HydroGeneratingUnit
_8fa134a4-1110-49f9-9e78-b3e3f1f7c1a1,1076147,UN-04,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.Generation/02COLOTLIPA/02CLT-U4 Unit,2392798,02CLT-U4 Unit,_f73244b9-93a4-415a-8445-3a542a91fb82,_26dc3fc3-51d8-4710-8f7b-99ba8283fef5,HydroGeneratingUnit
_1517342c-4d06-4c0c-9889-bd240a55629d,1092778,UN-01,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.Generation/02VENTA/02VEN-U1 Unit,2394462,02VEN-U1 Unit,_5e4d1338-7e0d-441f-a149-6aece28d30dc,_e2fe2d47-d1f7-4888-b8b8-bae72b50abba,HydroGeneratingUnit
_8e0df92e-8aef-4f86-8c24-1a241a7dbc6d,1092780,UN-02,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.Generation/02VENTA/02VEN-U2 Unit,2394463,02VEN-U2 Unit,_a6db7723-71d9-42e2-aedc-e366503006a2,_e2fe2d47-d1f7-4888-b8b8-bae72b50abba,HydroGeneratingUnit
_cf164bef-2844-4164-9508-6ea1dd30d3ae,1092782,UN-03,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.Generation/02VENTA/02VEN-U3 Unit,2394464,02VEN-U3 Unit,_8154999b-cd37-442f-8442-872316e9807e,_e2fe2d47-d1f7-4888-b8b8-bae72b50abba,HydroGeneratingUnit
_a9a92b1c-21d0-4856-9f84-3fa9bace4302,1092784,UN-04,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.Generation/02VENTA/02VEN-U4 Unit,2394465,02VEN-U4 Unit,_8c0ffa84-34fc-4b51-a828-095563e72325,_e2fe2d47-d1f7-4888-b8b8-bae72b50abba,HydroGeneratingUnit
_4e13a4be-4d0a-4223-9a57-0a4bda6ef48b,1092786,UN-05,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.Generation/02VENTA/02VEN-U5 Unit,2394466,02VEN-U5 Unit,_71a38235-e8e9-4229-9656-6656182e4928,_e2fe2d47-d1f7-4888-b8b8-bae72b50abba,HydroGeneratingUnit
_17178565-acc5-4901-9ffd-27bc4fc807a1,1119353,UN-01,_e4b8b273-a5f9-4d46-9724-09962c30a485,SynchronousMachine,Network/.Generation/02ATEXCACO/02AXO-U1 Unit,2392772,02AXO-U1 Unit,_2ab53f23-8eb8-47e3-b2b8-73ade58df35d,_af6ddc57-27db-4289-b37e-370d0166ca3d,HydroGeneratingUnit
_74ef90cb-ad0b-4d49-9c9e-cdf6958585d8,1119355,UN-02,_e4b8b273-a5f9-4d46-9724-09962c30a485,SynchronousMachine,Network/.Generation/02ATEXCACO/02AXO-U2 Unit,2392773,02AXO-U2 Unit,_f11f3cbf-4aee-4fa5-ab43-0a4007b7945d,_af6ddc57-27db-4289-b37e-370d0166ca3d,HydroGeneratingUnit
_6bc45ee0-f435-48a4-8f96-bb7469984247,1120714,UN-04,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,Network/.Generation/02DISTRITO_INDUSTRIAL/02DIN-U4 Unit,2394683,02DIN-U4 Unit,_2049cefd-ac35-4bd1-a3bf-7cf0b5f70717,_4b4916e5-9c5a-49b1-b6e8-35e67007291a,ThermalGeneratingUnit
_45599609-e037-4376-b5b1-8600a3aa6c38,1120716,UN-05,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,Network/.Generation/02DISTRITO_INDUSTRIAL/02DIN-U5 Unit,2394694,02DIN-U5 Unit,_087f16b2-7f5b-4fa0-b08a-1569c0b7e8b4,_4b4916e5-9c5a-49b1-b6e8-35e67007291a,ThermalGeneratingUnit
_91979792-80ac-4f5a-853f-5fbbb249152e,1120718,UN-06,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,Network/.Generation/02DISTRITO_INDUSTRIAL/02DIN-U6 Unit,2394705,02DIN-U6 Unit,_0e105749-2088-4e08-8489-99c33f990412,_4b4916e5-9c5a-49b1-b6e8-35e67007291a,ThermalGeneratingUnit
_90a36dfe-467f-430d-8e42-0de2cd51ca4e,1120962,UN-01,_1d479a4d-a279-4805-988d-29f0afc16810,SynchronousMachine,Network/.Generation/02EL_ENCANTO/02ECT-U1 Unit,2392959,02ECT-U1 Unit,_711acdb0-9350-4ad4-8420-1127e07cdc0b,_73417e37-3c03-496f-96d2-c2f6e9374edb,HydroGeneratingUnit
_a32b0e03-3ecb-461e-876e-c1f21dbd9268,1120964,UN-02,_1d479a4d-a279-4805-988d-29f0afc16810,SynchronousMachine,Network/.Generation/02EL_ENCANTO/02ECT-U2 Unit,2392960,02ECT-U2 Unit,_3128dd0f-d859-4950-87be-082b4b98f864,_73417e37-3c03-496f-96d2-c2f6e9374edb,HydroGeneratingUnit
_be97d379-2002-4f47-bcf5-b0a19d1b2db0,1122125,UN-10,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,Network/.Generation/02HUMEROS/02HMS-U10 Unit,2394873,02HMS-U10 Unit,_24c54a00-6d2d-48c1-bdf0-e6a51e076b48,_bbdf6a31-a3e0-4476-934b-07167c06c599,ThermalGeneratingUnit
_77e7c275-2673-4778-b2ce-5077d3a082c9,1122127,UN-11,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,Network/.Generation/02HUMEROS/02HMS-U11 Unit,2394884,02HMS-U11 Unit,_0346f22b-170a-44c7-8650-80f43af60b0b,_bbdf6a31-a3e0-4476-934b-07167c06c599,ThermalGeneratingUnit
_dc9fe9fd-2af2-4282-b012-0f986067bf54,1122129,UN-09,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,Network/.Generation/02HUMEROS/02HMS-U9 Unit,2394936,02HMS-U9 Unit,_80cbd311-c88b-4460-9914-53e4816b5e55,_bbdf6a31-a3e0-4476-934b-07167c06c599,ThermalGeneratingUnit
_e7cfccbc-1269-4d8b-876a-c054523e1568,1122141,UN-03,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,Network/.Generation/02HUMEROS/02HMS-U3 Unit,2394903,02HMS-U3 Unit,_afe42a4c-b024-4ca2-89f7-c2904cd52860,_bbdf6a31-a3e0-4476-934b-07167c06c599,ThermalGeneratingUnit
_3a33cebe-3bcf-4c3b-97ef-c1211614fda7,1122143,UN-06,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,Network/.Generation/02HUMEROS/02HMS-U6 Unit,2394914,02HMS-U6 Unit,_c2b6d627-e1c6-4c2a-858a-4db964b24967,_bbdf6a31-a3e0-4476-934b-07167c06c599,ThermalGeneratingUnit
_881cba53-fb0d-436e-8db8-979fbcd8574d,1122145,UN-08,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,Network/.Generation/02HUMEROS/02HMS-U8 Unit,2394925,02HMS-U8 Unit,_86dda30c-f713-462e-821c-6b26dee11a62,_bbdf6a31-a3e0-4476-934b-07167c06c599,ThermalGeneratingUnit
_5d40c3d6-180d-491b-b2ef-7379e4a369ba,1123961,UN-01,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,Network/.Generation/02MINAS/02MIS-U1 Unit,2392965,02MIS-U1 Unit,_0f8e9161-33e9-4dc6-a1a7-542af8ae7aae,_b668d8f0-b69c-47eb-82d4-ceddca4ae23a,HydroGeneratingUnit
_fc18ba4b-c925-46cf-aab0-5624e474b014,1123963,UN-02,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,Network/.Generation/02MINAS/02MIS-U2 Unit,2392966,02MIS-U2 Unit,_3e892b8f-1ab0-4d2c-a197-ba2b33b51b51,_b668d8f0-b69c-47eb-82d4-ceddca4ae23a,HydroGeneratingUnit
_465e108d-484a-4590-83c9-f74d444f0465,1123965,UN-03,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,Network/.Generation/02MINAS/02MIS-U3 Unit,2392967,02MIS-U3 Unit,_424cfa61-9bdc-493b-9ca9-e2bdf6b511a8,_b668d8f0-b69c-47eb-82d4-ceddca4ae23a,HydroGeneratingUnit
_954a0392-558e-4a47-991f-84ee07f53742,1131230,UN-01,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,Network/.Generation/02CACTUS_PEMEX/02CAX-U1 Unit,2394484,02CAX-U1 Unit,_07d4b0ab-abfe-48d7-bdcc-a1122e6c2b8d,_efec91c4-1535-4ffa-aad5-a1894454aa46,ThermalGeneratingUnit
_538ee239-990b-4306-8a6d-100006f4db49,1131232,UN-02,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,Network/.Generation/02CACTUS_PEMEX/02CAX-U2 Unit,2394495,02CAX-U2 Unit,_23b2184a-a2d9-477a-9114-e206212c2dec,_efec91c4-1535-4ffa-aad5-a1894454aa46,ThermalGeneratingUnit
_819ae4a5-e0d3-4950-a811-e0815c41a81a,1131234,UN-03,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,Network/.Generation/02CACTUS_PEMEX/02CAX-U3 Unit,2394506,02CAX-U3 Unit,_5fcde4c5-82da-42a3-ae12-04774d9616bd,_efec91c4-1535-4ffa-aad5-a1894454aa46,ThermalGeneratingUnit
_2be465e4-fe0d-4bd7-b501-4ee79929fbba,1131422,UN-02,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,Network/.Generation/02CECILIO_DEL_VALLE/02CCL-U2 Unit,2392778,02CCL-U2 Unit,_a0ae6aaa-1966-4fc2-9595-d4b28e1c8d9d,_64b4dc79-f02d-4676-ab7c-1ffef4a48d9b,HydroGeneratingUnit
_0ac9ad63-f66d-4418-b4a4-cf5fb017d284,1131424,UN-03,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,Network/.Generation/02CECILIO_DEL_VALLE/02CCL-U3 Unit,2392779,02CCL-U3 Unit,_de1e85c0-b0a5-4ff5-be1a-65a02f89de24,_64b4dc79-f02d-4676-ab7c-1ffef4a48d9b,HydroGeneratingUnit
_2cd4e2b1-8fc7-40ed-af1b-17892ca6f67b,1131426,UN-04,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,Network/.Generation/02CECILIO_DEL_VALLE/02CCL-U4 Unit,2392780,02CCL-U4 Unit,_59cbe39a-d42b-40a1-b9bf-4532431b4e49,_64b4dc79-f02d-4676-ab7c-1ffef4a48d9b,HydroGeneratingUnit
_3d4d1204-1954-4f19-9663-a623395f5eb9,1135635,UN-03,_e5882984-5199-44ea-a0db-df52767bff76,SynchronousMachine,Network/.Generation/02CD_PEMEX/02CPX-U3 Unit,2394657,02CPX-U3 Unit,_903ccd78-ba7a-494e-aea7-72e83a96c795,_694cee4c-a524-4bbe-9c44-afee57583e84,ThermalGeneratingUnit
_689d6a85-b40e-4f8b-a524-b4f5c92f3c84,1135637,UN-04,_e5882984-5199-44ea-a0db-df52767bff76,SynchronousMachine,Network/.Generation/02CD_PEMEX/02CPX-U4 Unit,2394668,02CPX-U4 Unit,_2e952978-3f1a-402f-9259-714a824f0b8f,_694cee4c-a524-4bbe-9c44-afee57583e84,ThermalGeneratingUnit
_63254506-e815-48d1-b799-a583da24e4a8,1148859,UN-01,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine,Network/.Generation/02SCHPOINA/02SCH-U1 Unit,2394130,02SCH-U1 Unit,_d7c5280a-5cf5-4f0d-8bd6-a1cc696ac9a0,_efa49f34-8887-4a38-89ff-85242c4e22d3,HydroGeneratingUnit
_802278b7-64b1-4a95-8a22-184d28870893,1148861,UN-02,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine,Network/.Generation/02SCHPOINA/02SCH-U2 Unit,2394131,02SCH-U2 Unit,_2952ed09-7ef7-4353-be30-687a80bc1f23,_efa49f34-8887-4a38-89ff-85242c4e22d3,HydroGeneratingUnit
_7b6a9c53-cac2-477a-8f6d-7f50d49fde58,1148863,UN-03,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine,Network/.Generation/02SCHPOINA/02SCH-U3 Unit,2394132,02SCH-U3 Unit,_908992aa-bfa2-4d89-8520-106e80ad7c7d,_efa49f34-8887-4a38-89ff-85242c4e22d3,HydroGeneratingUnit
_93a475ae-f741-48cc-a487-d2d12c999a4e,1160103,UN-03,_5c53ce87-9957-4792-9a97-7c73dbc2aa09,SynchronousMachine,Network/.Generation/02BIO_PAPEL/02BPP-U3 Unit,2394469,02BPP-U3 Unit,_4265b886-c969-4862-9d56-98f3f4007782,_5dd82026-61f8-44a8-a954-062083c75ebb,ThermalGeneratingUnit
_8d2a6bed-53a3-4366-bd70-2dbca8e3a91c,1164814,UNPQ1,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,Network/.Generation/02DOS BOCAS_DBC-PQ1/02DBC-PQ1 Unit,2395981,02DBC-PQ1 Unit,_6f129977-8cfc-4557-b1ef-871db2fab17d,_6743d12a-9d5f-4ae3-a12a-ebef04c073be,ThermalGeneratingUnit
_06554bf0-14a7-42c2-9985-fa256d5c212d,1164816,UN-01,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,Network/.Generation/02DOS BOCAS_DBC-PQ1/02DBC-U1 Unit,2395994,02DBC-U1 Unit,_a00ea626-b3d5-4c63-b6a0-cfa1a991576c,_6743d12a-9d5f-4ae3-a12a-ebef04c073be,ThermalGeneratingUnit
_acc9534d-bafb-4cc2-a128-18ebef00c3f6,1164818,UN-02,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,Network/.Generation/02DOS BOCAS_DBC-PQ1/02DBC-U2 Unit,2396005,02DBC-U2 Unit,_8369dfe4-66fe-42ab-ac74-2374bdde156a,_6743d12a-9d5f-4ae3-a12a-ebef04c073be,ThermalGeneratingUnit
_ca6d417e-b848-4ab6-8ed0-1cab6c23b758,1164820,UN-05,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,Network/.Generation/02DOS BOCAS_DBC-PQ1/02DBC-U5 Unit,2396016,02DBC-U5 Unit,_67ebcb45-6665-4e37-9f8f-b536c155532b,_6743d12a-9d5f-4ae3-a12a-ebef04c073be,ThermalGeneratingUnit
_2a0d2f2b-efee-4618-9c86-3b96ebe6bdc2,1169829,UN-01,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine,Network/.Generation/02INGENIO_SAN_NICOLAS/02ISN-U1 Unit,2395027,02ISN-U1 Unit,_708a195e-e5ff-4f0c-b42e-d3fd76d4816c,_5fb84efe-a266-4040-bbcd-2fd478e052e6,ThermalGeneratingUnit
_c1de0706-ec6d-468e-96d7-1ef94b65cd19,1169831,UN-02,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine,Network/.Generation/02INGENIO_SAN_NICOLAS/02ISN-U2 Unit,2395038,02ISN-U2 Unit,_e608862e-66a0-4d77-ba6a-6711e26b8b89,_5fb84efe-a266-4040-bbcd-2fd478e052e6,ThermalGeneratingUnit
_5a571b9c-9e2e-4364-b51a-00805810c844,1169833,UN-03,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine,Network/.Generation/02INGENIO_SAN_NICOLAS/02ISN-U3 Unit,2395049,02ISN-U3 Unit,_702ecf9f-bc6e-4c64-82e8-c882f947f5b3,_5fb84efe-a266-4040-bbcd-2fd478e052e6,ThermalGeneratingUnit
_73b299c9-9373-47f6-b02a-d220a2d341c5,1177434,UN-01,_d66d6ae0-3893-4789-8c91-3e481bd79869,SynchronousMachine,Network/.Generation/02HIDROELECTR_VERACRUZ/02PHV-U1 Unit,2394118,02PHV-U1 Unit,_359b17ee-de6c-4dbe-9a26-c96a8c6e83a7,_19dc00d4-24f0-4e4c-b528-53bbcfee9280,HydroGeneratingUnit
_2c5c46b6-09d0-4718-8630-2bbfe35818f3,1178694,UN-01,_c9a3bda1-df43-4a09-afae-7176f92450e7,SynchronousMachine,Network/.Generation/02STA_GERTRUDIS/02PSG-U1 Unit,2394123,02PSG-U1 Unit,_43702a9a-6b40-4e3e-859f-bdab8ae10795,_df752e9c-9017-4996-a3a4-79ab4a47e14c,HydroGeneratingUnit
_caca5dd6-e6a4-4d9c-929e-25ee8bbed834,1178696,UN-02,_c9a3bda1-df43-4a09-afae-7176f92450e7,SynchronousMachine,Network/.Generation/02STA_GERTRUDIS/02PSG-U2 Unit,2394124,02PSG-U2 Unit,_193b5835-104e-45a1-99cd-88b00a2c06d7,_df752e9c-9017-4996-a3a4-79ab4a47e14c,HydroGeneratingUnit
_88462e86-ad23-4b77-b48f-1e5ff7d3d5b3,1178710,UN-03,_87b71cd1-1880-4098-a326-9ac24b0e36e3,SynchronousMachine,Network/.Generation/02STA_GERTRUDIS/02PSG-U3 Unit,2394125,02PSG-U3 Unit,_72497fc7-c8cd-4c93-bfe3-0615c1096bea,_df752e9c-9017-4996-a3a4-79ab4a47e14c,HydroGeneratingUnit
_f5e948e3-8eee-4934-bf56-ea1f18318e0a,1183820,UN-01,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,Network/.Generation/02TEMASCAL I/02TMU-U1 Unit,2394138,02TMU-U1 Unit,_5e30583b-5941-4651-9ab4-615496c13db7,_4dd0b6d3-7047-413c-b162-ef98eaae9c21,HydroGeneratingUnit
_724c9ff3-c5a4-4d30-b148-032f5762089f,1183822,UN-02,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,Network/.Generation/02TEMASCAL I/02TMU-U2 Unit,2394189,02TMU-U2 Unit,_4bdcf6c7-4c10-449a-b88d-3f3e8a4beb33,_4dd0b6d3-7047-413c-b162-ef98eaae9c21,HydroGeneratingUnit
_a0422ff6-410b-409d-9a29-692f3e4625de,1183824,UN-03,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,Network/.Generation/02TEMASCAL I/02TMU-U3 Unit,2394240,02TMU-U3 Unit,_583b8386-03ff-449c-ad39-82cfa4e529b1,_4dd0b6d3-7047-413c-b162-ef98eaae9c21,HydroGeneratingUnit
_4a9fa5f3-aaf1-44c4-a462-94ed6111dd7e,1183826,UN-04,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,Network/.Generation/02TEMASCAL I/02TMU-U4 Unit,2394291,02TMU-U4 Unit,_fbbd66b3-cc60-4f47-b39b-18623704ed6a,_4dd0b6d3-7047-413c-b162-ef98eaae9c21,HydroGeneratingUnit
_68c8ad23-f05f-4874-8fb8-998e023b0e54,1183828,UN-05,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,Network/.Generation/02TEMASCALII/02TMU-U5 Unit,2394345,02TMU-U5 Unit,_04f367fd-1dad-47f8-8d16-f1d9f28f1237,_47088db3-efeb-43fb-81b2-9408c47bfedf,HydroGeneratingUnit
_bea041f2-3ced-4be6-a424-0fa00c73ac41,1183830,UN-06,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,Network/.Generation/02TEMASCALII/02TMU-U6 Unit,2394396,02TMU-U6 Unit,_6d56b754-50e3-4c73-be1b-78a768e10479,_47088db3-efeb-43fb-81b2-9408c47bfedf,HydroGeneratingUnit
_72578017-127c-4396-83c9-7fcd9a2b7b48,1184359,UN-01,_d262342f-285f-4fb4-8dcc-f343e79db96a,SynchronousMachine,Network/.Generation/02TUXPANGO/02TPG-U1 Unit,2394452,02TPG-U1 Unit,_5eb91317-374f-40ec-bfda-97daae63f64f,_0e62f254-3437-4126-b73f-396e28ad67a7,HydroGeneratingUnit
_31ecd1b7-9f57-4a25-bf8b-a8976dfc1ee2,1184361,UN-02,_d262342f-285f-4fb4-8dcc-f343e79db96a,SynchronousMachine,Network/.Generation/02TUXPANGO/02TPG-U2 Unit,2394453,02TPG-U2 Unit,_52f63d99-46e6-444c-8304-76aed74f0d60,_0e62f254-3437-4126-b73f-396e28ad67a7,HydroGeneratingUnit
_260bc35a-6c04-45dd-bf99-da6cc7a8f623,1184378,UN-03,_525b3293-459c-4a2e-8cf8-4215cd70464e,SynchronousMachine,Network/.Generation/02TUXPANGO/02TPG-U3 Unit,2394454,02TPG-U3 Unit,_70a64a3f-2ccd-451c-9268-79ee14dff7ef,_0e62f254-3437-4126-b73f-396e28ad67a7,HydroGeneratingUnit
_345efc16-8919-48ff-8663-2587d2ae73b2,1184380,UN-04,_525b3293-459c-4a2e-8cf8-4215cd70464e,SynchronousMachine,Network/.Generation/02TUXPANGO/02TPG-U4 Unit,2394455,02TPG-U4 Unit,_43060aea-914d-40b3-87b5-5db84aecf1bc,_0e62f254-3437-4126-b73f-396e28ad67a7,HydroGeneratingUnit
_137429f1-de38-4882-b5d9-27e21eace632,1185522,UN-01,_adb38285-da96-4d1f-bf67-c661372cc55c,SynchronousMachine,Network/.Generation/02INGENIO_TRES_VALLES/02TVP-U1 Unit,2395561,02TVP-U1 Unit,_0511e613-0abc-43dd-9213-3a89a27fdf24,_7ec53e37-212c-4c91-8cdb-f782b0319da1,ThermalGeneratingUnit
_bab093a7-c54c-4181-b34f-59006a64c993,1187806,CE-01,_2635ce39-bf8d-4d68-8cf3-5e82dedd84ed,SynchronousMachine,Network/Companies/GUA/02GUA/22   LBR/22   LBR-230 SIQUINAL Unit,1916768,22   LBR-230 SIQUINAL Unit,_ebb3bd89-f6d8-4a1c-a8fa-52e0d19e6a18,_fddd2ab9-9ca6-4953-a60f-662e589839af,ThermalGeneratingUnit
_af1597b6-7930-439b-8a40-4ef9bc90df5f,1188307,UNPTA,_1c93aa81-138d-4146-905f-44207001a5f7,SynchronousMachine,Network/.Generation/03ALDEBARAN FOTOVOLTAICO/03ADF-PTA Unit,2409618,03ADF-PTA Unit,_7d0a7f31-e1ed-4ea2-974e-f065fe354a93,_a8f89632-337f-4c75-a7d2-a9c1d8b967d7,SolarGeneratingUnit
_fb09ee0f-d1d7-46f4-997c-e5db0b8e5b93,1188309,UN-01,_1c93aa81-138d-4146-905f-44207001a5f7,SynchronousMachine,Network/.Generation/03ALDEBARAN FOTOVOLTAICO/03ADF-U1 Unit,2409619,03ADF-U1 Unit,_e73a789c-4e31-4f4a-9c22-31434740629a,_a8f89632-337f-4c75-a7d2-a9c1d8b967d7,SolarGeneratingUnit
