ID,Name,Description,mRID,NAFlag,ODBName,ShortID,InternalId,Parent,ObjectType
_7688bfb9-4655-454a-929c-d38d7032c348,03   SLM-A3330-03   STM,03   SLM-A3330-03   STM,LN-03   SLM-A3330-03   STM,true,SLM33STM,33,1909688,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_c3b8e9bf-a379-4a2e-b4bb-23f0a6ece706,03   SLM-A3990-03   STM,03   SLM-A3990-03   STM,LN-03   SLM-A3990-03   STM,true,SLM99STM,99,1909691,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_f695100a-8b9b-449d-9a81-d7f879f153a4,03   TIM-A3L10-03   ZPO,03   TIM-A3L10-03   ZPO,LN-03   TIM-A3L10-03   ZPO,true,TIML1ZPO,L1,1909694,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_e1c1982f-f68a-40c7-962e-11be2294d1b3,03   TSN-A3L00-03   ZPO,03   TSN-A3L00-03   ZPO,LN-03   TSN-A3L00-03   ZPO,true,TSNL0ZPO,L0,1909697,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_ad9e3cae-42ff-4942-bfc4-d95dbf100a6a,03QROQRP-A3L70-03   STM,03QROQRP-A3L70-03   STM,LN-03QROQRP-A3L70-03   STM,true,QRPL7STM,L7,1909700,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_efd3e332-1605-419f-b1a8-61794d72bc5c,03   AGZ-93790-03   ALS,03   AGZ-93790-03   ALS,LN-03   AGZ-93790-03   ALS,true,AGZ79ALS,79,1909703,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_57c837d7-90eb-4d32-b070-7f5e010d649f,03   AGZ-93J10-03   ATQ,03   AGZ-93J10-03   ATQ,LN-03   AGZ-93J10-03   ATQ,true,AGZJ1ATQ,J1,1909706,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ef30ba61-4cc4-44e1-b784-8397a0fabc4a,03   ALS-93800-03   SMR,03   ALS-93800-03   SMR,LN-03   ALS-93800-03   SMR,true,ALS80SMR,80,1909709,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_e44377f3-7251-4ff8-9428-7a696708022f,03   APR-93100-03   GUN,03   APR-93100-03   GUN,LN-03   APR-93100-03   GUN,true,APR10GUN,10,1909712,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_2f813a5a-19d5-4c32-8d2e-82eae91e5e4a,03   APR-93200-03   GUN,03   APR-93200-03   GUN,LN-03   APR-93200-03   GUN,true,APR20GUN,20,1909715,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_62ffdb55-66d2-4af4-bc30-1bc3fa31fbb3,03   APT-93330-03GTOLNT,03   APT-93330-03GTOLNT,LN-03   APT-93330-03GTOLNT,true,APT33LNT,33,1909718,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_979d4aa9-8a3b-40d8-90d9-709b40f679ad,03   APT-93580-03CNTCZA,03   APT-93580-03CNTCZA,LN-03   APT-93580-03CNTCZA,true,APT58CZA,58,1909721,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_6b110a01-3ce1-4d85-b251-0997e5d192c7,03   APT-93960-03GTOLNT,03   APT-93960-03GTOLNT,LN-03   APT-93960-03GTOLNT,true,APT96LNT,96,1909724,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_fe782852-f9af-4c25-89a5-d06f3f9d8647,03   APT-93J20-03   SJD,03   APT-93J20-03   SJD,LN-03   APT-93J20-03   SJD,true,APTJ2SJD,J2,1909727,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_116cedd3-c9aa-453a-a672-59310525e0df,03   APT-93J80-03   SJD,03   APT-93J80-03   SJD,LN-03   APT-93J80-03   SJD,true,APTJ8SJD,J8,1909730,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ad147413-817b-429b-9bc7-365b81c6c481,03   APT-93Z20-03   KDA,03   APT-93Z20-03   KDA,LN-03   APT-93Z20-03   KDA,true,APTZ2KDA,Z2,1909733,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_286aa827-5baf-43ca-8953-4d330ae01b83,03   APT-93Z30-03   VQM,03   APT-93Z30-03   VQM,LN-03   APT-93Z30-03   VQM,true,APTZ3VQM,Z3,1909736,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_fa6d4c88-8ae9-47a4-af07-61984e9bc1f4,03   ATN-93230-03   GDU,03   ATN-93230-03   GDU,LN-03   ATN-93230-03   GDU,true,ATN23GDU,23,1909739,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_c1d30634-1375-4c3a-9469-1d7501417c5f,03   ATN-93240-03   TSN,03   ATN-93240-03   TSN,LN-03   ATN-93240-03   TSN,true,ATN24TSN,24,1909742,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_e1ec28f2-4b87-4085-88aa-6f7720e8f297,03   ATN-93360-03   GDU,03   ATN-93360-03   GDU,LN-03   ATN-93360-03   GDU,true,ATN36GDU,36,1909745,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_da4f70de-7578-4c4b-b35f-6881d6df3056,03   ATN-93370-03   TSN,03   ATN-93370-03   TSN,LN-03   ATN-93370-03   TSN,true,ATN37TSN,37,1909748,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_1a9566a7-ea9d-48eb-9c7b-135e70e6c174,03   ATN-93520-03   CGM,03   ATN-93520-03   CGM,LN-03   ATN-93520-03   CGM,true,ATN52CGM,52,1909751,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_a8cf0caf-d7ee-4874-bf39-5339cfc44afd,03   ATQ-93720-03   OCN,03   ATQ-93720-03   OCN,LN-03   ATQ-93720-03   OCN,true,ATQ72OCN,72,1909754,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_5b44a79a-3e94-44c3-8cb6-168426e54d03,03   ATQ-93730-03   GUD,03   ATQ-93730-03   GUD,LN-03   ATQ-93730-03   GUD,true,ATQ73GUD,73,1909757,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_184a8e1b-2a69-4d22-b6fe-71ce8b386fec,03   ATQ-93740-03   ZPO,03   ATQ-93740-03   ZPO,LN-03   ATQ-93740-03   ZPO,true,ATQ74ZPO,74,1909760,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_b9916058-1a1d-4087-86a8-6fe9a85c78a2,03   ATQ-93750-03   GUD,03   ATQ-93750-03   GUD,LN-03   ATQ-93750-03   GUD,true,ATQ75GUD,75,1909763,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_221a0252-895a-4291-ae69-8876df19c429,03   HOM-93890-03   KDA,03   HOM-93890-03   KDA,LN-03   HOM-93890-03   KDA,true,HOM89KDA,89,1909766,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_dd0c6eae-0325-4e18-88f8-aaea87587f3c,03   BFM-93Z40-03CNTCAL,03   BFM-93Z40-03CNTCAL,LN-03   BFM-93Z40-03CNTCAL,true,BFMZ4CAL,Z4,1909769,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9dcd6989-880a-47f5-a180-ec1b9dab01d3,03   BFM-93Z50-03   PEB,03   BFM-93Z50-03   PEB,LN-03   BFM-93Z50-03   PEB,true,BFMZ5PEB,Z5,1909772,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_88187dff-999f-4776-961d-dc838bd98e6b,03   CGM-93540-03   CMD,03   CGM-93540-03   CMD,LN-03   CGM-93540-03   CMD,true,CGM54CMD,54,1909775,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_0756f65a-9ad1-42be-aa11-de5d9d678c9e,03   CLN-93810-03   GDU,03   CLN-93810-03   GDU,LN-03   CLN-93810-03   GDU,true,CLN81GDU,81,1909778,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_d571c6b8-ae94-4665-871f-7b4e669e0c8d,03   CLN-93J00-03   TLJ,03   CLN-93J00-03   TLJ,LN-03   CLN-93J00-03   TLJ,true,CLNJ0TLJ,J0,1909781,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_473b57df-9d51-4bcc-8c81-cf36d266ac30,03   CMD-93530-03   TPX,03   CMD-93530-03   TPX,LN-03   CMD-93530-03   TPX,true,CMD53TPX,53,1909784,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_7269278a-8b1b-4186-a157-090e9ec6a936,03   CMD-93550-03   TPX,03   CMD-93550-03   TPX,LN-03   CMD-93550-03   TPX,true,CMD55TPX,55,1909787,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_6a780da9-4132-4ea8-b431-43af2f96225e,03   CMX-93350-03   DAN,03   CMX-93350-03   DAN,LN-03   CMX-93350-03   DAN,true,CMX35DAN,35,1909790,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_51205ea6-cdeb-4cd7-b082-aaa0868bbd35,03   CRP-93210-03   ZRP,03   CRP-93210-03   ZRP,LN-03   CRP-93210-03   ZRP,true,CRP21ZRP,21,1909793,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_6df867ec-fd36-4104-8190-129b7771ef59,03   CRP-93390-03   UPP,03   CRP-93390-03   UPP,LN-03   CRP-93390-03   UPP,true,CRP39UPP,39,1909796,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_cfccb194-562c-4a47-825c-53d4625ba613,03   CRP-93910-03COCMRP,03   CRP-93910-03COCMRP,LN-03   CRP-93910-03COCMRP,true,CRP91MRP,91,1909799,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_8d252eff-fb96-41b4-b8f4-e6bebf8c6017,03   CRP-93940-03COCMRP,03   CRP-93940-03COCMRP,LN-03   CRP-93940-03COCMRP,true,CRP94MRP,94,1909802,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_cdec7263-7227-43d2-8590-513b7b76db5d,03   DAN-93030-01   HRC,03   DAN-93030-01   HRC,LN-03   DAN-93030-01   HRC,true,DAN03HRC,03,1909805,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_42042541-f7b5-4c5a-9836-b9df51d2e035,03   DAN-93050-03   ZMN,03   DAN-93050-03   ZMN,LN-03   DAN-93050-03   ZMN,true,DAN05ZMN,05,1909808,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_d29d9241-bd9b-4441-a0b8-310ee4e52322,03   DAN-93060-03   ZMN,03   DAN-93060-03   ZMN,LN-03   DAN-93060-03   ZMN,true,DAN06ZMN,06,1909811,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_4314b649-d63f-4049-8d58-adb2ce44911d,03   DAN-93N20-01TLCJIP,03   DAN-93N20-01TLCJIP,LN-03   DAN-93N20-01TLCJIP,true,DANN2JIP,N2,1909814,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_78899894-d1f7-4537-8e1b-3e03a7d98b56,03   DAN-93Q20-03QROSJP,03   DAN-93Q20-03QROSJP,LN-03   DAN-93Q20-03QROSJP,true,DANQ2SJP,Q2,1909817,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_3a82dbcc-f730-417e-bcbb-a68345532f77,03   DAN-93Q60-03   GJR,03   DAN-93Q60-03   GJR,LN-03   DAN-93Q60-03   GJR,true,DANQ6GJR,Q6,1909820,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ca105809-9585-4b5d-b5f9-04c3afcd83b4,03   EGM-93140-03   VQM,03   EGM-93140-03   VQM,LN-03   EGM-93140-03   VQM,true,EGM14VQM,14,1909823,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_34e33d17-55a9-4dcc-bb88-5fdefd07e601,03   EGM-93S30-03   VDR,03   EGM-93S30-03   VDR,LN-03   EGM-93S30-03   VDR,true,EGMS3VDR,S3,1909826,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_93354167-477e-48a8-82b8-a8bcfcbb80ef,03   EGM-93S40-03   ESG,03   EGM-93S40-03   ESG,LN-03   EGM-93S40-03   ESG,true,EGMS4ESG,S4,1909829,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_6cef68f1-74b8-4f20-a578-e83ccc292a9f,03   ELP-93Q00-03QROLDE,03   ELP-93Q00-03QROLDE,LN-03   ELP-93Q00-03QROLDE,true,ELPQ0LDE,Q0,1909832,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_e854a507-8da5-4e01-b8f9-c5ad67628aed,03   EPS-93690-03   SLP,03   EPS-93690-03   SLP,LN-03   EPS-93690-03   SLP,true,EPS69SLP,69,1909835,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_f6b338f9-499b-40c2-aa26-dd9668df68ef,03   EPS-93850-03CNTMNR,03   EPS-93850-03CNTMNR,LN-03   EPS-93850-03CNTMNR,true,EPS85MNR,85,1909838,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_03877b6c-c100-4d0c-bc61-51abb81fb167,03   EPS-93980-03CNTSLD,03   EPS-93980-03CNTSLD,LN-03   EPS-93980-03CNTSLD,true,EPS98SLD,98,1909841,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_d469652c-0075-48b0-9b6d-015f4d78d9ac,03   EPS-93990-03CNTSLD,03   EPS-93990-03CNTSLD,LN-03   EPS-93990-03CNTSLD,true,EPS99SLD,99,1909844,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_a02b6542-76e4-4eaa-9acf-54bd7ae66ff4,03   EPT-93Z60-03   KDA,03   EPT-93Z60-03   KDA,LN-03   EPT-93Z60-03   KDA,true,EPTZ6KDA,Z6,1909847,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_368fca13-9eab-4361-8b17-b0b0cd5f338b,03   GDO-93770-03   GUN,03   GDO-93770-03   GUN,LN-03   GDO-93770-03   GUN,true,GDO77GUN,77,1909850,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_37ffaaed-97b8-402c-a09a-f3b270f9fcd5,03   GDO-93780-03   TSN,03   GDO-93780-03   TSN,LN-03   GDO-93780-03   TSN,true,GDO78TSN,78,1909853,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_56662c5c-972b-447d-b722-6d46b3863565,03   GDO-93J60-03   ZPO,03   GDO-93J60-03   ZPO,LN-03   GDO-93J60-03   ZPO,true,GDOJ6ZPO,J6,1909856,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_92f68637-364f-4185-9cf4-4bfb2ac12a12,03   GDO-93J70-03   ZPO,03   GDO-93J70-03   ZPO,LN-03   GDO-93J70-03   ZPO,true,GDOJ7ZPO,J7,1909859,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_5e9eeee8-595c-4c75-a2b0-ff40474bb903,03   GDU-93D10-03   GUI,03   GDU-93D10-03   GUI,LN-03   GDU-93D10-03   GUI,true,GDUD1GUI,D1,1909862,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_5b73fc8f-2656-47e7-8d92-6ac48ada4d86,03   GUD-93830-03   TLJ,03   GUD-93830-03   TLJ,LN-03   GUD-93830-03   TLJ,true,GUD83TLJ,83,1909865,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_b198f55e-752c-4ec7-af8d-9ae9f787a350,03   GUD-93J30-03   TLJ,03   GUD-93J30-03   TLJ,LN-03   GUD-93J30-03   TLJ,true,GUDJ3TLJ,J3,1909868,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9130f984-6d46-4819-b54c-fc6ba68302e5,03   GUI-93D30-03   TLJ,03   GUI-93D30-03   TLJ,LN-03   GUI-93D30-03   TLJ,true,GUID3TLJ,D3,1909871,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_bac395f1-dd11-465c-ad91-04192a767bae,03   GUN-93J40-03   TUZ,03   GUN-93J40-03   TUZ,LN-03   GUN-93J40-03   TUZ,true,GUNJ4TUZ,J4,1909874,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_3a0b47d4-2104-4553-8853-82e68815a390,03   KDA-93870-03CNTZCD,03   KDA-93870-03CNTZCD,LN-03   KDA-93870-03CNTZCD,true,KDA87ZCD,87,1909877,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_1ef959b1-a4fc-4ea6-8152-4144921af83d,03   LSV-93N30-03   SLP,03   LSV-93N30-03   SLP,LN-03   LSV-93N30-03   SLP,true,LSVN3SLP,N3,1909880,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_37b20c77-41fc-45bf-be52-a28291553426,03   LSV-93N80-03   MWD,03   LSV-93N80-03   MWD,LN-03   LSV-93N80-03   MWD,true,LSVN8MWD,N8,1909883,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_159d4c68-f3c9-4a9e-870f-d140144b730b,03   MBM-93640-03   VDR,03   MBM-93640-03   VDR,LN-03   MBM-93640-03   VDR,true,MBM64VDR,64,1909886,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_0e37867c-05a1-4fe0-9aad-211f7ac39c3e,03   MBM-93N50-03   SLP,03   MBM-93N50-03   SLP,LN-03   MBM-93N50-03   SLP,true,MBMN5SLP,N5,1909889,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ee78fb45-e43b-4b61-b54e-058099190d8b,03   MGM-93410-03GTOSIP,03   MGM-93410-03GTOSIP,LN-03   MGM-93410-03GTOSIP,true,MGM41SIP,41,1909892,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_84491c23-396b-4140-a400-d918befbe1e3,03   MSG-93340-03   SLP,03   MSG-93340-03   SLP,LN-03   MSG-93340-03   SLP,true,MSG34SLP,34,1909895,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_e9f64225-11ad-46a8-b730-6bbc565bfc77,03   MSG-93A40-03   MSL,03   MSG-93A40-03   MSL,LN-03   MSG-93A40-03   MSL,true,MSGA4MSL,A4,1909898,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_62dda017-2a5f-4c05-be21-10c1cac3bb65,03   MSG-93S20-03   SGF,03   MSG-93S20-03   SGF,LN-03   MSG-93S20-03   SGF,true,MSGS2SGF,S2,1909901,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_fb91fcc1-d692-4dfc-a7a0-0de809c0a829,03   MSL-93A20-03   SOU,03   MSL-93A20-03   SOU,LN-03   MSL-93A20-03   SOU,true,MSLA2SOU,A2,1909904,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ee9efcb4-996d-4034-95ae-8a5bea8524e8,03   MSL-93A30-03   SOO,03   MSL-93A30-03   SOO,LN-03   MSL-93A30-03   SOO,true,MSLA3SOO,A3,1909907,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_449a1465-c351-4434-8661-01795aec9d43,03   MWD-93630-03   VDR,03   MWD-93630-03   VDR,LN-03   MWD-93630-03   VDR,true,MWD63VDR,63,1909910,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_d876d07d-04bb-4b7b-976c-d428f8015a1f,03   NVT-93D20-03   VTP,03   NVT-93D20-03   VTP,LN-03   NVT-93D20-03   VTP,true,NVTD2VTP,D2,1909913,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_f1757bde-7eec-45f2-81a8-98eeef047b4e,03   OCN-93710-03   ZRP,03   OCN-93710-03   ZRP,LN-03   OCN-93710-03   ZRP,true,OCN71ZRP,71,1909916,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_722f9453-7267-41ad-8325-7580bfb954ea,03   SAU-93040-03QROSJP,03   SAU-93040-03QROSJP,LN-03   SAU-93040-03QROSJP,true,SAU04SJP,04,1909919,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_4707ff42-542e-40f3-87af-c605b4de9932,03   SCG-93190-03   SMD,03   SCG-93190-03   SMD,LN-03   SCG-93190-03   SMD,true,SCG19SMD,19,1909922,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ebe21567-3986-4c2b-bd05-738c0ee207b3,03   SCG-93G30-03   SLM,03   SCG-93G30-03   SLM,LN-03   SCG-93G30-03   SLM,true,SCGG3SLM,G3,1909925,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_09de04b3-db84-441f-85dd-d2c2d8462794,03   SCG-93G40-03   SLM,03   SCG-93G40-03   SLM,LN-03   SCG-93G40-03   SLM,true,SCGG4SLM,G4,1909928,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9793b3f0-ebd8-4b8e-b527-af4c45977f86,03   SDJ-93Q50-03QROSPA,03   SDJ-93Q50-03QROSPA,LN-03   SDJ-93Q50-03QROSPA,true,SDJQ5SPA,Q5,1909931,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_c6c117f6-78b2-431b-a6ec-6cba79ff16f0,03   SMR-93J50-03   ZPO,03   SMR-93J50-03   ZPO,LN-03   SMR-93J50-03   ZPO,true,SMRJ5ZPO,J5,1909934,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_78cb2bea-78fd-4735-8a16-fcf431cfe473,03   SPI-93650-03   VDR,03   SPI-93650-03   VDR,LN-03   SPI-93650-03   VDR,true,SPI65VDR,65,1909937,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_75c9e904-e90b-4870-9c38-56dae858304f,03   SPI-93660-03   VDR,03   SPI-93660-03   VDR,LN-03   SPI-93660-03   VDR,true,SPI66VDR,66,1909940,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_a34fea13-5a75-4aff-8ca4-d790075efb6e,03   TED-93930-03   NVT,03   TED-93930-03   NVT,LN-03   TED-93930-03   NVT,true,TED93NVT,93,1909943,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_244b34d5-a3dd-47a1-8b59-d02a93150370,03   TED-93950-03   VTP,03   TED-93950-03   VTP,LN-03   TED-93950-03   VTP,true,TED95VTP,95,1909946,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9b23a285-4001-4e62-9426-eec6c207b7e9,03   TSN-93510-03   TUZ,03   TSN-93510-03   TUZ,LN-03   TSN-93510-03   TUZ,true,TSN51TUZ,51,1909949,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_23549cf4-79a8-4157-88f6-97184e3fbe93,03   TSN-93590-03   ZPA,03   TSN-93590-03   ZPA,LN-03   TSN-93590-03   ZPA,true,TSN59ZPA,59,1909952,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_7ce86df7-730a-415b-97c5-87775550ac93,03   VIB-93Z70-03   VQM,03   VIB-93Z70-03   VQM,LN-03   VIB-93Z70-03   VQM,true,VIBZ7VQM,Z7,1909955,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_40778e6e-b652-4ad6-a16a-980ea37779b1,03   VQE-93Z00-03   VQM,03   VQE-93Z00-03   VQM,LN-03   VQE-93Z00-03   VQM,true,VQEZ0VQM,Z0,1909958,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_20eabb34-6dd9-48da-b541-fa3f868d1c49,03CNTAGS-93430-03   KDA,03CNTAGS-93430-03   KDA,LN-03CNTAGS-93430-03   KDA,true,AGS43KDA,43,1909961,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_0f2cffb6-2edf-4acd-abe6-ab751dd6cd99,03CNTAGS-93820-03   APT,03CNTAGS-93820-03   APT,LN-03CNTAGS-93820-03   APT,true,AGS82APT,82,1909964,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_b82724c8-b93f-4627-8e37-e9fe90498f16,03CNTAGS-93840-03   APT,03CNTAGS-93840-03   APT,LN-03CNTAGS-93840-03   APT,true,AGS84APT,84,1909967,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_4b4db58e-8585-4f82-97e7-6d1d2105c9b2,03CNTAGS-93860-03CNTAGT,03CNTAGS-93860-03CNTAGT,LN-03CNTAGS-93860-03CNTAGT,true,AGS86AGT,86,1909970,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_353c22be-e7b6-455e-b674-e2b13f380ab8,03CNTAGS-93A10-03   MSL,03CNTAGS-93A10-03   MSL,LN-03CNTAGS-93A10-03   MSL,true,AGSA1MSL,A1,1909973,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_90d87c2f-f4d6-4efc-bdaa-652de709aa95,03CNTAGT-93570-03   APT,03CNTAGT-93570-03   APT,LN-03CNTAGT-93570-03   APT,true,AGT57APT,57,1909976,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_c11290d9-301e-4be7-bcd6-43c130a747c7,03CNTCAL-93560-03CNTZCD,03CNTCAL-93560-03CNTZCD,LN-03CNTCAL-93560-03CNTZCD,true,CAL56ZCD,56,1909979,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_2997a1b7-9dfa-496d-878c-029ca8bed745,03CNTCAL-93970-03CNTZCD,03CNTCAL-93970-03CNTZCD,LN-03CNTCAL-93970-03CNTZCD,true,CAL97ZCD,97,1909982,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_a721c4b9-e521-4a1e-9e44-c9b8c9f6ffaf,03CNTCAL-93Z10-03CNTFSO,03CNTCAL-93Z10-03CNTFSO,LN-03CNTCAL-93Z10-03CNTFSO,true,CALZ1FSO,Z1,1909985,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_aca950b0-b5d5-4c64-94bb-d029b9eb209a,03CNTCHK-93920-03   EPS,03CNTCHK-93920-03   EPS,LN-03CNTCHK-93920-03   EPS,true,CHK92EPS,92,1909988,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_d71ece64-835f-4d9d-a29f-f5110818bc2c,03CNTCZA-93880-03CNTZCD,03CNTCZA-93880-03CNTZCD,LN-03CNTCZA-93880-03CNTZCD,true,CZA88ZCD,88,1909991,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_49b7649b-8e93-4d85-aefe-2b084b1176c3,03CNTFSO-93600-05   JOM,03CNTFSO-93600-05   JOM,LN-03CNTFSO-93600-05   JOM,true,FSO60JOM,60,1909994,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_3d45564c-5089-4561-adcd-be012f9f6815,03CNTMNR-93850-03   SLP,03CNTMNR-93850-03   SLP,LN-03CNTMNR-93850-03   SLP,true,MNR85SLP,85,1909997,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_0dc101cc-a122-4fd0-a6a2-ca5005a8064f,03CNTSLD-93380-03   SPI,03CNTSLD-93380-03   SPI,LN-03CNTSLD-93380-03   SPI,true,SLD38SPI,38,1910000,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_3398ecd1-9222-42c2-ae18-7eaab79e1bf4,03CNTSLD-93N10-03   SPI,03CNTSLD-93N10-03   SPI,LN-03CNTSLD-93N10-03   SPI,true,SLDN1SPI,N1,1910003,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9d7a4f46-27e2-48fb-85b2-1491e0c4286c,03COCCOL-93480-03   TPX,03COCCOL-93480-03   TPX,LN-03COCCOL-93480-03   TPX,true,COL48TPX,48,1910006,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
