"TransformerWinding:
ObjectType","TransformerWinding:
ID","TransformerWinding:
Path","TransformerWinding:
Name","TransformerWinding:
b_pu","TransformerWinding:
r_pu","TransformerWinding:
x_pu","TransformerWinding:
InternalId","TransformerWinding:
Parent"
TransformerWinding,_4076358e-b8c3-4d54-b3e1-796db8fce338,Network/Companies/SIN/05NTE/05   IVN/05IVN T01 115\34.5/Alta,Alta,0,0,0.29966700000000002,38166819,_e1af37e2-86c8-480b-9765-d39c98a438c3
TransformerWinding,_5611669a-f127-4dd2-bcbf-313815daa405,Network/Companies/SIN/05NTE/05   IVN/05IVN T01 115\34.5/Baja,Baja,0,,,38166821,_e1af37e2-86c8-480b-9765-d39c98a438c3
TransformerWinding,_be9b59be-c33f-4aec-90e3-e384fab4abbb,Network/Companies/SIN/05NTE/05   EOT/05EOT T01 115\34.5/Alta,Alta,0,0,0.196133,38168316,_6412c682-523c-4c85-8ea0-8eaa4264b58f
TransformerWinding,_383a39ef-e064-4170-93f2-970c1e56d712,Network/Companies/SIN/05NTE/05   EOT/05EOT T01 115\34.5/Baja,Baja,0,,,38168318,_6412c682-523c-4c85-8ea0-8eaa4264b58f
TransformerWinding,_8ad2d4cd-1292-4a74-b270-8ac0d6ce9938,Network/Companies/SIN/08PEN/08   MYK/08MYK T01 115\13.8/Baja,Baja,0,,,38169042,_df6de099-94e7-41c6-b6af-f521f60e9a58
TransformerWinding,_17dd6999-095e-4a11-95f6-dd8f4d9f4ad2,Network/Companies/SIN/08PEN/08   MYK/08MYK T01 115\13.8/Alta,Alta,0,0,0.50600000000000001,38169045,_df6de099-94e7-41c6-b6af-f521f60e9a58
TransformerWinding,_83d2200f-2807-4458-bfec-09f4a712f7d6,Network/Companies/SIN/08PEN/08   MYK/08MYK T02 115\13.8/Baja,Baja,0,,,38169143,_27c30d38-a632-428a-a1f3-a6f22632dd8f
TransformerWinding,_3f1ab5ee-70a2-45f1-91f6-f6d5926ea62a,Network/Companies/SIN/08PEN/08   MYK/08MYK T02 115\13.8/Alta,Alta,0,0,0.46970000000000001,38169146,_27c30d38-a632-428a-a1f3-a6f22632dd8f
TransformerWinding,_61d6224c-ac56-4799-9656-24112e6ff5c8,Network/Companies/SIN/03OCC/03   CVS/03CVS T01 230\1.0/Alta,Alta,0,0.0001,0.001,38172123,_e56d9189-de14-495f-ad83-795760a0421c
TransformerWinding,_213c1ab4-4005-4033-84e4-bccb4f46c7ee,Network/Companies/SIN/03OCC/03   CVS/03CVS T01 230\1.0/Baja,Baja,0,,,38172125,_e56d9189-de14-495f-ad83-795760a0421c
TransformerWinding,_8b38c415-e981-451d-80a7-c65fa65a9093,Network/Companies/SIN/03OCC/03   CVS/03CVS T01 34.A\1.0/Alta,Alta,0,0.00189,0.112077,38172129,_3c5aa24e-9a18-4285-a142-f4482440c6a5
TransformerWinding,_3525a4b8-e580-4cff-ae2d-cb2d1aa34e11,Network/Companies/SIN/03OCC/03   CVS/03CVS T01 34.A\1.0/Baja,Baja,0,0,0,38172131,_3c5aa24e-9a18-4285-a142-f4482440c6a5
TransformerWinding,_1d70a84b-b4b5-4e0c-aaac-0fd0f27406c0,Network/Companies/SIN/03OCC/03   CVS/03CVS T01 34.B\1.0/Alta,Alta,0,0.00189,0.11244899999999999,38172134,_359021e7-d96e-436c-8e0c-65991bb79a0b
TransformerWinding,_1fe59e0b-2112-4b1b-b8c3-0f64e1d99fa8,Network/Companies/SIN/03OCC/03   CVS/03CVS T01 34.B\1.0/Baja,Baja,0,,,38172136,_359021e7-d96e-436c-8e0c-65991bb79a0b
TransformerWinding,_303a8895-4b24-42cd-a71b-baa0512e5118,Network/Companies/SIN/03OCC/03   HOU/03HOU T01 230\34.5/Alta,Alta,0,0.0036670000000000001,0.16861999999999999,38177527,_dcf1281c-8e9f-4eb5-ad4e-8a1efbabfae0
TransformerWinding,_8cd9aafb-c63f-4aac-a4cc-63fc847a756d,Network/Companies/SIN/03OCC/03   HOU/03HOU T01 230\34.5/Baja,Baja,0,,,38177529,_dcf1281c-8e9f-4eb5-ad4e-8a1efbabfae0
TransformerWinding,_2189ac92-a88f-42f3-93b3-f9ef0d2f018f,Network/Companies/SIN/01CEL/01   LAR/01LAR T01 230\23/Alta,Alta,0,0,0.29666700000000001,38179256,_899711dc-28dc-4124-93c3-901ef6a8459d
TransformerWinding,_7d1813dc-fb24-429f-88df-d54ffd3a9ef3,Network/Companies/SIN/01CEL/01   LAR/01LAR T01 230\23/Baja,Baja,0,,,38179258,_899711dc-28dc-4124-93c3-901ef6a8459d
TransformerWinding,_b57ab7a6-badd-486d-8cec-4b7dc1df3fbe,Network/Companies/SIN/03OCC/03   PTR/03PTR T01 400\34.5/Alta,Alta,0,0.001934,0.075114,38180934,_28dd1600-31fb-4343-8b64-729dee82f91c
TransformerWinding,_7f4601e5-2459-4f53-9f92-31ec516f0d05,Network/Companies/SIN/03OCC/03   PTR/03PTR T01 400\34.5/Baja,Baja,0,,,38180936,_28dd1600-31fb-4343-8b64-729dee82f91c
TransformerWinding,_62cae48a-2cf1-4ed2-9c30-9d643c9a6e04,Network/Companies/SIN/03OCC/03   PTR/03PTR T02 400\34.5/Alta,Alta,0,0.0019040000000000001,0.075680999999999998,38180940,_38f35cad-fe1a-40be-be5f-81eb8baf93e6
TransformerWinding,_922cff30-f717-4c43-ab75-8d82c7cb0f24,Network/Companies/SIN/03OCC/03   PTR/03PTR T02 400\34.5/Baja,Baja,0,,,38180942,_38f35cad-fe1a-40be-be5f-81eb8baf93e6
TransformerWinding,_7d897ea7-0a70-48ba-82c9-693e7b35d84a,Network/Companies/SIN/03OCC/03   CFO/03CFO T01 115\34.5/Alta,Alta,0,0.0020730000000000002,0.080629999999999993,38185673,_4e23c620-580c-4bd6-a1fc-a8846f415d77
TransformerWinding,_1283e4c6-74c3-4fa6-b05a-b67083ab4418,Network/Companies/SIN/03OCC/03   CFO/03CFO T01 115\34.5/Baja,Baja,0,,,38185675,_4e23c620-580c-4bd6-a1fc-a8846f415d77
TransformerWinding,_663DFAC5-3F73-4EEA-879D-611BA2275C64,Network/Companies/SIN/03OCC/03QROSJO/03SJO T02 115\13.8/Alta,Alta,,0.024219999999999998,0.48430000000000001,38186024,_36023049-C410-4ACB-ABFF-2274016A4B55
TransformerWinding,_5B11D0B9-2EC1-4874-8267-9FB2BED0A102,Network/Companies/SIN/03OCC/03QROSJO/03SJO T02 115\13.8/Baja,Baja,,,,38186026,_36023049-C410-4ACB-ABFF-2274016A4B55
TransformerWinding,_6bf98e17-1485-4db9-8e1d-032234ca85af,Network/Companies/SIN/04NOR/04   DDS/04DDS  T01 230\34.5/Alta,Alta,0,0.0014459500000000001,0.071690000000000004,38188137,_74cd7cc0-2bfc-46eb-8d86-cf52465a8569
TransformerWinding,_6221804f-ddac-40a1-ac65-309015f7e057,Network/Companies/SIN/04NOR/04   DDS/04DDS  T01 230\34.5/Baja,Baja,0,,,38188206,_74cd7cc0-2bfc-46eb-8d86-cf52465a8569
TransformerWinding,_96776cdb-795f-4463-a6b7-0cd0eba0b1cf,Network/Companies/SIN/08PEN/08   AKD/08AKD T01 115\34.5/Baja,Baja,0,,,38223620,_b22514a6-6c74-4ca4-b0aa-dbb8a56850a7
TransformerWinding,_cc16e0d4-e2a8-47fe-ade8-81b190cf2503,Network/Companies/SIN/08PEN/08   AKD/08AKD T01 115\34.5/Alta,Alta,0,0,0.30503000000000002,38223623,_b22514a6-6c74-4ca4-b0aa-dbb8a56850a7
TransformerWinding,_a2d0a971-b4fc-48a3-9245-54df6daaef27,Network/Companies/SIN/08PEN/08   AKD/08AKD T02 115\34.5/Baja,Baja,0,,,38223722,_8f5c2c67-8019-4569-b591-1bf1aee58d36
TransformerWinding,_7d620aef-a0f2-4124-b27c-a3149034b391,Network/Companies/SIN/08PEN/08   AKD/08AKD T02 115\34.5/Alta,Alta,0,0,0.48482999999999998,38223725,_8f5c2c67-8019-4569-b591-1bf1aee58d36
TransformerWinding,_e59247d0-c6b4-40f9-843c-8210082074bd,Network/Companies/SIN/04NOR/04   PAB/04PAB  T01 115\34.5/Alta,Alta,0,0.0023677199999999998,0.080312900000000007,38241619,_63431b73-dd2c-48b1-8fa4-2d4db787ab3a
TransformerWinding,_8a2c1b8f-000d-46fd-9c87-bc90cfc1a51e,Network/Companies/SIN/04NOR/04   PAB/04PAB  T01 115\34.5/Baja,Baja,0,,,38241664,_63431b73-dd2c-48b1-8fa4-2d4db787ab3a
TransformerWinding,_585CA271-694E-4797-B910-9F799F1B3BFE,Network/Companies/SIN/03OCC/03JNYFRE/03FRE T01 69\23/Alta,Alta,0,0.016604000000000001,0.33208500000000002,38241897,_7DD1BCA6-7333-4393-B0AF-89B59957A3B9
TransformerWinding,_264363F1-A6D4-4338-B58A-6FD1D56E7C3A,Network/Companies/SIN/03OCC/03JNYFRE/03FRE T01 69\23/Baja,Baja,0,,,38241899,_7DD1BCA6-7333-4393-B0AF-89B59957A3B9
TransformerWinding,_8F268365-3E42-447D-AA9E-FC4937802B1F,Network/Companies/SIN/03OCC/03QROQRI/03QRI T02 115\13.8/Alta,Alta,0,0.025749999999999999,0.51500000000000001,38245718,_19ECF9E2-9B34-4F41-862D-C39ACDEB37F0
TransformerWinding,_427DC983-2BD2-478B-8AE1-30FD49960F83,Network/Companies/SIN/03OCC/03QROQRI/03QRI T02 115\13.8/Baja,Baja,,,,38245720,_19ECF9E2-9B34-4F41-862D-C39ACDEB37F0
TransformerWinding,_4514b861-c053-4a90-aff2-8b47fdf82a09,Network/Companies/SIN/02ORI/02SURTAE/02TAE T02 115\13.8/Alta,Alta,0,0.021939,0.727719,38246205,_028205ad-64c8-4366-bfa9-30e718e0c922
TransformerWinding,_9dafbf2c-18f0-45d6-879d-f012005c5d32,Network/Companies/SIN/02ORI/02SURTAE/02TAE T02 115\13.8/Baja,Baja,0,,,38246207,_028205ad-64c8-4366-bfa9-30e718e0c922
TransformerWinding,_B5436C2E-57BA-4DED-93C5-445A35844234,Network/Companies/SIN/01CEL/01   CUL/01CUL T03 230\23/Alta,Alta,,0.0074999999999999997,0.26289000000000001,38247448,_548612A8-8EAB-4946-BBEF-F3AD39495A06
TransformerWinding,_F3DD2902-5165-4B6A-83A0-13999E9D60D8,Network/Companies/SIN/01CEL/01   CUL/01CUL T03 230\23/Baja,Baja,,,,38247450,_548612A8-8EAB-4946-BBEF-F3AD39495A06
TransformerWinding,_8E855AE3-FAEA-4936-8DA5-A7503959858A,Network/Companies/SIN/03OCC/03GTOLNT/03LNT AT03 230\115/Alta,Alta,0,0.0016620000000000001,0.064805000000000001,38257271,_118D8AC6-4795-46EC-8703-56DC731F5CBD
TransformerWinding,_A3CFC0C4-6ABC-4713-8D51-BBD2BCC74C4F,Network/Companies/SIN/03OCC/03GTOLNT/03LNT AT03 230\115/Baja,Baja,0,,,38257273,_118D8AC6-4795-46EC-8703-56DC731F5CBD
TransformerWinding,_b3de0ba1-3de7-4240-b708-906fca4e25ba,Network/Companies/SIN/02ORI/02   TYH/02TYH T01 115\34.5/Alta,Alta,0,0.00296,0.075269000000000003,38257670,_f0a853ba-d85d-4118-868d-50a0443820f2
TransformerWinding,_ea060ed7-e173-43d0-98a7-724894a605b5,Network/Companies/SIN/02ORI/02   TYH/02TYH T01 115\34.5/Baja,Baja,0,,,38257672,_f0a853ba-d85d-4118-868d-50a0443820f2
TransformerWinding,_51a41d15-50b5-4279-94e2-6ddfa9326196,Network/Companies/SIN/04NOR/04CULCMI/04CMI T02 115\13.8/Alta,Alta,0,0.018336100000000001,0.47064299999999998,38267507,_5c0de310-4abc-490e-9187-a00381d4fa3b
TransformerWinding,_a3ac056c-8cf3-4f3c-9c9b-52f4bd5e064f,Network/Companies/SIN/04NOR/04CULCMI/04CMI T02 115\13.8/Baja,Baja,0,,,38267509,_5c0de310-4abc-490e-9187-a00381d4fa3b
TransformerWinding,_8608e6d7-1df8-4c08-a010-aaaf01d4fe38,Network/Companies/SIN/02ORI/02SURLHA/02LHA T01 115\13.8/Alta,Alta,0,0.023125,0.72828300000000001,38267817,_4c5b10e9-f439-4b87-9245-e15c864482dc
TransformerWinding,_debeac04-3109-48eb-9c7a-b03e1661b8e5,Network/Companies/SIN/02ORI/02SURLHA/02LHA T01 115\13.8/Baja,Baja,0,,,38267819,_4c5b10e9-f439-4b87-9245-e15c864482dc
TransformerWinding,_0c60bb17-a196-4585-8067-0b5c4ce129fb,Network/Companies/SIN/02ORI/02PTXFUE/02FUE T03 115\34.5/Alta,Alta,0,0.015056,0.484099,38267931,_d139830a-b6b8-4320-9391-97b58e75cbc8
TransformerWinding,_5938c3d8-e6fd-40a5-856e-a046b6ecce9d,Network/Companies/SIN/02ORI/02PTXFUE/02FUE T03 115\34.5/Baja,Baja,0,,,38267933,_d139830a-b6b8-4320-9391-97b58e75cbc8
TransformerWinding,_fa4e5e90-3ebd-42a4-96e6-b5348da26531,Network/Companies/SIN/03OCC/03   QNC/03QNC T01 115\13.8/Alta,Alta,0,0.036549999999999999,0.73099999999999998,38284753,_2acc2ebc-e7af-4c4b-99d8-a9ba25c2f359
TransformerWinding,_2160468c-6ae2-40b5-8f89-33851c22553a,Network/Companies/SIN/03OCC/03   QNC/03QNC T01 115\13.8/Baja,Baja,0,,,38284755,_2acc2ebc-e7af-4c4b-99d8-a9ba25c2f359
TransformerWinding,_f0b5bea7-90a5-4752-a996-b5de006b1e99,Network/Companies/SIN/06NES/06OPCAUS/06AUS T01 115\13.8/Alta,Alta,0,0.024878999999999998,0.49757800000000002,38309372,_1ec70956-040f-4f8a-9ee9-e6fefb095c09
TransformerWinding,_e9259567-8bbf-4ea0-bf5c-6973e8bbad64,Network/Companies/SIN/06NES/06OPCAUS/06AUS T01 115\13.8/Baja,Baja,0,,,38309375,_1ec70956-040f-4f8a-9ee9-e6fefb095c09
TransformerWinding,_1dbd9246-b1c0-44bd-b630-4ec626d91488,Network/Companies/SIN/04NOR/04   MRS/04MRS  T01 115\34.5/Alta,Alta,0,0.0093046099999999996,0.19883999999999999,38311230,_071c8d3c-a99b-4778-baa4-b8417256c5e2
TransformerWinding,_37e937b6-f4f9-48e5-ab17-42ec20b9b3a4,Network/Companies/SIN/04NOR/04   MRS/04MRS  T01 115\34.5/Baja,Baja,0,,,38311279,_071c8d3c-a99b-4778-baa4-b8417256c5e2
TransformerWinding,_A85C2731-E8CF-47D9-80B5-32CA5F0809C2,Network/Companies/SIN/06NES/06   FNC/06FNC T01 230\34.5/Alta,Alta,0,0,0.074999999999999997,38368600,_AC0CB006-1D81-4D97-AC16-DF75E29EF8D5
TransformerWinding,_AC442EFD-6808-4876-8524-63BE8E0A8535,Network/Companies/SIN/06NES/06   FNC/06FNC T01 230\34.5/Baja,Baja,0,,,38368603,_AC0CB006-1D81-4D97-AC16-DF75E29EF8D5
TransformerWinding,_24151F62-FAF6-4B0E-A611-6D1C215BE4DD,Network/Companies/BCS/07LPZ/07LPZSOI/07SOI T01 115\34.5/Alta,Alta,0,0.0065399999999999998,0.32721,38377108,_95485D90-6B74-401B-AA63-A568252E4E19
TransformerWinding,_BF902CF0-1841-4A15-B744-3A588C70DB90,Network/Companies/BCS/07LPZ/07LPZSOI/07SOI T01 115\34.5/Baja,Baja,0,0,0,38377111,_95485D90-6B74-401B-AA63-A568252E4E19
TransformerWinding,_86acff54-af94-4b51-8bde-37b0ac661590,Network/Companies/SIN/06NES/06   PLX/06PLX T01 115\34.5/Alta,Alta,0,0,0.255714,38382577,_e0395951-ce0b-4835-ad17-dee4540c638e
TransformerWinding,_418a74cf-ef19-48e9-8814-70e327baa211,Network/Companies/SIN/06NES/06   PLX/06PLX T01 115\34.5/Baja,Baja,0,,,38382580,_e0395951-ce0b-4835-ad17-dee4540c638e
TransformerWinding,_da7f19a2-b465-4239-b66c-4dd7a3f066ef,Network/Companies/SIN/04NOR/04OBREFP/04EFP T01 115\13.8/Alta,Alta,0,0.0234053,0.73562799999999995,38383385,_69cad490-9267-4596-8bc5-7c273bb2f9e7
TransformerWinding,_ea703c1d-8afa-45e2-aaed-b5e505a1119b,Network/Companies/SIN/04NOR/04OBREFP/04EFP T01 115\13.8/Baja,Baja,0,,,38383387,_69cad490-9267-4596-8bc5-7c273bb2f9e7
TransformerWinding,_eedf6f47-5880-49a8-8533-33f5bcaade12,Network/Companies/SIN/05NTE/05   LLU/05LLU T01 230\34.5/Alta,Alta,0,0,0.092799999999999994,38390437,_c19439a1-0f9e-4056-98dd-cf1233db6646
TransformerWinding,_a3678326-4309-48ab-8ed3-ef7348a481c5,Network/Companies/SIN/05NTE/05   LLU/05LLU T01 230\34.5/Baja,Baja,0,,,38390439,_c19439a1-0f9e-4056-98dd-cf1233db6646
TransformerWinding,_051F0E19-1660-4085-94AB-2F0A6B3D6F58,Network/Companies/SIN/05NTE/05JRZLAP/05LAP T02 115\34.5/Alta,Alta,0,0,0.29333300000000001,38391311,_E83AFADB-BE3C-4055-842C-CE09869F86C9
TransformerWinding,_EF0F26FF-AD87-4614-BA29-0A6E2D8A8286,Network/Companies/SIN/05NTE/05JRZLAP/05LAP T02 115\34.5/Baja,Baja,0,,,38391313,_E83AFADB-BE3C-4055-842C-CE09869F86C9
TransformerWinding,_566a745a-7a5f-43e2-b7e0-2a10d8b8a0ce,Network/Companies/SIN/04NOR/04CULVDC/04VDC T01 115\13.8/Alta,Alta,0,0.017303599999999999,0.465779,38392121,_20f4edc7-1513-4f74-a47f-dc1a0d136391
TransformerWinding,_d0f04cba-a417-490c-8821-8b00937b75d6,Network/Companies/SIN/04NOR/04CULVDC/04VDC T01 115\13.8/Baja,Baja,0,,,38392123,_20f4edc7-1513-4f74-a47f-dc1a0d136391
TransformerWinding,_f577acf0-52ff-406a-9ba0-fbad5ccb9ac9,Network/Companies/SIN/03OCC/03   SGE/03SGE T01 115\23/Alta,Alta,0,0.010404,0.30515599999999998,38400794,_752df9fc-9b7f-4faf-a442-070b0f870e6f
TransformerWinding,_99e516c0-711f-4e7b-88d0-011c92ac2662,Network/Companies/SIN/03OCC/03   SGE/03SGE T01 115\23/Baja,Baja,0,,,38400796,_752df9fc-9b7f-4faf-a442-070b0f870e6f
TransformerWinding,_D4CC6E34-534E-45CD-B318-1084D36C8D0B,Network/Companies/SIN/02ORI/02CZINMO/02NMO T02 115\34.5/Alta,Alta,0,0.021392000000000001,0.72828599999999999,40157383,_22ACB59C-8B56-4A58-9B8B-C5A0EFCB390D
TransformerWinding,_5914AC93-A6B9-4255-A35C-763559C0005A,Network/Companies/SIN/02ORI/02CZINMO/02NMO T02 115\34.5/Baja,Baja,0,,,40157385,_22ACB59C-8B56-4A58-9B8B-C5A0EFCB390D
TransformerWinding,_083b987b-4602-4fc5-8774-f4545de31281,Network/Companies/SIN/05NTE/05   XEO/05XEO T01 115\34.5/Alta,Alta,0,0,0.13917599999999999,40158118,_d6d728bb-329c-42e4-a083-f37c5813048c
TransformerWinding,_ba2b78e9-0455-4033-bbb7-4c40f6b96b4c,Network/Companies/SIN/05NTE/05   XEO/05XEO T01 115\34.5/Baja,Baja,0,,,40158120,_d6d728bb-329c-42e4-a083-f37c5813048c
TransformerWinding,_7C59C78C-3965-4A5E-A93E-E9F3506A6E9A,Network/Companies/BCS/07LPZ/07LPZSNT/07SNT T30 115\34.5/Alta,Alta,0,0.050599999999999999,1.012,40324271,_B6C342E0-611F-476E-BFC5-86118083460F
TransformerWinding,_5B901C0E-898C-4830-B305-389D777161F2,Network/Companies/BCS/07LPZ/07LPZSNT/07SNT T30 115\34.5/Baja,Baja,0,0,0,40324273,_B6C342E0-611F-476E-BFC5-86118083460F
TransformerWinding,_29f11102-0c77-4664-88d6-a8ffad1faf75,Network/Companies/SIN/01CEL/01   EDN/01EDN T01 85\23/Alta,Alta,0,0,0.43818000000000001,40371404,_c4d05c85-89f5-4bbd-953b-f6f610c07473
TransformerWinding,_f75dde20-b5f8-4edb-be8f-4057e208e5d7,Network/Companies/SIN/01CEL/01   EDN/01EDN T01 85\23/Baja,Baja,0,,,40371406,_c4d05c85-89f5-4bbd-953b-f6f610c07473
TransformerWinding,_2B9B7F31-2D3B-4C5F-A984-D5633D6A8F9E,Network/Companies/SIN/02ORI/02SUROCO/02OCO T02 115\13.8/Alta,Alta,0,0.054899999999999997,1.18059,40390494,_FF632BA6-2FCF-454F-9ADF-CA02F67CA044
TransformerWinding,_7421739F-A958-432E-A51A-EF399FE90F37,Network/Companies/SIN/02ORI/02SUROCO/02OCO T02 115\13.8/Baja,Baja,0,,,40390496,_FF632BA6-2FCF-454F-9ADF-CA02F67CA044
TransformerWinding,_a6b417ae-c210-4f0a-990a-94c5ac8ff90a,Network/Companies/SIN/02ORI/02VERNAO/02NAO T01 115\13.8/Alta,Alta,0,0.023067000000000001,0.73068599999999995,40416592,_ca83cada-72d9-4806-b2c9-021f5d148eaf
TransformerWinding,_a104b874-504b-4265-9edb-6acf3d969651,Network/Companies/SIN/02ORI/02VERNAO/02NAO T01 115\13.8/Baja,Baja,0,,,40416594,_ca83cada-72d9-4806-b2c9-021f5d148eaf
TransformerWinding,_554615DA-12BB-4E47-840E-52E63E826E34,Network/Companies/SIN/01CEL/01   MOS/01MOS T01 230\23/Alta,Alta,0,0,0.2999,40464162,_01301B47-49A0-4FD5-9D68-0DED45903B7A
TransformerWinding,_DB32CBC1-125D-479F-AFF5-6F2C9ADC20C5,Network/Companies/SIN/01CEL/01   MOS/01MOS T01 230\23/Baja,Baja,0,,,40464165,_01301B47-49A0-4FD5-9D68-0DED45903B7A
TransformerWinding,_59EA7399-CF6D-4424-97A5-13D9E98D217F,Network/Companies/SIN/01CEL/01   MOS/01MOS T02 230\23/Alta,Alta,0,0,0.2999,40464168,_35CE7E2A-97C1-4B1C-ACD0-ABF014153DC3
TransformerWinding,_2ABA0753-5CFA-4582-876C-15DE3D0DD7C8,Network/Companies/SIN/01CEL/01   MOS/01MOS T02 230\23/Baja,Baja,0,,,40464171,_35CE7E2A-97C1-4B1C-ACD0-ABF014153DC3
TransformerWinding,_5CAF7210-4F1E-46C0-92FA-A5D6C14C5E29,Network/Companies/SIN/01CEL/01   MOS/01MOS T03 230\23/Alta,Alta,0,0,0.2999,40464174,_BC3ABAF8-D70F-410C-94F9-9FF780BE49E3
TransformerWinding,_5D8DBFDD-C6AC-4EB7-9206-CE24F82908EF,Network/Companies/SIN/01CEL/01   MOS/01MOS T03 230\23/Baja,Baja,0,,,40464177,_BC3ABAF8-D70F-410C-94F9-9FF780BE49E3
TransformerWinding,_9b80f496-5499-4259-a497-af529cabd048,Network/Companies/SIN/05NTE/05   HSD/05HSD T01 230\34.5/Alta,Alta,0,0,0.081304000000000001,40476306,_d30a1886-f15f-454c-b730-62c7b7a5a101
TransformerWinding,_02bc248b-608f-4e0c-8f12-13d763ab31a3,Network/Companies/SIN/05NTE/05   HSD/05HSD T01 230\34.5/Baja,Baja,0,0,,40476308,_d30a1886-f15f-454c-b730-62c7b7a5a101
TransformerWinding,_a87c6318-8240-44e5-9757-9fb457612f99,Network/Companies/SIN/08PEN/08   PPH/08PPH T02 115\13.8/Baja,Baja,0,,,40648367,_abdfa5be-d768-4f98-83d1-5f8294b88366
TransformerWinding,_8800d827-7d76-4117-95bb-39a963e9d0f5,Network/Companies/SIN/08PEN/08   PPH/08PPH T02 115\13.8/Alta,Alta,0,0,0.71928000000000003,40648370,_abdfa5be-d768-4f98-83d1-5f8294b88366
TransformerWinding,_03D9EF90-7AFC-476A-9DB3-D916B94AA980,Network/Companies/SIN/08PEN/08   UMA/08UMA T02 115\13.8/Alta,Alta,0,0,0.468671,41527544,_E2E8BFD9-8DFE-470E-9A6F-70E6359915B9
TransformerWinding,_7E0FC2EB-652E-475A-8601-150BE7BB9900,Network/Companies/SIN/08PEN/08   UMA/08UMA T02 115\13.8/Baja,Baja,0,,,41527546,_E2E8BFD9-8DFE-470E-9A6F-70E6359915B9
TransformerWinding,_8392D585-7E11-4D70-9510-E4CE4939E4AD,Network/Companies/BCA/07BCA/07COSPNM/07PNM T20 115\13.8/Alta,Alta,0,0.025100000000000001,0.50149999999999995,42150805,_E8E454C1-0618-479D-9FBF-063ECC132ED4
TransformerWinding,_6158F53F-F465-4586-994C-3239917E649E,Network/Companies/BCA/07BCA/07COSPNM/07PNM T20 115\13.8/Baja,Baja,0,,,42150807,_E8E454C1-0618-479D-9FBF-063ECC132ED4
TransformerWinding,_40d38d0b-0136-45e3-bab3-38b34a3c7e2f,Network/Companies/SIN/08PEN/08   ESA/08ESA AT07 400\230/Alta,Alta,0,0,0.0372298,42157332,_806b6838-8267-4bbe-afc9-31c9e8f83794
TransformerWinding,_091d1301-0b5b-4f5a-81bd-f90c5e2d34b9,Network/Companies/SIN/08PEN/08   ESA/08ESA AT07 400\230/Baja,Baja,0,,0,42157334,_806b6838-8267-4bbe-afc9-31c9e8f83794
TransformerWinding,_E3036F08-F97C-4F06-8D5A-22BEF30FA359,Network/Companies/BCS/07LPZ/07LPZTOB/07TOB T01 115\34.5/Alta,Alta,0,0.0085199999999999998,0.42625000000000002,42447693,_50EFE0D2-FB49-4C10-8A95-29693396439F
TransformerWinding,_57270880-EADC-40BB-97B0-8D2EB4BE5E0A,Network/Companies/BCS/07LPZ/07LPZTOB/07TOB T01 115\34.5/Baja,Baja,0,0,0,42447696,_50EFE0D2-FB49-4C10-8A95-29693396439F
TransformerWinding,_a8ea380e-ae5d-43ab-82a0-95e7e9ca61d3,Network/Companies/SIN/05NTE/05LGAPRA/05PRA T02 110\34.5/Alta,Alta,0,0,0.67705099999999996,42858233,_e6902bb2-ee7f-48ac-8756-59799b4dd057
TransformerWinding,_865eea47-fdc1-41ed-91e6-ba23985de8a6,Network/Companies/SIN/05NTE/05LGAPRA/05PRA T02 110\34.5/Baja,Baja,0,,,42858235,_e6902bb2-ee7f-48ac-8756-59799b4dd057
TransformerWinding,_5e2fa660-4333-4eb6-b6ea-626e8706cfd6,Network/Companies/SIN/05NTE/05JRZMED/05MED T02 115\13.8/Alta,Alta,0,0,0.46689999999999998,42863142,_3c21b063-7977-4f2f-9246-59d88d3573de
TransformerWinding,_b3ec567a-9e3a-4cec-bb92-e885fe6c1bdb,Network/Companies/SIN/05NTE/05JRZMED/05MED T02 115\13.8/Baja,Baja,0,,,42863144,_3c21b063-7977-4f2f-9246-59d88d3573de
TransformerWinding,_3D25D70C-CF7B-44EF-A399-FD366E9D4C96,Network/Companies/SIN/05NTE/05CGOOJI/05OJI T03 115\34.5/Alta,Alta,0,0,0.97173299999999996,42906991,_5CDD5DE2-6F00-42E8-B358-A620551307F0
TransformerWinding,_A1E39FBE-3BEC-440E-8711-9D5D391750BB,Network/Companies/SIN/05NTE/05CGOOJI/05OJI T03 115\34.5/Baja,Baja,0,,,42906993,_5CDD5DE2-6F00-42E8-B358-A620551307F0
TransformerWinding,_6262D538-993F-4FEC-91AB-214608595408,Network/Companies/SIN/04NOR/04CULPXT/04PXT T03 115\34.5/Alta,Alta,,0.024305,0.69584000000000001,42933446,_93EBC57F-E2D7-4F87-AFFE-37707D46F2AE
TransformerWinding,_97DDEFEA-181B-483B-9331-B9B1D773622C,Network/Companies/SIN/04NOR/04CULPXT/04PXT T03 115\34.5/Baja,Baja,,,,42933448,_93EBC57F-E2D7-4F87-AFFE-37707D46F2AE
TransformerWinding,_8DF79FBA-E292-4BAE-B1A9-176ED5C4506B,Network/Companies/SIN/02ORI/02CZIUXT/02UXT T02 115\34.5/Alta,Alta,0,0.021472999999999999,0.72843400000000003,42934899,_EF6AEBBB-CD22-468E-BFA4-F26BE3BC52FC
