"ImpedanceVariation:
InternalId","ImpedanceVariation:
ObjectId","ImpedanceVariation:
ID","ImpedanceVariation:
Name","ImpedanceVariation:
Description","ImpedanceVariation:
DeltaIronLossCond","ImpedanceVariation:
DeltaMagnSusc","ImpedanceVariation:
DeltaReactance","ImpedanceVariation:
DeltaResistance","ImpedanceVariation:
TapPosition","ImpedanceVariation:
Parent","ImpedanceVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","ImpedanceVariation:
ImpedanceVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
781225,{30cd8ae1-ce94-49d3-8a53-6a76e9e151d7},_30cd8ae1-ce94-49d3-8a53-6a76e9e151d7,ImpedanceVar_14,,0,0,0,0,14,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781226,{ec0f72dc-d1e3-4ad2-9961-38572d4d57cc},_ec0f72dc-d1e3-4ad2-9961-38572d4d57cc,ImpedanceVar_15,,0,0,0,0,15,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781227,{6005ae55-b57d-4525-8dec-e1c9b99a50f9},_6005ae55-b57d-4525-8dec-e1c9b99a50f9,ImpedanceVar_16,,0,0,0,0,16,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781228,{f967bc2d-bd49-4152-9ddc-82c37ee54b85},_f967bc2d-bd49-4152-9ddc-82c37ee54b85,ImpedanceVar_17,,0,0,0,0,17,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781229,{298a67ab-6859-4426-88ed-ffe8cb47fc0f},_298a67ab-6859-4426-88ed-ffe8cb47fc0f,ImpedanceVar_18,,0,0,0,0,18,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781230,{d8f54dc6-5f5d-4d31-b10f-91cbf6bcf420},_d8f54dc6-5f5d-4d31-b10f-91cbf6bcf420,ImpedanceVar_19,,0,0,0,0,19,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781231,{554dc3e8-599e-457e-92a7-1b5530d2b492},_554dc3e8-599e-457e-92a7-1b5530d2b492,ImpedanceVar_20,,0,0,0,0,20,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781232,{6a811ff3-a7eb-4774-a39f-3909a6c3350a},_6a811ff3-a7eb-4774-a39f-3909a6c3350a,ImpedanceVar_21,,0,0,0,0,21,_6db0532e-b955-491d-82c1-110610d84f3e,ImpedanceVariation,781200,High Tap,_6db0532e-b955-491d-82c1-110610d84f3e,_30dfaead-f2a6-4808-b428-81bb3977871d,TapChanger
781256,{78d64d14-56a0-420b-b7fa-334c1f7468a7},_78d64d14-56a0-420b-b7fa-334c1f7468a7,ImpedanceVar_6,,0,0,0,0,6,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781257,{a6eb560f-fde5-4f7b-a4a8-8d6dd3747e9c},_a6eb560f-fde5-4f7b-a4a8-8d6dd3747e9c,ImpedanceVar_7,,0,0,0,0,7,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781258,{16581cbc-391d-4a8d-88fe-e715960308c2},_16581cbc-391d-4a8d-88fe-e715960308c2,ImpedanceVar_8,,0,0,0,0,8,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781259,{a2207cca-bdb3-4e18-bd18-8877b8f0b094},_a2207cca-bdb3-4e18-bd18-8877b8f0b094,ImpedanceVar_9,,0,0,0,0,9,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781260,{737e1ce1-5cdc-4d4d-b740-4a64ade89ca2},_737e1ce1-5cdc-4d4d-b740-4a64ade89ca2,ImpedanceVar_10,,0,0,0,0,10,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781261,{dffab8b7-cf30-43ac-9acb-1152b2c53d49},_dffab8b7-cf30-43ac-9acb-1152b2c53d49,ImpedanceVar_11,,0,0,0,0,11,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781262,{b913afeb-da99-4e7c-8176-1afe7048c404},_b913afeb-da99-4e7c-8176-1afe7048c404,ImpedanceVar_12,,0,0,0,0,12,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781263,{c8664bdd-3b3c-4e5f-afaf-1be7a776abef},_c8664bdd-3b3c-4e5f-afaf-1be7a776abef,ImpedanceVar_13,,0,0,0,0,13,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781264,{c4f1fe65-ec79-4b48-b633-836ec070cbc2},_c4f1fe65-ec79-4b48-b633-836ec070cbc2,ImpedanceVar_14,,0,0,0,0,14,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781265,{683e904c-f413-4c36-8871-1c4c8d98bdd6},_683e904c-f413-4c36-8871-1c4c8d98bdd6,ImpedanceVar_15,,0,0,0,0,15,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781266,{53810142-6bbc-44ff-9369-6247aa1cd62e},_53810142-6bbc-44ff-9369-6247aa1cd62e,ImpedanceVar_16,,0,0,0,0,16,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781267,{c2fa737d-1c79-4b02-8b05-ee48ab7139f1},_c2fa737d-1c79-4b02-8b05-ee48ab7139f1,ImpedanceVar_17,,0,0,0,0,17,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781268,{63e7bcd6-01c6-400b-9562-8b16cf05d5de},_63e7bcd6-01c6-400b-9562-8b16cf05d5de,ImpedanceVar_18,,0,0,0,0,18,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781269,{00de3166-3a07-449a-9d11-20e35f114a6f},_00de3166-3a07-449a-9d11-20e35f114a6f,ImpedanceVar_19,,0,0,0,0,19,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781270,{3e04df4c-c7f1-4d5c-a402-6f0739756eb7},_3e04df4c-c7f1-4d5c-a402-6f0739756eb7,ImpedanceVar_20,,0,0,0,0,20,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781271,{5d3065a8-eb64-4d72-99f3-2b830dc56dcc},_5d3065a8-eb64-4d72-99f3-2b830dc56dcc,ImpedanceVar_21,,0,0,0,0,21,_3578926f-16a9-434f-aaf7-962b2ab413a8,ImpedanceVariation,781239,High Tap,_3578926f-16a9-434f-aaf7-962b2ab413a8,_0344a327-499d-474f-a83e-79c57f02bf7d,TapChanger
781290,{f49883d0-504f-4652-960c-7945a528870b},_f49883d0-504f-4652-960c-7945a528870b,ImpedanceVar_10,,0,0,0,0,10,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781291,{57838465-08ff-486e-afab-210a29e45157},_57838465-08ff-486e-afab-210a29e45157,ImpedanceVar_11,,0,0,0,0,11,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781292,{fbb646e8-c9d0-4fb4-9bb4-d137d7d4d2b4},_fbb646e8-c9d0-4fb4-9bb4-d137d7d4d2b4,ImpedanceVar_12,,0,0,0,0,12,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781293,{90673c4e-c152-4686-af6c-3d39cecd18ea},_90673c4e-c152-4686-af6c-3d39cecd18ea,ImpedanceVar_13,,0,0,0,0,13,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781294,{2664199e-b0b7-4ee5-b2d2-ea49ed877efa},_2664199e-b0b7-4ee5-b2d2-ea49ed877efa,ImpedanceVar_14,,0,0,0,0,14,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781295,{93d866f4-1974-428e-8cd5-19f537bd9791},_93d866f4-1974-428e-8cd5-19f537bd9791,ImpedanceVar_15,,0,0,0,0,15,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781296,{6d6f35d7-3889-45eb-b93f-88a07db3a6ae},_6d6f35d7-3889-45eb-b93f-88a07db3a6ae,ImpedanceVar_16,,0,0,0,0,16,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781297,{de7c9d67-a546-42ee-99f6-8c1a6749a7cf},_de7c9d67-a546-42ee-99f6-8c1a6749a7cf,ImpedanceVar_17,,0,0,0,0,17,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781298,{82f91fb9-b258-44f6-be11-d9b6afbc7ead},_82f91fb9-b258-44f6-be11-d9b6afbc7ead,ImpedanceVar_18,,0,0,0,0,18,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781299,{c89999aa-b220-4a09-8662-646827b466bb},_c89999aa-b220-4a09-8662-646827b466bb,ImpedanceVar_19,,0,0,0,0,19,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
781300,{b7d57b51-e57e-4c0b-8b52-78130d3957df},_b7d57b51-e57e-4c0b-8b52-78130d3957df,ImpedanceVar_20,,0,0,0,0,20,_b4c292a8-fe9b-422c-9eee-fc840cba520e,ImpedanceVariation,781278,High Tap,_b4c292a8-fe9b-422c-9eee-fc840cba520e,_9d611394-f3e0-42c5-b3de-0054fe3c1520,TapChanger
812877,{06f932db-870d-4a5a-9959-f2ef37b5cab6},_06f932db-870d-4a5a-9959-f2ef37b5cab6,ImpedanceVar_10,,0,0,0,0,10,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812878,{c1bc137b-ea2f-4183-9c8d-d71e77658cbc},_c1bc137b-ea2f-4183-9c8d-d71e77658cbc,ImpedanceVar_11,,0,0,0,0,11,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812879,{0979e951-c33e-4f13-bf1c-f84fc33ac5ac},_0979e951-c33e-4f13-bf1c-f84fc33ac5ac,ImpedanceVar_12,,0,0,0,0,12,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812880,{b44bea66-c58e-45ef-a8f0-00b512d27bf7},_b44bea66-c58e-45ef-a8f0-00b512d27bf7,ImpedanceVar_13,,0,0,0,0,13,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812881,{c38ad4f9-f10b-416e-ab28-921a750e71d3},_c38ad4f9-f10b-416e-ab28-921a750e71d3,ImpedanceVar_14,,0,0,0,0,14,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812882,{2b757a5c-51ce-4904-9c90-31a4ed459210},_2b757a5c-51ce-4904-9c90-31a4ed459210,ImpedanceVar_15,,0,0,0,0,15,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812883,{385d8360-ad9f-4894-8d79-17cb768c87e2},_385d8360-ad9f-4894-8d79-17cb768c87e2,ImpedanceVar_16,,0,0,0,0,16,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812884,{0367695e-a252-4b55-aaa3-e7670f97d8b5},_0367695e-a252-4b55-aaa3-e7670f97d8b5,ImpedanceVar_17,,0,0,0,0,17,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812885,{bfe93b1b-3bcc-4435-817c-617bc1196de2},_bfe93b1b-3bcc-4435-817c-617bc1196de2,ImpedanceVar_18,,0,0,0,0,18,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812886,{6457877c-c318-4bf2-9080-077099b18c87},_6457877c-c318-4bf2-9080-077099b18c87,ImpedanceVar_19,,0,0,0,0,19,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812887,{472a41fd-cce2-4737-bf34-281535e6efcd},_472a41fd-cce2-4737-bf34-281535e6efcd,ImpedanceVar_20,,0,0,0,0,20,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,ImpedanceVariation,812865,High Tap,_07eb2b29-0b73-40e4-adae-7737b26c4ecf,_db505bf3-5f1b-485d-b9ef-a32a416b6a88,TapChanger
812906,{7c458e0d-1fa6-4eb6-a94b-dce275a0a2eb},_7c458e0d-1fa6-4eb6-a94b-dce275a0a2eb,ImpedanceVar_10,,0,0,0,0,10,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812907,{65f3febe-bcf8-4705-8e78-4e5c270db507},_65f3febe-bcf8-4705-8e78-4e5c270db507,ImpedanceVar_11,,0,0,0,0,11,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812908,{b50559f9-6549-4ed3-881f-5e04a145f4fd},_b50559f9-6549-4ed3-881f-5e04a145f4fd,ImpedanceVar_12,,0,0,0,0,12,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812909,{1b9c3a26-ab41-484a-bc17-82e2296858a3},_1b9c3a26-ab41-484a-bc17-82e2296858a3,ImpedanceVar_13,,0,0,0,0,13,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812910,{f3b42bf9-3170-414e-9f5d-030f4d5d9932},_f3b42bf9-3170-414e-9f5d-030f4d5d9932,ImpedanceVar_14,,0,0,0,0,14,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812911,{15e7ebce-b4c4-4472-9062-6a927c205567},_15e7ebce-b4c4-4472-9062-6a927c205567,ImpedanceVar_15,,0,0,0,0,15,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812912,{9cd2dd70-4c0f-433b-9048-0e29c5147f71},_9cd2dd70-4c0f-433b-9048-0e29c5147f71,ImpedanceVar_16,,0,0,0,0,16,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812913,{ffe5e43e-b54f-47c5-b33f-048ac95bb465},_ffe5e43e-b54f-47c5-b33f-048ac95bb465,ImpedanceVar_17,,0,0,0,0,17,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812914,{1898dc41-7ec0-4f04-8042-5a3596ce67c6},_1898dc41-7ec0-4f04-8042-5a3596ce67c6,ImpedanceVar_18,,0,0,0,0,18,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812915,{46d99128-68d8-4bfd-b287-b41629f77858},_46d99128-68d8-4bfd-b287-b41629f77858,ImpedanceVar_19,,0,0,0,0,19,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812916,{9625af81-1c2a-430e-8268-8c5af6e05ba9},_9625af81-1c2a-430e-8268-8c5af6e05ba9,ImpedanceVar_20,,0,0,0,0,20,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,ImpedanceVariation,812894,High Tap,_ea2ca6be-faf9-4592-88ec-e0568f7e3a58,_d7f1da3d-da61-4d60-a561-ff4549fbb310,TapChanger
812935,{db5361f8-e536-4406-9976-aa580b5f29a5},_db5361f8-e536-4406-9976-aa580b5f29a5,ImpedanceVar_10,,0,0,0,0,10,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812936,{b6afcf29-440f-401b-af72-c515306c6f0f},_b6afcf29-440f-401b-af72-c515306c6f0f,ImpedanceVar_11,,0,0,0,0,11,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812937,{53f6e390-8d19-4684-8397-a2652aa55fe1},_53f6e390-8d19-4684-8397-a2652aa55fe1,ImpedanceVar_12,,0,0,0,0,12,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812938,{8c4da796-7522-43f0-bc46-337e12332f3f},_8c4da796-7522-43f0-bc46-337e12332f3f,ImpedanceVar_13,,0,0,0,0,13,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812939,{02bc0877-dd2a-46b8-b654-ec38afe0e129},_02bc0877-dd2a-46b8-b654-ec38afe0e129,ImpedanceVar_14,,0,0,0,0,14,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812940,{fef0eb09-fbb8-44a0-86e2-248a85d6a3b7},_fef0eb09-fbb8-44a0-86e2-248a85d6a3b7,ImpedanceVar_15,,0,0,0,0,15,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812941,{d1f78dd4-c6d2-41a5-bb2e-dfc07b3c4927},_d1f78dd4-c6d2-41a5-bb2e-dfc07b3c4927,ImpedanceVar_16,,0,0,0,0,16,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812942,{e3410091-5a24-43c9-a3ca-6a5f4cd39c9d},_e3410091-5a24-43c9-a3ca-6a5f4cd39c9d,ImpedanceVar_17,,0,0,0,0,17,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812943,{0a583f13-5bf2-4811-95f9-eb587b7a8e1d},_0a583f13-5bf2-4811-95f9-eb587b7a8e1d,ImpedanceVar_18,,0,0,0,0,18,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812944,{b9178a8f-772c-4c7b-a0b4-5cfdf91b34ae},_b9178a8f-772c-4c7b-a0b4-5cfdf91b34ae,ImpedanceVar_19,,0,0,0,0,19,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
812945,{b28884cb-e4db-4558-bc02-67480e96d942},_b28884cb-e4db-4558-bc02-67480e96d942,ImpedanceVar_20,,0,0,0,0,20,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,ImpedanceVariation,812923,High Tap,_71fdc337-0dc4-4dd8-8629-9e372f54b2ef,_c3f49b69-1d79-438b-9125-5e1e0525b3d7,TapChanger
869160,{ac2b3ccc-c457-40ae-a5b9-4ee28ce8e6ac},_ac2b3ccc-c457-40ae-a5b9-4ee28ce8e6ac,ImpedanceVar_10,,0,0,0,0,10,_95f33612-2908-477d-bb19-379a6c3ccc5b,ImpedanceVariation,869148,High Tap,_95f33612-2908-477d-bb19-379a6c3ccc5b,_9e9cf6c8-339e-431d-923f-6a20bc02add7,TapChanger
869161,{620e54ab-2bdd-4ce7-911a-f603cfb8d972},_620e54ab-2bdd-4ce7-911a-f603cfb8d972,ImpedanceVar_11,,0,0,0,0,11,_95f33612-2908-477d-bb19-379a6c3ccc5b,ImpedanceVariation,869148,High Tap,_95f33612-2908-477d-bb19-379a6c3ccc5b,_9e9cf6c8-339e-431d-923f-6a20bc02add7,TapChanger
869162,{115c3993-b8ff-4c83-b553-afb98099f7dc},_115c3993-b8ff-4c83-b553-afb98099f7dc,ImpedanceVar_12,,0,0,0,0,12,_95f33612-2908-477d-bb19-379a6c3ccc5b,ImpedanceVariation,869148,High Tap,_95f33612-2908-477d-bb19-379a6c3ccc5b,_9e9cf6c8-339e-431d-923f-6a20bc02add7,TapChanger
869163,{31c8ae29-a2e4-4e82-b042-fc04a5a37a93},_31c8ae29-a2e4-4e82-b042-fc04a5a37a93,ImpedanceVar_13,,0,0,0,0,13,_95f33612-2908-477d-bb19-379a6c3ccc5b,ImpedanceVariation,869148,High Tap,_95f33612-2908-477d-bb19-379a6c3ccc5b,_9e9cf6c8-339e-431d-923f-6a20bc02add7,TapChanger
