TableName,ID,AGCFlag,InternalId,Name,Parent,ObjectType
ThermalGeneratingUnit,_94b53e10-8dd5-429d-a266-7b3bf105125e,true,2410911,03PRO-U3 Unit,_777bdc6e-6ed3-4ee9-b92e-18e8f20885e8,ThermalGeneratingUnit
ThermalGeneratingUnit,_4c68461a-56f9-4989-8804-f1e56daeddb2,true,2410928,03PWT-U1 Unit,_defead36-d4a0-4fe8-ac6b-762f2d65dc2b,ThermalGeneratingUnit
ThermalGeneratingUnit,_67a19c49-4fdc-4088-8209-3f475c5cecab,true,2410939,03PWT-U2 Unit,_defead36-d4a0-4fe8-ac6b-762f2d65dc2b,ThermalGeneratingUnit
ThermalGeneratingUnit,_5ad1c24a-5d0d-42fb-a5f3-35a9734a0a9d,true,2410950,03PWT-U3 Unit,_defead36-d4a0-4fe8-ac6b-762f2d65dc2b,ThermalGeneratingUnit
ThermalGeneratingUnit,_bbef5e9d-079f-4c1f-b9cf-4f390e0572e0,true,2410961,03PWT-U4 Unit,_defead36-d4a0-4fe8-ac6b-762f2d65dc2b,ThermalGeneratingUnit
ThermalGeneratingUnit,_9712a57e-b96f-4da6-9fbe-d423fe459245,true,2410972,03PWT-U5 Unit,_defead36-d4a0-4fe8-ac6b-762f2d65dc2b,ThermalGeneratingUnit
ThermalGeneratingUnit,_adb95ed4-1f26-41ef-bb28-7c538cdf38bc,true,2410992,03RAE-U1 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_442e85d6-2ac3-44f7-b808-397298a8c764,true,2411003,03RAE-U2 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_2ed69e8a-ff13-40c3-bd1c-d3c138bed433,true,2411014,03RAE-U3 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_d5a0a08e-acc5-4902-a262-918fa483d37d,true,2411025,03RAE-U4 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_205b98fd-afba-40f4-b7f9-b3b1cf6b4092,true,2411036,03RAE-U5 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_14010e75-b0e5-4913-92d0-0b54e09bb79c,true,2411047,03RAE-U6 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_b57e0f89-4fa7-4c0f-92ae-49cbedaa7c11,true,2411058,03RAE-U7 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_95f5070b-ceb6-4f1d-ab80-7a0ee9c162c4,true,2411069,03RAE-U8 Unit,_229018c8-0451-49c4-b947-c8b90ce9aa1f,ThermalGeneratingUnit
ThermalGeneratingUnit,_108c3d04-6ef3-4162-9a01-5d68d17f60f7,true,2411084,03RON-U1 Unit,_b46efd9f-1097-4e21-9bef-2ce56f817f05,ThermalGeneratingUnit
ThermalGeneratingUnit,_91a5d001-e7e7-4c2e-9c6c-d3c1ce9a8048,true,2411095,03RON-U2 Unit,_b46efd9f-1097-4e21-9bef-2ce56f817f05,ThermalGeneratingUnit
ThermalGeneratingUnit,_bd364324-8b57-4d97-a947-05cb7ea66f64,true,2411106,03RON-U3 Unit,_b46efd9f-1097-4e21-9bef-2ce56f817f05,ThermalGeneratingUnit
ThermalGeneratingUnit,_29001a72-503e-45cf-b2ab-baae19f6e6cc,true,2411120,03SAU-U2 Unit,_2bb6cf29-de24-4323-bb8e-434e6ad9d1d9,ThermalGeneratingUnit
ThermalGeneratingUnit,_14df43e4-47c4-43ea-b0f5-bbf6dc7f8613,true,2411131,03SAU-U3 Unit,_2bb6cf29-de24-4323-bb8e-434e6ad9d1d9,ThermalGeneratingUnit
ThermalGeneratingUnit,_0e8b0865-aadc-4ed9-8d10-b769614df6a4,true,2411147,03SCG-PTA Unit,_ba9daeda-176e-4ee7-b30c-86be0f7bf1cf,ThermalGeneratingUnit
ThermalGeneratingUnit,_3297cab0-63b0-4778-b66b-61aec5e2334f,true,2411160,03SCG-U1 Unit,_ba9daeda-176e-4ee7-b30c-86be0f7bf1cf,ThermalGeneratingUnit
ThermalGeneratingUnit,_254bcf6f-3c71-49db-9223-40e45ab06cef,true,2411171,03SCG-U2 Unit,_ba9daeda-176e-4ee7-b30c-86be0f7bf1cf,ThermalGeneratingUnit
ThermalGeneratingUnit,_684c6c9f-83b8-4eba-aff7-c38a4b4ffd82,true,2411182,03SCG-U3 Unit,_ba9daeda-176e-4ee7-b30c-86be0f7bf1cf,ThermalGeneratingUnit
ThermalGeneratingUnit,_0338796b-5888-43dd-b6cd-260f1dbe1bc1,true,2411228,03SLM-U3 Unit,_7d8fbb7e-7a2d-47ba-8fe4-5a8cc1f19cfb,ThermalGeneratingUnit
ThermalGeneratingUnit,_03aa7afb-2232-4b2e-9aea-ccc088511fed,true,2411243,03SLM-U4 Unit,_7d8fbb7e-7a2d-47ba-8fe4-5a8cc1f19cfb,ThermalGeneratingUnit
ThermalGeneratingUnit,_7298c9da-a760-4e62-ac7a-c0f8f4cca72c,true,2411261,03VDR-U1 Unit,_e5f432f4-352b-47a1-8f6d-0625c340a1ea,ThermalGeneratingUnit
ThermalGeneratingUnit,_246c8676-85cc-4780-ad2c-913c8f75be81,true,2411280,03VDR-U2 Unit,_e5f432f4-352b-47a1-8f6d-0625c340a1ea,ThermalGeneratingUnit
ThermalGeneratingUnit,_bdc00067-35b8-4677-8a33-aa56adb64bf6,true,2411440,03BAJ-PTA Unit,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
ThermalGeneratingUnit,_c93aba47-48f9-4bcc-a133-3fd4e798a7df,true,2411453,03BAJ-U1 Unit,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
ThermalGeneratingUnit,_e21db8b0-2523-4d55-ad8a-9f3e9d902069,true,2411464,03BAJ-U2 Unit,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
ThermalGeneratingUnit,_7ca34272-28f0-4f61-88ab-dbaf6f925f53,true,2411475,03BAJ-U3 Unit,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
ThermalGeneratingUnit,_a52e35ba-1f8e-4ca6-9cfd-fa36568b68a6,true,2411486,03BAJ-U4 Unit,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
ThermalGeneratingUnit,_a1a6dc3a-2448-4923-9686-5ba2a0cd592f,true,2411565,03CTI-PTA Unit,_f1c00091-3473-4029-8bd7-e41846babff3,ThermalGeneratingUnit
ThermalGeneratingUnit,_333577d8-658a-40c7-8ea6-31cd4c089787,true,2411576,03CTI-U1 Unit,_f1c00091-3473-4029-8bd7-e41846babff3,ThermalGeneratingUnit
ThermalGeneratingUnit,_664600e1-1e7c-4301-a510-b23b80d34497,true,2411587,03CTI-U2 Unit,_f1c00091-3473-4029-8bd7-e41846babff3,ThermalGeneratingUnit
ThermalGeneratingUnit,_8efb4d13-c0cb-4b7e-a633-23d494735247,true,2411598,03CTI-U3 Unit,_f1c00091-3473-4029-8bd7-e41846babff3,ThermalGeneratingUnit
ThermalGeneratingUnit,_2bacfcf8-da48-46cf-bfe8-ea30c50cb4d8,true,2411750,03MAM-PQ1 Unit,_c77dbb7a-a0d1-4f83-bd3a-32d012aca522,ThermalGeneratingUnit
ThermalGeneratingUnit,_8cc593be-b2d9-436c-b10e-febc7e62119e,true,2411769,03MAM-U1 Unit,_c77dbb7a-a0d1-4f83-bd3a-32d012aca522,ThermalGeneratingUnit
ThermalGeneratingUnit,_f0006c41-8ac3-438f-b666-3a1f911357b6,true,2411780,03MAM-U2 Unit,_c77dbb7a-a0d1-4f83-bd3a-32d012aca522,ThermalGeneratingUnit
ThermalGeneratingUnit,_c8551a6e-7320-405b-86ab-c7a25ff9d09f,true,2411791,03MAM-U3 Unit,_c77dbb7a-a0d1-4f83-bd3a-32d012aca522,ThermalGeneratingUnit
ThermalGeneratingUnit,_e02e8ff2-68b2-415d-9a38-15eca277da42,true,2411802,03MAM-U4 Unit,_c77dbb7a-a0d1-4f83-bd3a-32d012aca522,ThermalGeneratingUnit
ThermalGeneratingUnit,_0cab8791-461d-4438-9779-44a84ce844c2,true,2411954,03MAM-PQ2 Unit,_d565b159-3d3b-47ea-8ccb-d1d0ea32da8b,ThermalGeneratingUnit
ThermalGeneratingUnit,_ab8b7da6-ed2a-4ceb-8699-d1a131a16d8b,true,2411973,03MAM-U5 Unit,_d565b159-3d3b-47ea-8ccb-d1d0ea32da8b,ThermalGeneratingUnit
ThermalGeneratingUnit,_db8587fc-894a-4b22-a75f-d8c751dbe6e2,true,2411984,03MAM-U6 Unit,_d565b159-3d3b-47ea-8ccb-d1d0ea32da8b,ThermalGeneratingUnit
ThermalGeneratingUnit,_d2859386-02b0-4463-accc-4643b4462956,true,2411995,03MAM-U7 Unit,_d565b159-3d3b-47ea-8ccb-d1d0ea32da8b,ThermalGeneratingUnit
ThermalGeneratingUnit,_e2baccff-05e6-46d4-810b-7d619f66f71b,true,2412006,03MAM-U8 Unit,_d565b159-3d3b-47ea-8ccb-d1d0ea32da8b,ThermalGeneratingUnit
ThermalGeneratingUnit,_5a95a1c1-7d7a-4a55-87bc-a495d0e26c53,true,2412103,03SAU-PQ2 Unit,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
ThermalGeneratingUnit,_cbdcfac9-64cb-4f13-ab4c-b664e3b24016,true,2412116,03SAU-U5 Unit,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
ThermalGeneratingUnit,_cdfb7ef8-9132-4a98-8ebe-3f92ca95f286,true,2412127,03SAU-U6 Unit,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
ThermalGeneratingUnit,_49ba63a6-da25-409c-bff4-d61384c10dcb,true,2412138,03SAU-U7 Unit,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
ThermalGeneratingUnit,_86b0095e-d672-40ab-b5ff-654aa8d13bc4,true,2412180,03SAU-PQ3 Unit,_98dfd6a1-35bd-46cc-8731-d4d9bfbdaf9c,ThermalGeneratingUnit
ThermalGeneratingUnit,_c1e0a30e-8e87-4d1c-91f2-83d60c6f8efa,true,2412193,03SAU-U4 Unit,_98dfd6a1-35bd-46cc-8731-d4d9bfbdaf9c,ThermalGeneratingUnit
ThermalGeneratingUnit,_674f1251-a24b-49e0-aa69-cc6a40d174af,true,2412204,03SAU-U8 Unit,_98dfd6a1-35bd-46cc-8731-d4d9bfbdaf9c,ThermalGeneratingUnit
ThermalGeneratingUnit,_c0112569-bbf8-4c1b-aa78-5b9c7e321d54,true,2431883,05BIG-U1 Unit,_bf93dada-4049-4081-bb1b-10be81ad087d,ThermalGeneratingUnit
ThermalGeneratingUnit,_d5975c5c-8460-4b5e-947f-ac57eae1c1e1,true,2431897,05BIO-U1 Unit,_daf72513-e128-4793-b904-30b9aaaa5dc5,ThermalGeneratingUnit
ThermalGeneratingUnit,_f44cbf84-8bee-445c-a79c-68821a5092aa,true,2431908,05BIO-U2 Unit,_daf72513-e128-4793-b904-30b9aaaa5dc5,ThermalGeneratingUnit
ThermalGeneratingUnit,_bf8a093c-7726-45c9-b860-4b2a4fe90c47,true,2431921,05CTP-U1 Unit,_efaa241f-7bfa-44ee-8adb-712e540340f0,ThermalGeneratingUnit
ThermalGeneratingUnit,_21761a13-052f-4fa2-88ee-bfaf83ef92f2,true,2431935,05CZU-U1 Unit,_c301273c-7b2a-4e99-ab71-55dad013fb37,ThermalGeneratingUnit
ThermalGeneratingUnit,_f1532bdf-abd8-4fdc-a56b-bd645d794624,true,2431948,05CZU-U2 Unit,_c301273c-7b2a-4e99-ab71-55dad013fb37,ThermalGeneratingUnit
ThermalGeneratingUnit,_bb7cfa3e-5fb7-44fa-9612-0c1b727ca3a5,true,2431974,05EEN-U1 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_f0fca13c-9544-4726-8687-05fee02b6e56,true,2431985,05EEN-U10 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_a9f6c5a1-f62c-456e-a6f3-7edb25745562,true,2431996,05EEN-U11 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_57719def-c49f-48e8-a8b9-6131ab178828,true,2432007,05EEN-U12 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_6c3d28c5-0e37-4736-98a7-dbbd8c02bed1,true,2432018,05EEN-U2 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_8263a889-8a7a-4150-8de3-51594d3c048d,true,2432029,05EEN-U3 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_298d7e22-6c25-4873-87f5-ce2e7dd8d990,true,2432040,05EEN-U4 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_83c53e5f-db00-48f9-893d-afaf26448af1,true,2432051,05EEN-U5 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_9aa2344d-6ec0-463e-b7cb-463bc63a49bb,true,2432062,05EEN-U6 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_a68cfb40-2c01-4fe7-839f-c9601584d673,true,2432073,05EEN-U7 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_fbbeb8af-8049-49ff-b3c2-1df8a1c7e61c,true,2432084,05EEN-U8 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_aad0ec43-c5dd-4d87-a2f0-f4cba8adde1f,true,2432095,05EEN-U9 Unit,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
ThermalGeneratingUnit,_eb8b0a45-c460-478b-ad19-c181bd6a0b0d,true,2432109,05FVL-U4 Unit,_4bf605cd-99f8-48b4-bb13-d7e7dec31528,ThermalGeneratingUnit
ThermalGeneratingUnit,_a862e27e-ae3c-4268-bc5e-7eb574e6fb61,true,2432128,05FVL-U5 Unit,_4bf605cd-99f8-48b4-bb13-d7e7dec31528,ThermalGeneratingUnit
ThermalGeneratingUnit,_76d49df2-689d-4c7b-9440-0933f4dd9a98,true,2432150,05GBA-U1 Unit,_c1c8be80-0b64-42b2-8a0a-678056e83182,ThermalGeneratingUnit
ThermalGeneratingUnit,_81571c4c-f456-425d-9235-4e144d4423af,true,2432161,05GBA-U2 Unit,_c1c8be80-0b64-42b2-8a0a-678056e83182,ThermalGeneratingUnit
ThermalGeneratingUnit,_8e0e7ad0-5c5f-4836-83f7-feadff95fda9,true,2432174,05GGP-U1 Unit,_68d83547-bb63-4c14-8fdd-5ab5c0f9f7a6,ThermalGeneratingUnit
ThermalGeneratingUnit,_d19c5443-4219-4a2f-8894-f09b43144ce1,true,2432187,05INJ-U1 Unit,_81103c12-143a-47f5-9f09-ab484ad319eb,ThermalGeneratingUnit
ThermalGeneratingUnit,_1db54765-0500-4a7b-a45a-ced33ae8a86d,true,2432203,05LED-U1 Unit,_90f174e4-ef2e-443b-a622-83f163d6a6cc,ThermalGeneratingUnit
ThermalGeneratingUnit,_15ace55c-4e61-4906-a792-944dc944d8f2,true,2432222,05LED-U2 Unit,_90f174e4-ef2e-443b-a622-83f163d6a6cc,ThermalGeneratingUnit
ThermalGeneratingUnit,_50c277d5-195b-4c78-97cc-94eea44563d6,true,2432246,05LGA-U5 Unit,_37279302-9351-452d-9442-ee2ac61affe1,ThermalGeneratingUnit
ThermalGeneratingUnit,_e9ad780f-e4aa-4670-9195-49330fd64165,true,2432259,05LGA-U6 Unit,_37279302-9351-452d-9442-ee2ac61affe1,ThermalGeneratingUnit
ThermalGeneratingUnit,_20e2d394-f6ec-4f10-bb2b-81cdc1552810,true,2432272,05LGA-U7 Unit,_37279302-9351-452d-9442-ee2ac61affe1,ThermalGeneratingUnit
ThermalGeneratingUnit,_62d3771b-9852-45d8-b3df-9bcbcc347371,true,2432285,05LGA-U8 Unit,_37279302-9351-452d-9442-ee2ac61affe1,ThermalGeneratingUnit
ThermalGeneratingUnit,_0b540489-f0a9-4271-81fb-855a6eeea647,true,2432300,05PCN-U1 Unit,_822b1fec-dad7-4bf2-9836-5f23f9d38b99,ThermalGeneratingUnit
ThermalGeneratingUnit,_2827902d-8215-475f-8b6c-fe7c4037e0b9,true,2432313,05PEL-U1 Unit,_eed14f5e-d2a8-44be-96c4-337274f6dbb7,ThermalGeneratingUnit
ThermalGeneratingUnit,_b46b40aa-2400-4c4a-8187-ee1f0935feb5,true,2432328,05POE-U5 Unit,_3708150e-20a2-4fd9-b63b-3aab62a3c87c,ThermalGeneratingUnit
ThermalGeneratingUnit,_07685d05-60e0-4531-bd9b-44e0bf2ef051,true,2432339,05POE-U6 Unit,_3708150e-20a2-4fd9-b63b-3aab62a3c87c,ThermalGeneratingUnit
ThermalGeneratingUnit,_c424a60c-7600-46a8-920b-39bfb49463cf,true,2432350,05POE-U7 Unit,_3708150e-20a2-4fd9-b63b-3aab62a3c87c,ThermalGeneratingUnit
ThermalGeneratingUnit,_770d90f6-012e-485c-8104-2ee79dbfcf14,true,2432365,05PQE-U2 Unit,_0f92584f-9b2e-44f3-b513-2ce2acc21234,ThermalGeneratingUnit
ThermalGeneratingUnit,_a6f139cf-8e02-47bb-a03c-86701a022019,true,2432378,05PQE-U3 Unit,_0f92584f-9b2e-44f3-b513-2ce2acc21234,ThermalGeneratingUnit
ThermalGeneratingUnit,_3517980d-da8f-4424-a49d-06e25117cb92,true,2432391,05PQE-U4 Unit,_0f92584f-9b2e-44f3-b513-2ce2acc21234,ThermalGeneratingUnit
ThermalGeneratingUnit,_149fc0bc-43b5-41f0-a765-ae44bac0f71c,true,2432406,05STL-U1 Unit,_49a7c44f-effc-4bf7-b83d-56848b3c4b59,ThermalGeneratingUnit
ThermalGeneratingUnit,_f594e071-defc-4a12-b01d-887020b1d158,true,2432420,05SYC-U1 Unit,_df3b054d-51cb-484b-9c86-74e2ce10edf7,ThermalGeneratingUnit
ThermalGeneratingUnit,_54d50332-6999-4c5d-83cc-01bd97975598,true,2432439,05SYC-U2 Unit,_df3b054d-51cb-484b-9c86-74e2ce10edf7,ThermalGeneratingUnit
ThermalGeneratingUnit,_b49a6d51-2a49-4fb6-bbee-63a483100327,true,2432544,05ENO-PQ1 Unit,_21390c4c-98f5-4a44-ab80-58c27fc722b9,ThermalGeneratingUnit
ThermalGeneratingUnit,_e2712a07-cca0-4c84-82f8-271c0dac03e1,true,2432557,05ENO-U1 Unit,_21390c4c-98f5-4a44-ab80-58c27fc722b9,ThermalGeneratingUnit
ThermalGeneratingUnit,_0d9e37f2-397f-4b35-93bc-4f857462ae21,true,2432568,05ENO-U2 Unit,_21390c4c-98f5-4a44-ab80-58c27fc722b9,ThermalGeneratingUnit
ThermalGeneratingUnit,_a3cd23b1-600c-45c4-82d6-8b7bbd3cd82d,true,2432579,05ENO-U3 Unit,_21390c4c-98f5-4a44-ab80-58c27fc722b9,ThermalGeneratingUnit
ThermalGeneratingUnit,_a877f41a-459b-4a51-be9f-caf3bb4ab6be,true,2432630,05ENO-PQ2 Unit,_3f3062ef-35b2-48b1-a7f9-8e3b5e0a36e4,ThermalGeneratingUnit
ThermalGeneratingUnit,_9cf747fd-95bc-4148-9d31-f18da598f9f2,true,2432643,05ENO-U4 Unit,_3f3062ef-35b2-48b1-a7f9-8e3b5e0a36e4,ThermalGeneratingUnit
ThermalGeneratingUnit,_bce82547-98fc-4ad3-b591-41d262ee2a6a,true,2432654,05ENO-U5 Unit,_3f3062ef-35b2-48b1-a7f9-8e3b5e0a36e4,ThermalGeneratingUnit
ThermalGeneratingUnit,_265894ab-9462-4380-915b-282bb88e3223,true,2432751,05FED-PTA Unit,_0f63aa52-3530-4354-bfaf-e98bafcb1d17,ThermalGeneratingUnit
ThermalGeneratingUnit,_e14f0bad-0e31-42f3-8dc6-92f2e28d9c59,true,2432764,05FED-U1 Unit,_0f63aa52-3530-4354-bfaf-e98bafcb1d17,ThermalGeneratingUnit
ThermalGeneratingUnit,_af50923d-f66f-43a6-97d5-059632430a05,true,2432775,05FED-U2 Unit,_0f63aa52-3530-4354-bfaf-e98bafcb1d17,ThermalGeneratingUnit
ThermalGeneratingUnit,_f2725fc5-f53b-4980-9079-27f9feb96c84,true,2432786,05FED-U3 Unit,_0f63aa52-3530-4354-bfaf-e98bafcb1d17,ThermalGeneratingUnit
ThermalGeneratingUnit,_1a79ec87-c4a8-4dd4-b81c-e54bef2404c1,true,2432883,05GPP-PTA Unit,_d5d0c06f-f8dc-4a38-9f03-5127b00cc674,ThermalGeneratingUnit
ThermalGeneratingUnit,_33b29a1f-688e-4974-91b1-8312af79c214,true,2432894,05GPP-U1 Unit,_d5d0c06f-f8dc-4a38-9f03-5127b00cc674,ThermalGeneratingUnit
ThermalGeneratingUnit,_6b6834eb-0bfa-430e-b8dd-b570feeb60c5,true,2432905,05GPP-U2 Unit,_d5d0c06f-f8dc-4a38-9f03-5127b00cc674,ThermalGeneratingUnit
ThermalGeneratingUnit,_442c36ca-c5d7-42c0-9342-1b487e6f57d2,true,2432916,05GPP-U3 Unit,_d5d0c06f-f8dc-4a38-9f03-5127b00cc674,ThermalGeneratingUnit
ThermalGeneratingUnit,_f766be41-588c-41aa-8fd2-f48f4d469ac1,true,2433013,05IEL-PTA Unit,_7256001b-82a4-4b6b-bd36-e35e4cecfb28,ThermalGeneratingUnit
ThermalGeneratingUnit,_4f257c22-9686-4f21-a54f-8b929fc98111,true,2433026,05IEL-U1 Unit,_7256001b-82a4-4b6b-bd36-e35e4cecfb28,ThermalGeneratingUnit
ThermalGeneratingUnit,_42c6cf4b-1310-4cc4-9f7b-ee87647f67a8,true,2433037,05IEL-U2 Unit,_7256001b-82a4-4b6b-bd36-e35e4cecfb28,ThermalGeneratingUnit
ThermalGeneratingUnit,_c23ba25c-1959-437e-b6dd-7e8f3ea88c39,true,2433048,05IEL-U3 Unit,_7256001b-82a4-4b6b-bd36-e35e4cecfb28,ThermalGeneratingUnit
ThermalGeneratingUnit,_1c00aded-2828-4e17-817d-d93927c6fa35,true,2433145,05KST-PTA Unit,_6bd1a25d-b344-45ab-be9c-41dcb63624a1,ThermalGeneratingUnit
ThermalGeneratingUnit,_15b92887-0890-4131-bf21-88d2fd150c7e,true,2433156,05KST-U1 Unit,_6bd1a25d-b344-45ab-be9c-41dcb63624a1,ThermalGeneratingUnit
ThermalGeneratingUnit,_4b505583-16fe-4541-a2d4-545e352bcb06,true,2433167,05KST-U2 Unit,_6bd1a25d-b344-45ab-be9c-41dcb63624a1,ThermalGeneratingUnit
ThermalGeneratingUnit,_b59e6563-21ac-460a-8e62-32a17226e1d1,true,2433178,05KST-U3 Unit,_6bd1a25d-b344-45ab-be9c-41dcb63624a1,ThermalGeneratingUnit
ThermalGeneratingUnit,_c966fe70-07b5-4f33-badb-ae8ef438519d,true,2433872,05NOJ-PTA Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_3eab10a3-2669-4d6d-9f96-50c6d6184661,true,2433883,05NOJ-U1 Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_a2cb3ef2-2773-49f1-9530-3b6d0b4a876c,true,2433894,05NOJ-U2 Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_418f210e-d77f-4289-8e26-9e500f423dbd,true,2433905,05NOJ-U3 Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_60528b73-178b-4bdd-8666-ff5ae90e8022,true,2433916,05NOJ-U4 Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_d88bf70d-02da-49b8-a6e8-c326865052f6,true,2433927,05NOJ-U5 Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_8a14cb44-620f-4351-ba10-073f3694c77e,true,2433938,05NOJ-U6 Unit,_00e181af-3183-4c8b-989d-1180712661c1,ThermalGeneratingUnit
ThermalGeneratingUnit,_96cfcf98-f078-4335-92b7-a884e08e0b3a,true,2434035,05PTC-PTA Unit,_b0c790b5-9f9b-4353-aade-4ffed7671a54,ThermalGeneratingUnit
ThermalGeneratingUnit,_f58fb3fd-714d-4f8d-8976-2b2634d45e88,true,2434048,05PTC-U1 Unit,_b0c790b5-9f9b-4353-aade-4ffed7671a54,ThermalGeneratingUnit
ThermalGeneratingUnit,_b0d16bc4-97d4-468d-b5c4-580a57926795,true,2434059,05PTC-U2 Unit,_b0c790b5-9f9b-4353-aade-4ffed7671a54,ThermalGeneratingUnit
ThermalGeneratingUnit,_dbf5003f-44ef-40f1-8570-061ab5e123d3,true,2434070,05PTC-U3 Unit,_b0c790b5-9f9b-4353-aade-4ffed7671a54,ThermalGeneratingUnit
ThermalGeneratingUnit,_1d5d87fa-aa8c-4f18-ab4b-e25cb89d41bc,true,2434121,05SYD-PQ1 Unit,_5f004476-faf7-4d97-bed5-54d8461e50d8,ThermalGeneratingUnit
ThermalGeneratingUnit,_8feaca52-c094-4116-9dfb-fd4bdff78e69,true,2434134,05SYD-U3 Unit,_5f004476-faf7-4d97-bed5-54d8461e50d8,ThermalGeneratingUnit
ThermalGeneratingUnit,_dbc7ca51-52d3-41e7-b34e-0415ada0d8b4,true,2434145,05SYD-U4 Unit,_5f004476-faf7-4d97-bed5-54d8461e50d8,ThermalGeneratingUnit
ThermalGeneratingUnit,_fe7dc958-4a91-44c8-b49d-87a9566cdd5d,true,2434196,05SYD-PQ2 Unit,_67b9f723-ef7c-4dc9-b7a4-285c2bfdb432,ThermalGeneratingUnit
ThermalGeneratingUnit,_19e54aa0-0f1d-446e-95d5-b98bf55a8828,true,2434209,05SYD-U5 Unit,_67b9f723-ef7c-4dc9-b7a4-285c2bfdb432,ThermalGeneratingUnit
ThermalGeneratingUnit,_7918c93f-3730-41c9-baff-707dd165adf2,true,2434220,05SYD-U6 Unit,_67b9f723-ef7c-4dc9-b7a4-285c2bfdb432,ThermalGeneratingUnit
ThermalGeneratingUnit,_0c09e0c3-8f52-4550-97e8-2eebf728feed,true,2434271,05SYD-PQ3 Unit,_39302714-bb09-409e-9fbe-1f85fa5c6ce2,ThermalGeneratingUnit
ThermalGeneratingUnit,_bd8556dc-dda1-4657-ac86-890d6176f4ad,true,2434284,05SYD-U7 Unit,_39302714-bb09-409e-9fbe-1f85fa5c6ce2,ThermalGeneratingUnit
ThermalGeneratingUnit,_02fefda7-9d89-43e8-890c-7e8ccd4602a7,true,2434295,05SYD-U8 Unit,_39302714-bb09-409e-9fbe-1f85fa5c6ce2,ThermalGeneratingUnit
ThermalGeneratingUnit,_64da64ec-5130-443c-ab7e-fe1b0231e09c,true,2448022,07   CCM-U10 Unit,_4065d301-2ad3-4ec8-998b-528bb7cd2d4d,ThermalGeneratingUnit
