"SynchronousMachine:
ID","SynchronousMachine:
Path","SynchronousMachine:
Description","SynchronousMachine:
ShortID","SynchronousMachine:
Name","SynchronousMachine:
nodePkey","SynchronousMachine:
InternalId","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_316f7b9d-2c48-4d9a-aa8c-de8cdfae2702,Network/Companies/SIN/01CEL/01   LER/10.5/UN-02,01LER-U2,2,UN-02,01LER-85,904582,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine
_2380cdf0-e801-470c-8a48-6a95d13a1620,Network/Companies/SIN/01CEL/01   LER/10.5/UN-03,01LER-U3,3,UN-03,01LER-85,904584,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine
_4d4171e2-e3ec-4442-a3ee-29bd91e44341,Network/Companies/SIN/01CEL/01TLCTIN/13.2/UN-03,01TIN-U3,3,UN-03,01TIN-115,908182,_80fcb42b-c193-4624-a762-9d85362e8c9b,SynchronousMachine
_258cf877-a183-4a4e-8214-ebf6e0d39f4a,Network/Companies/SIN/08PEN/08   ESI/34.5/UN-PTA,08ESI-U1,1,UN-PTA,08IGN-115,911534,_d10215bf-dfb4-4b87-a914-804ba0f49825,SynchronousMachine
_cbdc59ef-d862-4906-93bd-a4e184152414,Network/Companies/SIN/08PEN/08   ETI/34.5/UN-PTA,08ETI-U1,1,UN-PTA,08TZM-115,911609,_84523aaf-5484-400c-b7f8-32a8599f509b,SynchronousMachine
_33698f9f-f2d6-4bd5-9a3d-a515770d4c3b,Network/Companies/SIN/08PEN/08   HRA/13.8/UN-01,08HRA-U1,1,UN-01,08MDA-115,912502,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine
_5a171b99-730a-415f-978c-a94a7c5b9cad,Network/Companies/SIN/08PEN/08   HRA/13.8/UN-02,08HRA-U2,2,UN-02,08MDA-115,912504,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine
_e67beeda-d1de-42a6-9f37-329d2466dfb3,Network/Companies/SIN/08PEN/08   HRA/13.8/UN-03,08HRA-U3,3,UN-03,08MDA-115,912506,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine
_f25d45c0-15fc-4e0e-8534-2361e7bbc743,Network/Companies/SIN/08PEN/08CNCIKL/34.5/UN-01,08IKL-U1,1,UN-01,NA,912892,_ee1f17d6-4831-4e77-9457-c56f2a3b61ae,SynchronousMachine
_f5a26281-0e32-47c1-86c7-ad9213e94c5d,Network/Companies/SIN/08PEN/08   LRA/13.8/UN-02,08LRA-U2,2,UN-02,08LRA-115,915371,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine
_68d45fa8-5893-4900-ac9d-5c97be9ee0c5,Network/Companies/SIN/08PEN/08   LRA/13.8/UN-03,08LRA-U3,3,UN-03,08LRA-115,915373,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine
_55a84d21-9a4e-4bd0-8b85-a2e149d4fe83,Network/Companies/SIN/08PEN/08   LRA/13.8/UN-04,08LRA-U4,4,UN-04,08LRA-115,915375,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine
_5fd50c25-98c7-412e-a093-4a34b9e509b6,Network/Companies/SIN/08PEN/08   MDA/13.8/UN-01,08MDA-U1,1,UN-01,08MDA-115,916460,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine
_b50f460d-d76a-409a-bd27-b158aef53d82,Network/Companies/SIN/08PEN/08   MDA/13.8/UN-02,08MDA-U2,2,UN-02,08MDA-115,916462,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine
_3feaca95-48c2-42d0-8eb0-d9bc8b3284e1,Network/Companies/SIN/08PEN/08   MDA/13.8/UN-03,08MDA-U3,3,UN-03,08MDA-115,916464,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine
_37693541-c43c-4f84-b41d-3417d2958ab7,Network/Companies/SIN/08PEN/08   MDP/13.8/UNPTA,08MDP-PTA,99,UNPTA,,917334,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine
_dab99290-0331-45ea-8d8f-6fb782fa7bed,Network/Companies/SIN/08PEN/08   MDP/13.8/UN-01,08MDP-U1,1,UN-01,08MDP-230,917336,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine
_4273f7a6-2783-4342-a289-ef1e6081a03a,Network/Companies/SIN/08PEN/08   MDP/13.8/UN-02,08MDP-U2,2,UN-02,08MDP-230,917338,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine
_9b53a4b3-bdc3-4b6d-9769-31a9f432208d,Network/Companies/SIN/08PEN/08   MDP/16/UN-03,08MDP-U3,3,UN-03,08MDP-230,917348,_d1833dc9-7ce3-419c-b02d-27ff4fb7b231,SynchronousMachine
_e07c0245-a950-4315-a124-ee78e38fa55d,Network/Companies/SIN/08PEN/08   NIZ/13.8/UN-01,08NIZ-U1,1,UN-01,08NIZ-115,918287,_c0b040f1-2b23-48ef-9f7d-258103a39140,SynchronousMachine
_341671fe-d79a-4052-a7f7-f02f41bacd6c,Network/Companies/SIN/08PEN/08   NIZ/13.8/UN-02,08NIZ-U2,2,UN-02,08NIZ-115,918289,_c0b040f1-2b23-48ef-9f7d-258103a39140,SynchronousMachine
_69e47076-6fd2-4f90-bcc9-3a435be4af5a,Network/Companies/SIN/02ORI/02   ABT/16.6/UNPTA,02ABT-PTA,99,UNPTA,,931981,_063a7444-1080-4d24-b030-72c4d02393ae,SynchronousMachine
_5e15caa9-0494-43ac-ae28-68378da54848,Network/Companies/SIN/02ORI/02   ABT/16.6/UN-01,02ABT-U1,1,UN-01,02CNM-230,931983,_063a7444-1080-4d24-b030-72c4d02393ae,SynchronousMachine
_ae15848e-20dd-4898-9b7e-27b0b2dc796c,Network/Companies/SIN/02ORI/02   ABT/13.8/UN-02,02ABT-U2,2,UN-02,02CNM-230,931989,_465126af-1833-425f-979d-4b12872d8a4a,SynchronousMachine
_c84e0506-29b4-48e5-bfe0-3130a352483b,Network/Companies/SIN/02ORI/02   ANG/13.8/UN-01,02ANG-U1,1,UN-01,02ANG-400,932533,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine
_edc71d5c-852e-4214-8aea-cdd660b04259,Network/Companies/SIN/02ORI/02   ANG/13.8/UN-02,02ANG-U2,2,UN-02,02ANG-400,932535,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine
_a28c16c4-76a6-434b-b463-54341a10e762,Network/Companies/SIN/02ORI/02   ANG/13.8/UN-03,02ANG-U3,3,UN-03,02ANG-400,932537,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine
_e5216007-529c-4959-a60e-dda5f10724b9,Network/Companies/SIN/02ORI/02   ANG/13.8/UN-04,02ANG-U4,4,UN-04,02ANG-400,932539,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine
_05c8c50c-ab1f-48fa-980f-b46f71bbb011,Network/Companies/SIN/02ORI/02   ANG/13.8/UN-05,02ANG-U5,5,UN-05,02ANG-400,932541,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine
_3d09f53e-c3e9-4d6b-8cc2-005b485caf9d,Network/Companies/SIN/02ORI/02   BII/34.5/UN-01,02BII-U1,1,UN-01,02IPO-115,933553,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_e98be881-4556-438c-b2bd-41725af726b0,Network/Companies/SIN/02ORI/02   BII/34.5/UN-10,02BII-U10,10,UN-10,02IPO-115,933555,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_781bb663-4963-44ab-9526-1a11858ffc63,Network/Companies/SIN/02ORI/02   BII/34.5/UN-11,02BII-U11,11,UN-11,02IPO-115,933557,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_700c1188-5756-47c9-a840-8062330230f5,Network/Companies/SIN/02ORI/02   BII/34.5/UN-12,02BII-U12,12,UN-12,02IPO-115,933559,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_7427282f-ceac-467a-aaa5-3850d4f48faf,Network/Companies/SIN/02ORI/02   BII/34.5/UN-02,02BII-U2,2,UN-02,02IPO-115,933561,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_2d768df0-c0ca-40f0-9bf5-edc551855e10,Network/Companies/SIN/02ORI/02   BII/34.5/UN-03,02BII-U3,3,UN-03,02IPO-115,933563,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_5f04cfa2-c11e-4ce4-a001-c3654efe1376,Network/Companies/SIN/02ORI/02   BII/34.5/UN-04,02BII-U4,4,UN-04,02IPO-115,933565,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_64bef8cc-6537-47f6-8566-0ac56bb400e4,Network/Companies/SIN/02ORI/02   BII/34.5/UN-05,02BII-U5,5,UN-05,02IPO-115,933567,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_67ccf2cf-f583-4295-9cf5-4401b057025b,Network/Companies/SIN/02ORI/02   BII/34.5/UN-06,02BII-U6,6,UN-06,02IPO-115,933569,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_a8f5c614-a932-4b46-87f9-abb95ee76ffb,Network/Companies/SIN/02ORI/02   BII/34.5/UN-07,02BII-U7,7,UN-07,02IPO-115,933571,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_5010320d-3aad-40d7-ae7c-afcad5ff8d3a,Network/Companies/SIN/02ORI/02   BII/34.5/UN-08,02BII-U8,8,UN-08,02IPO-115,933573,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_b02c48f7-9b16-4aa7-ac05-41d4e9a6171b,Network/Companies/SIN/02ORI/02   BII/34.5/UN-09,02BII-U9,9,UN-09,02IPO-115,933575,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine
_32c83c1f-2bf6-4cb1-bc41-d1164320fcef,Network/Companies/SIN/02ORI/02   BNS/34.5/UN-01,02BNS-U1,1,UN-01,02JUD-115,933818,_3d4f7422-ca2a-44b0-81e7-55a313a9af91,SynchronousMachine
_c5ee6825-13d8-4356-9afa-19c6df7faa52,Network/Companies/SIN/02ORI/02   BNS/34.5/UN-02,02BNS-U2,2,UN-02,02JUD-115,933820,_3d4f7422-ca2a-44b0-81e7-55a313a9af91,SynchronousMachine
_88b00e73-8a97-4e7b-bf0f-726d4ceab886,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-10,02BSD-U10,10,UN-10,02IPO-230,934065,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_e82edea3-0e49-45b2-9f6c-1b8ad82a59a7,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-11,02BSD-U11,11,UN-11,02IPO-230,934067,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_c9a21fba-d144-4840-8b25-6605c47dda66,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-12,02BSD-U12,12,UN-12,02IPO-230,934069,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_ba7cb8c7-7b53-41ec-bad4-9c03ab923589,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-13,02BSD-U13,13,UN-13,02IPO-230,934071,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_12dd5b11-aa2d-46e3-b91e-3c4290036cc0,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-03,02BSD-U3,3,UN-03,02IPO-230,934073,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_66da3853-b59e-4b32-a2e3-33f1dfbfffc7,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-04,02BSD-U4,4,UN-04,02IPO-230,934075,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_879a8035-f5cd-45d3-a538-e33eca62bf44,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-05,02BSD-U5,5,UN-05,02IPO-230,934077,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_c8b1d92f-93d4-49cf-830b-da21bad123b1,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-06,02BSD-U6,6,UN-06,02IPO-230,934079,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_fe1b63b2-135f-46e4-ac4d-c7df187e3cf5,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-07,02BSD-U7,7,UN-07,02IPO-230,934081,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_7b59d2d2-9807-41fa-bdca-acf3bd7bc761,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-08,02BSD-U8,8,UN-08,02IPO-230,934083,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_c76eab3a-24e4-4e3b-903b-a45e424a7de5,Network/Companies/SIN/02ORI/02   BSD/34.5/UN-09,02BSD-U9,9,UN-09,02IPO-230,934085,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine
_32fea68a-1636-4940-a7c1-e6ff0e5c5db1,Network/Companies/SIN/02ORI/02   BSU/34.5/UN-01,02BSU-U1,1,UN-01,02JUD-115,934295,_b593d2a5-79bf-414b-af74-5065086b2b4b,SynchronousMachine
_1da919f2-6fe2-4797-a70d-dfa27d656536,Network/Companies/SIN/02ORI/02   BSU/34.5/UN-02,02BSU-U2,2,UN-02,02JUD-115,934297,_b593d2a5-79bf-414b-af74-5065086b2b4b,SynchronousMachine
_0b04626c-9d4d-4ca8-9eea-2648fbe04509,Network/Companies/SIN/02ORI/02   CBE/18/UNPTA,02CBE-PTA,99,UNPTA,,934544,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine
_ceca0464-0a8b-4dea-8376-226cf5705742,Network/Companies/SIN/02ORI/02   CBE/18/UN-01,02CBE-U1,1,UN-01,02CBE-400,934546,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine
_c0ceebd7-4ee4-4b50-a676-c70d5c38f935,Network/Companies/SIN/02ORI/02   CBE/18/UN-02,02CBE-U2,2,UN-02,02CBE-400,934548,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine
_548a9538-89c2-4ffa-b9e2-7f2df195b756,Network/Companies/SIN/02ORI/02   CBE/18/UN-03,02CBE-U3,3,UN-03,02CBE-400,934550,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine
_64aa548f-9fac-4d2a-8f26-23e73be65042,Network/Companies/SIN/02ORI/02   CBE/18/UN-04,02CBE-U4,4,UN-04,02CBE-400,934552,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine
_529d7f14-9bb7-41ba-b3e0-e0e5a1ccaa12,Network/Companies/SIN/02ORI/02   CGC/13.8/UN-01,02CGC-U1,1,UN-01,02CGC-115,934799,_7bb14d6d-21a6-4586-9559-b715d44d4cb2,SynchronousMachine
_e25b956d-09c3-47a0-9daf-8645360c5384,Network/Companies/SIN/02ORI/02   CGC/13.8/UN-02,02CGC-U2,2,UN-02,02CGC-115,934801,_7bb14d6d-21a6-4586-9559-b715d44d4cb2,SynchronousMachine
_d60a785f-034b-4d2f-bf24-f7c3941a80ed,Network/Companies/SIN/02ORI/02   CNX/16.6/UN-01,02CNX-U1,1,UN-01,02CSX-115,935425,_41101323-5950-4852-bafa-642130ce4e80,SynchronousMachine
_6cf4d76d-90eb-409d-8876-d6acfa4e66e2,Network/Companies/SIN/02ORI/02   CNX/16.6/UN-02,02CNX-U2,2,UN-02,02CSX-115,935427,_41101323-5950-4852-bafa-642130ce4e80,SynchronousMachine
_7de018a4-9f65-4c73-a3d9-54bf1eb3532c,Network/Companies/SIN/02ORI/02   CRL/16/UN-01,02CRL-U1,1,UN-01,02CRL-230,935838,_d4ebbdd6-714e-45fe-8246-93c33aa18436,SynchronousMachine
_093fc230-4cfb-4867-9606-9954edfa0432,Network/Companies/SIN/02ORI/02   CRL/16/UN-02,02CRL-U2,2,UN-02,02CRL-230,935840,_d4ebbdd6-714e-45fe-8246-93c33aa18436,SynchronousMachine
_7295ea81-c309-411d-ac3c-6fd0265dd332,Network/Companies/SIN/02ORI/02   CRL/16/UN-03,02CRL-U3,3,UN-03,02CRL-230,935842,_d4ebbdd6-714e-45fe-8246-93c33aa18436,SynchronousMachine
_018cbb89-8095-4215-9a71-74a866fa4aaa,Network/Companies/SIN/02ORI/02   DED/34.5/UN-10,02DED-U10,10,UN-10,02IPO-230,936882,_f9fb7893-a91a-421c-a17e-8f1708b9341a,SynchronousMachine
_678ebea6-886e-430a-aa5a-9197bced7d5d,Network/Companies/SIN/02ORI/02   DED/34.5/UN-05,02DED-U5,5,UN-05,02IPO-230,936884,_f9fb7893-a91a-421c-a17e-8f1708b9341a,SynchronousMachine
_06169b73-80eb-4cb8-b6c0-1723f33f0618,Network/Companies/SIN/02ORI/02   DED/34.5/UN-06,02DED-U6,6,UN-06,02IPO-230,936886,_f9fb7893-a91a-421c-a17e-8f1708b9341a,SynchronousMachine
_d6a7530c-6f94-487e-ab70-61079e84ed8a,Network/Companies/SIN/02ORI/02   DED/34.5/UN-07,02DED-U7,7,UN-07,02IPO-230,936888,_f9fb7893-a91a-421c-a17e-8f1708b9341a,SynchronousMachine
_14d24d1a-49b4-459b-a089-2816bd437039,Network/Companies/SIN/02ORI/02   DED/34.5/UN-08,02DED-U8,8,UN-08,02IPO-230,936890,_f9fb7893-a91a-421c-a17e-8f1708b9341a,SynchronousMachine
_cad1b4bb-b7e6-42c1-8ad9-93349250980c,Network/Companies/SIN/02ORI/02   DED/34.5/UN-09,02DED-U9,9,UN-09,02IPO-230,936892,_f9fb7893-a91a-421c-a17e-8f1708b9341a,SynchronousMachine
_949eb60f-22e4-42ec-a0d3-6c20a2751195,Network/Companies/SIN/02ORI/02   DEM/34.5/UN-01,02DEM-U1,1,UN-01,02IPO-230,937136,_4b82c8f7-c59d-4421-a09b-72a6c3e44b4a,SynchronousMachine
_2dbb0e65-dea4-4fdf-b9be-4fbdfc0d9df0,Network/Companies/SIN/02ORI/02   DEM/34.5/UN-02,02DEM-U2,2,UN-02,02IPO-230,937138,_4b82c8f7-c59d-4421-a09b-72a6c3e44b4a,SynchronousMachine
_be195868-a4a8-4bb9-a12f-0522684ef4cd,Network/Companies/SIN/02ORI/02   DEM/34.5/UN-03,02DEM-U3,3,UN-03,02IPO-230,937140,_4b82c8f7-c59d-4421-a09b-72a6c3e44b4a,SynchronousMachine
_a24fb0ad-ca74-4ed9-9408-dcf8e9ccaf7a,Network/Companies/SIN/02ORI/02   DEM/34.5/UN-04,02DEM-U4,4,UN-04,02IPO-230,937142,_4b82c8f7-c59d-4421-a09b-72a6c3e44b4a,SynchronousMachine
_4fe534be-13ef-4cf7-8ef1-19353c2209a7,Network/Companies/SIN/02ORI/02   EAT/16.5/UNPTA,02EAT-PTA,99,UNPTA,,937326,_9eb183d2-9bc6-4dc8-8820-c2bf8b8f2e33,SynchronousMachine
_c40648ea-c5ad-492e-a738-5b5b703536b8,Network/Companies/SIN/02ORI/02   EAT/16.5/UN-01,02EAT-U1,1,UN-01,02TTE-400,937328,_9eb183d2-9bc6-4dc8-8820-c2bf8b8f2e33,SynchronousMachine
_09621d29-3385-46da-8776-096ce4676222,Network/Companies/SIN/02ORI/02   EAT/16.5/UN-02,02EAT-U2,2,UN-02,02TTE-400,937330,_9eb183d2-9bc6-4dc8-8820-c2bf8b8f2e33,SynchronousMachine
_f118d6ef-fb16-49e6-aed1-c494f1a653e8,Network/Companies/SIN/02ORI/02   EAT/16.5/UN-03,02EAT-U3,3,UN-03,02TTE-400,937332,_9eb183d2-9bc6-4dc8-8820-c2bf8b8f2e33,SynchronousMachine
_74bb1f0b-203d-4bfb-9848-105cb2165cb3,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-01,02EDP-U1,1,UN-01,02IPO-230,938459,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_b0f2bb42-0edf-425b-86aa-6777b9389749,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-10,02EDP-U10,10,UN-10,02IPO-230,938461,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_ea78d79b-35a9-4659-b8b4-9bd1f314fbaa,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-11,02EDP-U11,11,UN-11,02IPO-230,938463,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_6f33b1e0-bbe1-4867-abec-066b7c0ba740,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-12,02EDP-U12,12,UN-12,02IPO-230,938465,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_7a9c56c1-9515-41ab-aa42-2cce5509b47e,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-02,02EDP-U2,2,UN-02,02IPO-230,938467,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_cc7d3cef-2eb8-4de1-b945-6f8e8cb50264,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-03,02EDP-U3,3,UN-03,02IPO-230,938469,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_044e3bf7-b5a5-4a19-9c63-98a052263106,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-04,02EDP-U4,4,UN-04,02IPO-230,938471,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_a43294d0-6500-45d5-8a0c-91640025713d,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-05,02EDP-U5,5,UN-05,02IPO-230,938473,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_65d205f0-b186-42d1-a3ee-92133d562217,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-06,02EDP-U6,6,UN-06,02IPO-230,938475,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_a87c080c-5dab-4300-b082-7387d1923981,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-07,02EDP-U7,7,UN-07,02IPO-230,938477,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_0afde7dc-2fee-43c6-bf81-11cd773333b8,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-08,02EDP-U8,8,UN-08,02IPO-230,938479,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_05d9c0e4-2111-4a05-96c5-a3019339b9b7,Network/Companies/SIN/02ORI/02   EDP/34.5/UN-09,02EDP-U9,9,UN-09,02IPO-230,938481,_e5174f1d-90b0-49b4-b637-b40c9a22e337,SynchronousMachine
_fd09425a-1a28-46ab-a8ff-3ecf73897132,Network/Companies/SIN/02ORI/02   EDS/34.5/UN-01,02EDS-U1,1,UN-01,02IPO-115,938941,_324c5e2b-6987-432d-9d65-a6845f8b343d,SynchronousMachine
_d395168f-a6bc-4222-beb7-154715d5aeae,Network/Companies/SIN/02ORI/02   EDS/34.5/UN-02,02EDS-U2,2,UN-02,02IPO-115,938943,_324c5e2b-6987-432d-9d65-a6845f8b343d,SynchronousMachine
_ebe9125b-e63f-4fa8-99dc-72003833d7b6,Network/Companies/SIN/02ORI/02   EDS/34.5/UN-03,02EDS-U3,3,UN-03,02IPO-115,938945,_324c5e2b-6987-432d-9d65-a6845f8b343d,SynchronousMachine
_ad2cb24a-7305-4cff-8d89-f88c2b8ec1ea,Network/Companies/SIN/02ORI/02   EES/34.5/UN-01,02EES-U1,1,UN-01,02IPO-230,939554,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_996d6b39-709d-4a39-831e-d5e7381d6386,Network/Companies/SIN/02ORI/02   EES/34.5/UN-10,02EES-U10,10,UN-10,02IPO-230,939556,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_bfaf9ada-84a0-4c97-9220-44f4d8ecc7df,Network/Companies/SIN/02ORI/02   EES/34.5/UN-11,02EES-U11,11,UN-11,02IPO-230,939558,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_bde255a1-b719-4a2f-97de-42a6883cb950,Network/Companies/SIN/02ORI/02   EES/34.5/UN-12,02EES-U12,12,UN-12,02IPO-230,939560,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_63eb92f3-e43e-4705-ae7b-09837b691694,Network/Companies/SIN/02ORI/02   EES/34.5/UN-13,02EES-U13,13,UN-13,02IPO-230,939562,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_1d0bebd0-6038-47cb-a3a8-f6d617689f23,Network/Companies/SIN/02ORI/02   EES/34.5/UN-14,02EES-U14,14,UN-14,02IPO-230,939564,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_12e93697-f408-4f7b-8147-9e2da89043a0,Network/Companies/SIN/02ORI/02   EES/34.5/UN-15,02EES-U15,15,UN-15,02IPO-230,939566,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_e5b7bccf-e0b8-4bd8-8545-65b56a01ac18,Network/Companies/SIN/02ORI/02   EES/34.5/UN-16,02EES-U16,16,UN-16,02IPO-230,939568,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_916fe68f-77ed-4539-baf8-0bf17cdd8131,Network/Companies/SIN/02ORI/02   EES/34.5/UN-17,02EES-U17,17,UN-17,02IPO-230,939570,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_83139ee1-69db-4b87-9880-90ff3694644f,Network/Companies/SIN/02ORI/02   EES/34.5/UN-18,02EES-U18,18,UN-18,02IPO-230,939572,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_ac0086c4-7151-42fd-84d2-c441812d166f,Network/Companies/SIN/02ORI/02   EES/34.5/UN-19,02EES-U19,19,UN-19,02IPO-230,939574,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_2191f688-07ca-4fdc-8dbb-77acb9b7a235,Network/Companies/SIN/02ORI/02   EES/34.5/UN-02,02EES-U2,2,UN-02,02IPO-230,939576,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_2d30e5b0-80de-41e5-954a-23fadfc8de4f,Network/Companies/SIN/02ORI/02   EES/34.5/UN-20,02EES-U20,20,UN-20,02IPO-230,939578,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_d0a0a231-f05b-4df6-8740-bcf77484ddfb,Network/Companies/SIN/02ORI/02   EES/34.5/UN-21,02EES-U21,21,UN-21,02IPO-230,939580,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_96959485-f0c5-445c-8a63-c423c376838c,Network/Companies/SIN/02ORI/02   EES/34.5/UN-03,02EES-U3,3,UN-03,02IPO-230,939582,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_7c5b9cf9-2c4c-4528-8232-0cc6e186ffce,Network/Companies/SIN/02ORI/02   EES/34.5/UN-04,02EES-U4,4,UN-04,02IPO-230,939584,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_64385b25-7bd2-4260-8295-20147defda7a,Network/Companies/SIN/02ORI/02   EES/34.5/UN-05,02EES-U5,5,UN-05,02IPO-230,939586,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
_302146d8-9896-476c-a716-7b0907f829f0,Network/Companies/SIN/02ORI/02   EES/34.5/UN-06,02EES-U6,6,UN-06,02IPO-230,939588,_9210d317-5666-4968-862e-b51add5cd709,SynchronousMachine
